"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.402038625E0,4.165775994E0,5.563532138E-1,7.722359240E-1,4.273121441E0
1.411987625E0,4.218474610E0,4.588041151E-1,7.980958200E-1,4.317752446E0
1.421966625E0,4.258231583E0,3.923592800E-1,7.386881089E-1,4.339601611E0
1.431915625E0,4.274910473E0,3.515328509E-1,6.629198154E-1,4.340264690E0
1.441894625E0,4.273017730E0,3.119963175E-1,6.528323451E-1,4.333844978E0
1.451843625E0,4.268779375E0,2.741057754E-1,6.651419766E-1,4.328975073E0
1.461822625E0,4.245730821E0,2.692514169E-1,7.334501731E-1,4.317021622E0
1.471771625E0,4.218278143E0,2.871766412E-1,8.353425837E-1,4.309772401E0
1.481750625E0,4.175942255E0,2.999832129E-1,8.833388686E-1,4.278874993E0
1.491699625E0,4.111312396E0,3.070279384E-1,8.393316273E-1,4.207330906E0
1.501678625E0,4.047493838E0,3.451570469E-1,7.018389559E-1,4.122367969E0
1.511627625E0,3.954481301E0,4.042074931E-1,5.245525467E-1,4.009546288E0
1.521606625E0,3.847934799E0,4.639169204E-1,3.494869101E-1,3.891524410E0
1.531555625E0,3.723111948E0,5.138515574E-1,2.152149947E-1,3.764561528E0
1.541534625E0,3.588143008E0,5.888321579E-1,1.806508970E-1,3.640621966E0
1.551483625E0,3.447630615E0,6.803790897E-1,1.972160590E-1,3.519654349E0
1.561462625E0,3.283193170E0,8.050317872E-1,2.400305780E-1,3.388959759E0
1.571411625E0,3.110145115E0,9.132263267E-1,2.710161066E-1,3.252758013E0
1.581390625E0,2.911416966E0,9.862896252E-1,2.263328906E-1,3.082262571E0
1.591339625E0,2.711557966E0,1.085605752E0,1.339620495E-1,2.923872823E0
1.601318625E0,2.488201052E0,1.216831890E0,1.155296523E-2,2.769829922E0
1.611267625E0,2.251505909E0,1.339818715E0,-8.635522563E-2,2.621421422E0
1.621246625E0,2.013440763E0,1.409850233E0,-1.263197386E-1,2.461214753E0
1.631195625E0,1.759400585E0,1.514924698E0,-9.378352839E-2,2.323635645E0
1.641174625E0,1.499461590E0,1.618274235E0,4.855491333E-3,2.206177720E0
1.651123625E0,1.227954902E0,1.718688469E0,1.541945668E-1,2.117909172E0
1.661102625E0,9.496609122E-1,1.792431214E0,2.376401997E-1,2.042336497E0
1.671051625E0,6.745822332E-1,1.834621798E0,2.685462427E-1,1.973072583E0
1.681030625E0,3.913377714E-1,1.897059537E0,2.295230949E-1,1.950554021E0
1.690979625E0,1.069069461E-1,1.948006911E0,1.124361006E-1,1.954175503E0
1.700958625E0,-1.752895850E-1,1.988018239E0,3.737189412E-2,1.996081064E0
1.710907625E0,-4.513527158E-1,1.984246200E0,-2.708897839E-2,2.035113281E0
1.720886625E0,-7.267464135E-1,1.952461905E0,-3.353846182E-2,2.083600890E0
1.730835625E0,-9.968818563E-1,1.943192899E0,2.254978716E-2,2.184097198E0
1.740814625E0,-1.266228875E0,1.924540281E0,2.494363725E-2,2.303869146E0
1.750763625E0,-1.512654224E0,1.883322673E0,5.759565890E-2,2.416266614E0
1.760742625E0,-1.759628480E0,1.810720135E0,2.362878118E-3,2.524877300E0
1.770707500E0,-2.001000519E0,1.720658396E0,-1.177009428E-1,2.641689214E0
1.780686500E0,-2.226873490E0,1.642952408E0,-2.915819152E-1,2.782674643E0
1.790635500E0,-2.454971326E0,1.555946424E0,-4.711528863E-1,2.944458953E0
1.800614500E0,-2.672575164E0,1.442098796E0,-5.679009531E-1,3.089468957E0
1.810563500E0,-2.868853622E0,1.321901093E0,-6.177501476E-1,3.218595788E0
1.820542500E0,-3.058977301E0,1.203548770E0,-5.998705681E-1,3.341514098E0
1.830491500E0,-3.243487360E0,1.064648162E0,-5.678424444E-1,3.460654707E0
1.840470500E0,-3.419144150E0,9.448884147E-1,-5.328842443E-1,3.587105581E0
1.850419500E0,-3.571344250E0,8.279949725E-1,-5.049251980E-1,3.700678976E0
1.860398500E0,-3.718081588E0,6.946158904E-1,-5.469561535E-1,3.821751296E0
1.870347500E0,-3.853564499E0,5.588815498E-1,-6.234967911E-1,3.943482748E0
1.880326500E0,-3.974674953E0,4.339201194E-1,-6.810193598E-1,4.055874138E0
1.890275500E0,-4.082896682E0,3.269289368E-1,-6.831624375E-1,4.152546058E0
1.900254500E0,-4.176549781E0,2.206505299E-1,-6.307959435E-1,4.229675904E0
1.910203500E0,-4.261234421E0,1.249585068E-1,-5.526553615E-1,4.298739509E0
1.920182500E0,-4.323174561E0,2.613939285E-2,-4.702751827E-1,4.348756178E0
1.930131500E0,-4.379334728E0,-4.861550510E-2,-4.106769256E-1,4.398817076E0
1.940110500E0,-4.406056796E0,-1.028168553E-1,-3.843842991E-1,4.423986786E0
1.950059500E0,-4.426999184E0,-1.854374278E-1,-4.261451498E-1,4.451326600E0
1.960038500E0,-4.433724359E0,-2.258802795E-1,-5.205711776E-1,4.469891267E0
1.969986500E0,-4.417028804E0,-2.540556729E-1,-6.184360260E-1,4.467342706E0
1.979966500E0,-4.385945005E0,-2.443744379E-1,-6.795067582E-1,4.444992901E0
1.989914500E0,-4.345236690E0,-2.557993126E-1,-7.080106189E-1,4.409965331E0
1.999894500E0,-4.289355435E0,-2.644678098E-1,-6.777238691E-1,4.350611786E0
2.009842500E0,-4.215168594E0,-2.216714537E-1,-6.541098887E-1,4.271374984E0
2.019822500E0,-4.142085122E0,-1.534940886E-1,-6.373973769E-1,4.193650559E0
2.029770500E0,-4.040366082E0,-9.146273196E-2,-6.372406715E-1,4.091332201E0
2.039750500E0,-3.933540376E0,-2.417823672E-2,-6.653991079E-1,3.989496265E0
2.049698500E0,-3.818791984E0,5.477379262E-2,-7.011981010E-1,3.883020881E0
2.059678500E0,-3.687989770E0,1.436947399E-1,-7.209593511E-1,3.760545055E0
2.069626500E0,-3.547626481E0,2.529587352E-1,-6.996462500E-1,3.624796084E0
2.079606500E0,-3.387027733E0,3.817033142E-1,-6.146604788E-1,3.463446519E0
2.089554500E0,-3.220225089E0,5.044656068E-1,-4.879039897E-1,3.295813326E0
2.099534500E0,-3.051857731E0,6.393561941E-1,-3.514124348E-1,3.137850005E0
2.109482500E0,-2.871342197E0,7.835140336E-1,-2.460882751E-1,2.986479481E0
2.119462500E0,-2.658059743E0,8.956607062E-1,-1.812057978E-1,2.810751722E0
2.129410500E0,-2.447660260E0,1.000133493E0,-1.455389518E-1,2.648110522E0
2.139390500E0,-2.226971723E0,1.151355354E0,-1.331387432E-1,2.510527460E0
2.149338500E0,-1.998360355E0,1.280494620E0,-1.457862707E-1,2.377890707E0
2.159318500E0,-1.755256225E0,1.405909794E0,-1.337719967E-1,2.252865222E0
2.169266500E0,-1.499179900E0,1.525930327E0,-1.056188411E-1,2.141765411E0
2.179246500E0,-1.242828611E0,1.613674230E0,-2.090379596E-2,2.036910515E0
2.189194500E0,-9.823281366E-1,1.695656286E0,5.197122216E-2,1.960336659E0
2.199174500E0,-7.057893348E-1,1.775082525E0,6.136009634E-2,1.911235626E0
2.209122500E0,-4.333815908E-1,1.868467821E0,5.573215127E-2,1.918879276E0
2.219101500E0,-1.507032035E-1,1.944795036E0,1.285452346E-2,1.950667687E0
2.229050500E0,1.300189431E-1,1.974126424E0,-3.987918933E-2,1.978805299E0
2.239029500E0,4.125625795E-1,1.983326433E0,-7.510046840E-2,2.027173328E0
2.248978500E0,6.784679273E-1,1.985287589E0,-1.167455077E-1,2.101265108E0
2.258957500E0,9.653912379E-1,1.989863620E0,-9.503126940E-2,2.213722749E0
2.268906500E0,1.236900119E0,1.988569631E0,-1.836376548E-2,2.341936871E0
2.278885500E0,1.494720229E0,1.956250901E0,5.185548384E-2,2.462477440E0
2.288834500E0,1.755090164E0,1.911372936E0,9.752338925E-2,2.596766989E0
2.298813500E0,2.006750232E0,1.848027125E0,9.703105370E-2,2.729773942E0
2.308762500E0,2.242857438E0,1.770645073E0,7.501628676E-2,2.858534748E0
2.318741500E0,2.465525258E0,1.686850380E0,4.130590081E-2,2.987638729E0
2.328690500E0,2.677999041E0,1.597366930E0,3.572180986E-2,3.118418834E0
2.338669500E0,2.880873743E0,1.495878562E0,7.412405647E-2,3.246934026E0
2.348618500E0,3.070219742E0,1.406617892E0,1.350192626E-1,3.379800787E0
2.358597500E0,3.241797807E0,1.308289359E0,2.662763901E-1,3.505963089E0
2.368546500E0,3.408928187E0,1.192811528E0,3.941151258E-1,3.633031442E0
2.378525500E0,3.560009130E0,1.085691707E0,5.006877939E-1,3.755406736E0
2.388474500E0,3.694448020E0,9.906797147E-1,5.882322335E-1,3.869936644E0
2.398453500E0,3.805114762E0,8.825594348E-1,6.270928288E-1,3.956141419E0
2.408402500E0,3.920428287E0,7.745818269E-1,6.479065776E-1,4.048396953E0
2.418381500E0,4.007301247E0,6.830711478E-1,6.703108422E-1,4.119995886E0
2.428330500E0,4.091743519E0,6.018585849E-1,7.101362280E-1,4.196295062E0
2.438309500E0,4.156948160E0,5.266142750E-1,7.686433947E-1,4.260088411E0
2.448258500E0,4.210317451E0,4.484861183E-1,8.215290483E-1,4.313098981E0
2.458237500E0,4.250750363E0,3.867979932E-1,8.593160947E-1,4.353954006E0
2.468186500E0,4.277678545E0,3.438963872E-1,8.451330885E-1,4.373905394E0
2.478165500E0,4.293049706E0,3.161531031E-1,7.999013671E-1,4.378363936E0
2.488114500E0,4.300433570E0,2.849506062E-1,6.798043084E-1,4.363147904E0
2.498093500E0,4.276537461E0,2.660646844E-1,5.377600913E-1,4.318419733E0
2.508042500E0,4.256292354E0,2.666751337E-1,4.026965725E-1,4.283608847E0
2.518021500E0,4.210712138E0,2.762470257E-1,3.023699733E-1,4.230583498E0
2.527970500E0,4.149863966E0,3.090545833E-1,2.376238640E-1,4.168135167E0
2.537949500E0,4.069705071E0,3.509744418E-1,1.944878212E-1,4.089438585E0
2.547898500E0,3.973846110E0,4.000033450E-1,1.727022652E-1,3.997659522E0
2.557877500E0,3.868768721E0,4.714370245E-1,1.475181612E-1,3.900177675E0
2.567826500E0,3.735467699E0,5.567233425E-1,1.285790297E-1,3.778914180E0
2.577805500E0,3.575733170E0,6.391258138E-1,1.064777970E-1,3.633962992E0
2.587754500E0,3.417028335E0,7.154781711E-1,7.860876124E-2,3.492015320E0
2.597733500E0,3.234920604E0,8.175910217E-1,7.037591815E-2,3.337382082E0
2.607682500E0,3.042372378E0,9.261328858E-1,1.144850107E-1,3.182272556E0
2.617661500E0,2.837961320E0,1.037555088E0,2.057097610E-1,3.028673228E0
2.627610500E0,2.618282597E0,1.147761655E0,2.930717675E-1,2.873786985E0
2.637589500E0,2.388369493E0,1.253473467E0,3.980352088E-1,2.726524637E0
2.647538500E0,2.148293489E0,1.357524669E0,4.595116647E-1,2.582477321E0
2.657517500E0,1.902469673E0,1.485666985E0,4.748769049E-1,2.460102705E0
2.667466500E0,1.640631064E0,1.577111006E0,4.554396272E-1,2.320856451E0
2.677445500E0,1.380551004E0,1.648040071E0,4.073006701E-1,2.188115853E0
2.687394500E0,1.123463258E0,1.725806285E0,3.362231227E-1,2.086533731E0
2.697373500E0,8.541377275E-1,1.789163790E0,2.931045667E-1,2.004137872E0
2.707322500E0,5.862444726E-1,1.853689569E0,2.492551088E-1,1.960095841E0
2.717301500E0,3.081664278E-1,1.908449328E0,2.148325503E-1,1.945070284E0
2.727250500E0,4.445433408E-2,1.954046500E0,1.927277362E-1,1.964031032E0
2.737229500E0,-2.296584579E-1,1.957157219E0,1.291965687E-1,1.974816230E0
2.747178500E0,-5.066305749E-1,1.948452469E0,4.355824828E-2,2.013712712E0
2.757157500E0,-7.651742417E-1,1.938330354E0,-6.579579413E-2,2.084932917E0
2.767106500E0,-1.027511618E0,1.922054045E0,-1.795440191E-1,2.186848859E0
2.777085458E0,-1.279864874E0,1.898518417E0,-2.712850785E-1,2.305649989E0
2.787034458E0,-1.539439588E0,1.843989038E0,-3.700889897E-1,2.430459972E0
2.797013458E0,-1.783415977E0,1.779266793E0,-4.176128197E-1,2.553578535E0
2.806962458E0,-2.018268224E0,1.683816260E0,-4.631714004E-1,2.668927044E0
2.816941458E0,-2.249559517E0,1.597232444E0,-4.875431800E-1,2.801672332E0
2.826890458E0,-2.466669558E0,1.497575424E0,-5.092480445E-1,2.930277193E0
2.836869458E0,-2.690726675E0,1.400551990E0,-5.658830059E-1,3.085738080E0
2.846818458E0,-2.885089585E0,1.288743287E0,-6.055101345E-1,3.217334875E0
2.856797458E0,-3.076368382E0,1.166152902E0,-6.570779353E-1,3.354952522E0
2.866746458E0,-3.258667609E0,1.037572630E0,-6.727174830E-1,3.485401033E0
2.876725458E0,-3.434618514E0,8.802053457E-1,-6.658809185E-1,3.607597980E0
2.886674458E0,-3.585925159E0,7.459363174E-1,-6.390386903E-1,3.718017037E0
2.896653458E0,-3.732955443E0,6.408817327E-1,-5.788340038E-1,3.831544668E0
2.906601458E0,-3.868080796E0,5.259839451E-1,-5.233667680E-1,3.938606471E0
2.916581458E0,-3.987865394E0,3.990724683E-1,-4.551426252E-1,4.033544849E0
2.926529458E0,-4.089848437E0,2.662406856E-1,-4.156587167E-1,4.119528675E0
2.936509458E0,-4.184070470E0,1.555359364E-1,-4.038245004E-1,4.206389348E0
2.946457458E0,-4.263998399E0,7.642369330E-2,-3.871389589E-1,4.282218993E0
2.956437458E0,-4.325322828E0,-1.730191112E-3,-3.760614089E-1,4.341640559E0
2.966385458E0,-4.374782963E0,-9.890214443E-2,-3.705094776E-1,4.391558366E0
2.976365458E0,-4.407045268E0,-1.602867991E-1,-3.423527954E-1,4.423227926E0
2.986313458E0,-4.408941227E0,-2.027978110E-1,-3.337228167E-1,4.426201602E0
2.996293458E0,-4.417176446E0,-2.287927777E-1,-3.506177982E-1,4.436972699E0
3.006241458E0,-4.398269767E0,-2.617582101E-1,-3.713607591E-1,4.421674243E0
3.016221458E0,-4.356077720E0,-2.849851048E-1,-4.237740673E-1,4.385910860E0
3.026169458E0,-4.310712682E0,-2.692555100E-1,-4.987102290E-1,4.347810282E0
3.036149458E0,-4.248288100E0,-2.485984665E-1,-5.941027649E-1,4.296825698E0
3.046097458E0,-4.170492358E0,-2.059225631E-1,-6.693536530E-1,4.228882231E0
3.056077458E0,-4.085806549E0,-1.657188624E-1,-7.146233082E-1,4.151140129E0
3.066025458E0,-3.979536036E0,-8.088687301E-2,-7.388939309E-1,4.048359419E0
3.076005458E0,-3.864611936E0,4.885348678E-3,-7.468899983E-1,3.936126770E0
3.085953458E0,-3.742532598E0,5.825873315E-2,-7.215937740E-1,3.811907908E0
3.095933458E0,-3.602539145E0,1.581525654E-1,-7.215095741E-1,3.677482372E0
3.105881458E0,-3.459849542E0,2.697858524E-1,-7.030388045E-1,3.540848319E0
3.115861458E0,-3.298525447E0,4.032263303E-1,-6.507185036E-1,3.386191986E0
3.125809458E0,-3.120064040E0,5.438050890E-1,-6.361530894E-1,3.230358237E0
3.135788458E0,-2.950130504E0,6.819794726E-1,-5.580752553E-1,3.078930656E0
3.145737458E0,-2.756154680E0,7.763693208E-1,-4.727286744E-1,2.902173382E0
3.155716458E0,-2.554792360E0,9.053512967E-1,-3.992653899E-1,2.739714917E0
3.165665458E0,-2.344116303E0,1.073330693E0,-2.758652025E-1,2.592879023E0
3.175644458E0,-2.120871364E0,1.199928174E0,-1.764830017E-1,2.443167864E0
3.185593458E0,-1.885497252E0,1.313642485E0,-1.160555363E-1,2.300918372E0
3.195572458E0,-1.643074615E0,1.414599926E0,-6.191850543E-2,2.169013841E0
