"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.970683333E-1,4.777907552E-1,1.018439956E0,6.976617050E-1,1.323720440E0
8.070473333E-1,3.699199321E-1,1.020630323E0,5.309540784E-1,1.208486345E0
8.169963333E-1,2.358565065E-1,1.038382469E0,3.315891677E-1,1.115265807E0
8.269753333E-1,8.451561850E-2,1.076037953E0,1.408196823E-1,1.088499311E0
8.369243333E-1,-7.802731046E-2,1.081573513E0,-1.486007731E-2,1.084486213E0
8.469033333E-1,-2.762680757E-1,1.056783657E0,-1.733646816E-1,1.105970642E0
8.568523333E-1,-4.783782907E-1,1.035740113E0,-3.270120038E-1,1.186819372E0
8.668313333E-1,-7.037857863E-1,9.953826302E-1,-4.573967268E-1,1.302041773E0
8.767803333E-1,-9.481712609E-1,9.528014517E-1,-5.718260793E-1,1.460768432E0
8.867593333E-1,-1.206943371E0,9.190162396E-1,-6.014562964E-1,1.631886279E0
8.967073333E-1,-1.488297647E0,8.652920222E-1,-4.859656012E-1,1.788832786E0
9.066873333E-1,-1.758275142E0,7.845741338E-1,-2.880046435E-1,1.946801151E0
9.166353333E-1,-1.986910337E0,7.190052116E-1,-4.484584171E-2,2.113478728E0
9.266327083E-1,-2.195175295E0,6.582421160E-1,1.205075697E-1,2.294907260E0
9.365807083E-1,-2.362482554E0,5.577354956E-1,1.738511334E-1,2.433642726E0
9.465607083E-1,-2.513003772E0,4.220947105E-1,1.332633072E-1,2.551687875E0
9.565087083E-1,-2.639261237E0,3.263360292E-1,-2.825615801E-2,2.659510010E0
9.664887083E-1,-2.718687184E0,2.234320503E-1,-2.728731823E-1,2.741467063E0
9.764367083E-1,-2.789463051E0,1.211601555E-1,-4.999854702E-1,2.836506543E0
9.864167083E-1,-2.871182860E0,4.468500674E-2,-6.399133607E-1,2.941968198E0
9.963647083E-1,-2.952215036E0,-3.934825301E-2,-6.433779091E-1,3.021763896E0
1.006344708E0,-3.045874567E0,-1.044903284E-1,-6.014960941E-1,3.106455804E0
1.016292708E0,-3.119901195E0,-1.903882653E-1,-5.303243699E-1,3.170374598E0
1.026272708E0,-3.152634785E0,-2.341903424E-1,-4.552887690E-1,3.193937862E0
1.036220708E0,-3.200619083E0,-2.584007388E-1,-3.706713724E-1,3.232356837E0
1.046200708E0,-3.215065214E0,-2.618675530E-1,-3.104509715E-1,3.240617033E0
1.056148708E0,-3.202051943E0,-2.575949925E-1,-3.022543081E-1,3.226584803E0
1.066128708E0,-3.164395290E0,-3.686108136E-1,-2.971783036E-1,3.199622857E0
1.076076708E0,-3.112179654E0,-2.590731686E-1,-2.124433780E-1,3.130161864E0
1.086056708E0,-3.049977851E0,-2.940132058E-1,-1.463008440E-1,3.067606982E0
1.096004708E0,-2.971265265E0,-2.359889460E-1,-1.420581043E-1,2.984005456E0
1.105984708E0,-2.862134294E0,-1.568457127E-1,-1.969266218E-1,2.873185234E0
1.115932708E0,-2.745061050E0,-1.006978244E-1,-2.524985959E-1,2.758487948E0
1.125911708E0,-2.607769303E0,-3.145626605E-2,-3.218998197E-1,2.627749937E0
1.135860708E0,-2.454257088E0,4.410145462E-2,-3.685962321E-1,2.482173639E0
1.145839708E0,-2.282732233E0,1.490677464E-1,-3.932965887E-1,2.321157006E0
1.155788708E0,-2.101906943E0,2.418917102E-1,-3.969698461E-1,2.152698180E0
1.165767708E0,-1.919872010E0,3.384467822E-1,-3.784213086E-1,1.985864408E0
1.175716708E0,-1.717002424E0,4.295522493E-1,-3.577034175E-1,1.805703241E0
1.185695708E0,-1.506625160E0,5.327456653E-1,-3.420814115E-1,1.634245088E0
1.195644708E0,-1.295381338E0,6.526194334E-1,-3.099918920E-1,1.483246409E0
1.205623708E0,-1.068144212E0,7.297360218E-1,-2.565091646E-1,1.318803879E0
1.215572708E0,-8.415252102E-1,8.051212496E-1,-1.460903807E-1,1.173766291E0
1.225551708E0,-6.137833965E-1,8.787569904E-1,3.203908727E-4,1.071888058E0
1.235531708E0,-3.842155704E-1,1.007669969E0,1.510434840E-1,1.088960286E0
1.245479708E0,-1.419423385E-1,1.032338203E0,2.310100784E-1,1.067349731E0
1.255459708E0,1.101089545E-1,1.060750408E0,2.635836925E-1,1.098540747E0
1.265407708E0,3.607779566E-1,1.050898435E0,2.475149592E-1,1.138337344E0
1.275387708E0,6.186954231E-1,1.096179273E0,2.051495612E-1,1.275335002E0
1.285335708E0,8.684047144E-1,1.138766298E0,1.524094119E-1,1.440188897E0
1.295315708E0,1.100976036E0,1.106234729E0,1.183020365E-1,1.565215282E0
1.305263708E0,1.338116591E0,1.085183583E0,1.285767639E-1,1.727631733E0
1.315243708E0,1.563431591E0,1.042283147E0,1.456366003E-1,1.884643870E0
1.325191708E0,1.786582390E0,1.004884356E0,1.570322388E-1,2.055803573E0
1.335171708E0,1.988145708E0,9.826631820E-1,1.389193189E-1,2.222082101E0
1.345119708E0,2.181298537E0,8.966231579E-1,1.142931855E-1,2.361156353E0
1.355099708E0,2.360595803E0,8.188785785E-1,1.210245001E-1,2.501523856E0
1.365047708E0,2.526152405E0,7.651175237E-1,1.327165926E-1,2.642813746E0
1.375026708E0,2.662883989E0,7.232865429E-1,1.850456643E-1,2.765562593E0
1.384975708E0,2.781750866E0,6.738506734E-1,2.736239648E-1,2.875253499E0
1.394954708E0,2.886577410E0,5.759472334E-1,3.580484033E-1,2.965171667E0
1.404903708E0,2.982319426E0,5.079815376E-1,4.021902037E-1,3.051889802E0
1.414882708E0,3.071145064E0,4.706453115E-1,4.250855613E-1,3.135942721E0
1.424831708E0,3.121805340E0,4.165141279E-1,4.139641571E-1,3.176557716E0
1.434810708E0,3.158566200E0,3.727582437E-1,3.978632641E-1,3.205274454E0
1.444759708E0,3.180771587E0,3.145802021E-1,3.999846339E-1,3.221219691E0
1.454738708E0,3.184941821E0,3.079196388E-1,4.649612331E-1,3.233397262E0
1.464687708E0,3.172788675E0,3.178973275E-1,4.435768326E-1,3.219379924E0
1.474666708E0,3.133627533E0,2.996616161E-1,3.834627414E-1,3.171192564E0
1.484615708E0,3.071420468E0,3.147538644E-1,3.431824422E-1,3.106520219E0
1.494594708E0,2.996457994E0,3.282065535E-1,3.205303288E-1,3.031372584E0
1.504543708E0,2.907618615E0,3.771518415E-1,3.180113482E-1,2.949172891E0
1.514522708E0,2.806082592E0,4.156867468E-1,3.178359318E-1,2.854455231E0
1.524471708E0,2.684837360E0,4.286242962E-1,3.257226562E-1,2.738277868E0
1.534450708E0,2.542145710E0,4.973384356E-1,3.138621640E-1,2.609283386E0
1.544399708E0,2.375474336E0,5.797151792E-1,2.522336805E-1,2.458163916E0
1.554378708E0,2.209465159E0,6.318302429E-1,1.790230322E-1,2.304993491E0
1.564327708E0,2.019017545E0,6.818625283E-1,1.198193890E-1,2.134414449E0
1.574306708E0,1.805548711E0,7.488961780E-1,1.219980615E-1,1.958503296E0
1.584255708E0,1.601168644E0,8.179664129E-1,1.411120248E-1,1.803530616E0
1.594234708E0,1.384989187E0,8.715619916E-1,1.527438909E-1,1.643516367E0
1.604183708E0,1.148949517E0,9.324408621E-1,1.836926186E-1,1.491064697E0
1.614162708E0,8.976303408E-1,9.880320954E-1,2.004051304E-1,1.349855498E0
1.624111708E0,6.471663201E-1,1.021188147E0,1.760409522E-1,1.221736426E0
1.634090708E0,3.952648345E-1,1.046377952E0,1.153959521E-1,1.124480917E0
1.644039708E0,1.506997043E-1,1.054078735E0,3.960903883E-2,1.065533320E0
1.654018708E0,-1.037588418E-1,1.053985180E0,-8.451565504E-3,1.059113821E0
1.663967708E0,-3.485636348E-1,1.068356466E0,-3.416056674E-2,1.124299378E0
1.673946708E0,-5.998248867E-1,1.061794136E0,-4.823130649E-2,1.220460135E0
1.683895708E0,-8.348373842E-1,1.013996072E0,-6.225179672E-2,1.314920826E0
1.693874708E0,-1.072120319E0,9.547725481E-1,-8.179845393E-2,1.437958130E0
1.703823708E0,-1.303028619E0,9.095677239E-1,-1.272833598E-1,1.594176302E0
1.713802708E0,-1.517206135E0,8.526123351E-1,-1.845147006E-1,1.750116546E0
1.723751708E0,-1.738209545E0,7.737404126E-1,-2.414040889E-1,1.917895352E0
1.733730708E0,-1.941121084E0,6.898258513E-1,-2.893243601E-1,2.080269058E0
1.743679708E0,-2.122198097E0,5.944150794E-1,-3.003719797E-1,2.224247597E0
1.753658708E0,-2.291523229E0,4.944347084E-1,-2.933659190E-1,2.362542688E0
1.763607708E0,-2.455570665E0,4.083601856E-1,-2.696525359E-1,2.503856590E0
1.773586708E0,-2.604520006E0,3.118676788E-1,-2.645935980E-1,2.636436170E0
1.783535708E0,-2.735584760E0,2.165375984E-1,-2.819487188E-1,2.758587970E0
1.793514708E0,-2.842692010E0,1.167735744E-1,-3.371720892E-1,2.864998944E0
1.803463708E0,-2.947698939E0,2.845547497E-2,-3.878048106E-1,2.973235834E0
1.813442708E0,-3.018575672E0,-4.938441396E-2,-4.275922626E-1,3.049110206E0
1.823391708E0,-3.086019796E0,-1.323271680E-1,-4.270823854E-1,3.118241175E0
1.833370708E0,-3.131578961E0,-1.910951936E-1,-4.123041326E-1,3.164379696E0
1.843319708E0,-3.160446665E0,-2.272292322E-1,-4.037403005E-1,3.194223298E0
1.853298708E0,-3.167458646E0,-2.765271074E-1,-3.786230375E-1,3.201970787E0
1.863247708E0,-3.175603233E0,-3.037950128E-1,-3.411640199E-1,3.208292410E0
1.873226708E0,-3.163141647E0,-3.172155422E-1,-3.241147085E-1,3.195487619E0
1.883175708E0,-3.134201145E0,-3.014362460E-1,-3.343204021E-1,3.166362386E0
1.893154708E0,-3.084673767E0,-2.779713696E-1,-3.165892323E-1,3.113311592E0
1.903133708E0,-3.003456818E0,-2.603425992E-1,-2.962457092E-1,3.029239616E0
1.913082708E0,-2.919641075E0,-2.263989276E-1,-2.634451318E-1,2.940231933E0
1.923061583E0,-2.819812147E0,-1.607224166E-1,-2.526382347E-1,2.835665410E0
1.933010583E0,-2.691275144E0,-7.407486677E-2,-2.685532959E-1,2.705655163E0
1.942989583E0,-2.555568578E0,4.315245152E-3,-3.010743034E-1,2.573246027E0
1.952938583E0,-2.401809757E0,7.495428801E-2,-3.365979292E-1,2.426439041E0
1.962917583E0,-2.236120569E0,1.507657778E-1,-3.752930117E-1,2.272401893E0
1.972866583E0,-2.059877595E0,2.403579855E-1,-3.991489937E-1,2.111915620E0
1.982845583E0,-1.874012298E0,3.449231583E-1,-3.660649725E-1,1.940334415E0
1.992794583E0,-1.682768585E0,4.618569463E-1,-2.898722442E-1,1.768911492E0
2.002773583E0,-1.478223479E0,5.590183747E-1,-2.025329322E-1,1.593319110E0
2.012722583E0,-1.249610796E0,6.460816616E-1,-1.150346490E-1,1.411446643E0
2.022701583E0,-1.033416429E0,7.542750317E-1,-4.285599768E-2,1.280123813E0
2.032650583E0,-8.125597849E-1,8.442186570E-1,7.154068351E-3,1.171754977E0
2.042629583E0,-5.627453899E-1,9.047618973E-1,3.797415733E-2,1.066170015E0
2.052578583E0,-3.228817865E-1,9.684953785E-1,5.047897618E-2,1.022146796E0
2.062557583E0,-7.557904473E-2,1.025699859E0,6.779786250E-2,1.030712832E0
2.072506583E0,1.769545431E-1,1.065177920E0,8.704517880E-2,1.083279177E0
2.082485583E0,4.463295921E-1,1.079094293E0,9.320463577E-2,1.171469890E0
2.092434583E0,6.788786942E-1,1.098523421E0,9.329115629E-2,1.294732879E0
2.102413583E0,9.198792887E-1,1.096372231E0,8.967406869E-2,1.433963532E0
2.112362583E0,1.166034642E0,1.096147698E0,7.104950826E-2,1.601944005E0
2.122341583E0,1.400504482E0,1.079094293E0,7.605355541E-2,1.769644439E0
2.132290583E0,1.615939880E0,1.022156446E0,1.007486951E-1,1.914736482E0
2.142269583E0,1.825233509E0,9.716920513E-1,1.362260914E-1,2.072250070E0
2.152218583E0,2.027544539E0,9.364479589E-1,2.075901890E-1,2.242981347E0
2.162197583E0,2.207495817E0,9.139133745E-1,2.929150987E-1,2.407088427E0
2.172146583E0,2.378287431E0,8.414084852E-1,3.310868919E-1,2.544373769E0
2.182125583E0,2.529407843E0,7.592387331E-1,3.469632518E-1,2.663593623E0
2.192074583E0,2.675944330E0,6.954549658E-1,3.503721786E-1,2.786951081E0
2.202053583E0,2.799360926E0,6.411892962E-1,3.512399054E-1,2.893253320E0
2.212002583E0,2.907594934E0,5.514333665E-1,3.594610906E-1,2.981174153E0
2.221981583E0,3.007069521E0,4.986014342E-1,3.466018939E-1,3.067768467E0
2.231930583E0,3.071554077E0,4.421664476E-1,3.561340249E-1,3.123585609E0
2.241909583E0,3.128804457E0,4.030398041E-1,3.767934072E-1,3.177079113E0
2.251858583E0,3.169546979E0,3.787504703E-1,3.878972697E-1,3.215578371E0
2.261837583E0,3.181598675E0,3.212770182E-1,3.826640117E-1,3.220593237E0
2.271786583E0,3.174993368E0,2.967988193E-1,3.566310382E-1,3.208715962E0
2.281765583E0,3.155305501E0,3.141287971E-1,3.394051409E-1,3.189016393E0
2.291713583E0,3.126277583E0,3.206671536E-1,3.244935715E-1,3.159388395E0
2.301693583E0,3.059083427E0,3.230130565E-1,3.244690132E-1,3.093155184E0
2.311641583E0,2.979544922E0,3.340192705E-1,3.332211256E-1,3.016669212E0
2.321621583E0,2.889786654E0,3.723009914E-1,3.362651861E-1,2.933010264E0
2.331569583E0,2.775753669E0,4.221216077E-1,3.289316082E-1,2.826869485E0
2.341549583E0,2.646467054E0,4.605068243E-1,3.225979042E-1,2.705535771E0
2.351497583E0,2.504434385E0,5.133182913E-1,2.941079307E-1,2.573360979E0
2.361477583E0,2.341561947E0,5.695889711E-1,2.768691695E-1,2.425695876E0
2.371425583E0,2.154136758E0,6.459442520E-1,2.539165092E-1,2.263188623E0
2.381405583E0,1.956754492E0,7.096432346E-1,2.360368931E-1,2.094801918E0
2.391353583E0,1.757491177E0,7.547363770E-1,2.260334766E-1,1.926004509E0
2.401333583E0,1.541123001E0,8.339334047E-1,2.041789234E-1,1.764141168E0
2.411281583E0,1.323929199E0,8.998443890E-1,1.767917347E-1,1.610516615E0
2.421261583E0,1.091791814E0,9.489048672E-1,1.435240012E-1,1.453626139E0
2.431209583E0,8.558992012E-1,9.625639629E-1,1.018719270E-1,1.292079996E0
2.441189583E0,6.172280643E-1,9.932384562E-1,5.806517204E-2,1.170839305E0
2.451137583E0,3.633834759E-1,1.056216477E0,8.697130289E-3,1.117012282E0
2.461117583E0,1.146920021E-1,1.074210699E0,-1.531387607E-2,1.080424636E0
2.471065583E0,-1.406913085E-1,1.054957572E0,-3.683164794E-2,1.064934783E0
2.481045583E0,-3.934003767E-1,1.044582857E0,-4.487507779E-2,1.117108309E0
2.490993583E0,-6.403742675E-1,1.031303245E0,-4.328933118E-2,1.214717890E0
2.500973583E0,-8.755095199E-1,1.004445230E0,-7.608809967E-2,1.334622245E0
2.510921583E0,-1.112253268E0,9.544082665E-1,-1.040558803E-1,1.469295783E0
2.520901583E0,-1.336740449E0,8.950233597E-1,-1.301490802E-1,1.613964258E0
2.530849583E0,-1.563004744E0,8.298502940E-1,-1.512803693E-1,1.776097151E0
2.540828583E0,-1.770569352E0,7.517455262E-1,-1.917635304E-1,1.933083138E0
2.550808583E0,-1.964887238E0,6.716240537E-1,-2.237594944E-1,2.088523172E0
2.560756583E0,-2.151556674E0,5.551100957E-1,-2.354949293E-1,2.234457698E0
2.570736583E0,-2.315057688E0,4.747260833E-1,-2.528932464E-1,2.376722943E0
2.580684583E0,-2.473968929E0,4.010581827E-1,-2.770012069E-1,2.521527235E0
2.590664583E0,-2.614968688E0,2.908510315E-1,-3.052457070E-1,2.648741305E0
2.600612583E0,-2.744837686E0,1.831254387E-1,-3.351905409E-1,2.771285180E0
2.610592583E0,-2.855491857E0,8.188089967E-2,-3.385362446E-1,2.876655178E0
2.620540583E0,-2.954466214E0,2.633001208E-3,-3.385579159E-1,2.973802113E0
2.630520583E0,-3.034575700E0,-6.163082242E-2,-3.533823617E-1,3.055704032E0
2.640468583E0,-3.091798307E0,-1.208736420E-1,-3.528917438E-1,3.114218969E0
2.650448583E0,-3.132481771E0,-2.082175952E-1,-3.634045259E-1,3.160357490E0
2.660396583E0,-3.162244684E0,-2.647116387E-1,-3.734546471E-1,3.195204542E0
2.670376583E0,-3.170131701E0,-2.941126084E-1,-3.815015852E-1,3.206521587E0
2.680324583E0,-3.172050172E0,-2.935805118E-1,-3.947092760E-1,3.209966857E0
2.690304583E0,-3.148523900E0,-3.096609396E-1,-3.858139433E-1,3.187153125E0
2.700252583E0,-3.099295607E0,-3.055673039E-1,-3.826529020E-1,3.137742481E0
2.710232583E0,-3.039437660E0,-2.985833895E-1,-3.731676219E-1,3.076781988E0
2.720180583E0,-2.967931183E0,-2.556467003E-1,-3.497805134E-1,2.999386129E0
2.730160583E0,-2.882582884E0,-1.972102118E-1,-3.185177171E-1,2.906824640E0
2.740108583E0,-2.779345322E0,-1.346262932E-1,-2.976607354E-1,2.798479332E0
2.750088583E0,-2.657361001E0,-8.386836827E-2,-2.803114619E-1,2.673420264E0
2.760036583E0,-2.523379363E0,4.209410548E-3,-2.819844234E-1,2.539089669E0
2.770015583E0,-2.377530363E0,1.002253693E-1,-2.764294954E-1,2.395643759E0
2.779964583E0,-2.209749626E0,1.831675386E-1,-2.725996057E-1,2.234022001E0
2.789943583E0,-2.033060218E0,2.694350195E-1,-2.593152434E-1,2.067165565E0
2.799892583E0,-1.825436700E0,3.700585842E-1,-2.455754560E-1,1.878688320E0
2.809871583E0,-1.624921057E0,4.915532005E-1,-2.181748188E-1,1.711605457E0
2.819820583E0,-1.424631409E0,5.910880136E-1,-1.737255279E-1,1.552140538E0
2.829799583E0,-1.201102587E0,6.738968664E-1,-1.313378191E-1,1.383486189E0
2.839748583E0,-9.686287681E-1,7.553216833E-1,-1.125612767E-1,1.233459597E0
2.849727583E0,-7.355654034E-1,8.317564863E-1,-9.499624092E-2,1.114405492E0
2.859676583E0,-5.009766098E-1,9.151155621E-1,-5.710628349E-2,1.044832610E0
2.869655583E0,-2.555291712E-1,9.773661894E-1,-1.290834982E-2,1.010300179E0
2.879604583E0,-4.888290558E-3,1.015544415E0,4.071885863E-2,1.016372165E0
2.889583583E0,2.373802909E-1,1.065155700E0,6.481872439E-2,1.093209740E0
2.899532583E0,4.842748057E-1,1.092348762E0,1.006148122E-1,1.199112691E0
2.909511583E0,7.342771156E-1,1.104085293E0,1.333247213E-1,1.332645001E0
2.919460583E0,9.660420330E-1,1.090981098E0,1.617725948E-1,1.466167568E0
2.929430250E0,1.204834719E0,1.076981694E0,1.803912807E-1,1.626055744E0
2.939379250E0,1.432225042E0,1.066605810E0,1.978060430E-1,1.796675751E0
2.949358250E0,1.651496214E0,1.035971662E0,2.132994103E-1,1.961166405E0
2.959307250E0,1.854137758E0,9.793589205E-1,2.291348398E-1,2.109377514E0
2.969286250E0,2.049657101E0,9.260393304E-1,2.480108213E-1,2.262775384E0
2.979235250E0,2.231240190E0,8.716725039E-1,2.617868614E-1,2.409725732E0
2.989214250E0,2.399966568E0,8.264957464E-1,2.688643312E-1,2.552493443E0
2.999163250E0,2.561450877E0,7.510140395E-1,2.851149130E-1,2.684463298E0
3.009142250E0,2.696942266E0,6.583157909E-1,2.963544309E-1,2.791899571E0
3.019091250E0,2.821965969E0,5.993021822E-1,2.956024790E-1,2.900006183E0
3.029070250E0,2.924626996E0,5.422824740E-1,3.233814311E-1,2.992004161E0
3.039019250E0,3.014494607E0,5.033768553E-1,3.453295398E-1,3.075681792E0
3.048998250E0,3.083128640E0,4.442100495E-1,3.419545269E-1,3.133677979E0
3.058947250E0,3.132316588E0,3.850917757E-1,3.485466778E-1,3.175088608E0
3.068926250E0,3.163883658E0,3.556370115E-1,3.651668036E-1,3.204681619E0
3.078875250E0,3.175196559E0,3.173617226E-1,3.690318131E-1,3.212285188E0
3.088854250E0,3.172683133E0,2.983325440E-1,3.738241911E-1,3.208530052E0
3.098803250E0,3.142988048E0,3.184925741E-1,3.856496000E-1,3.182536254E0
3.108782250E0,3.096770779E0,3.070571744E-1,3.909354830E-1,3.136415776E0
3.118731250E0,3.035376184E0,3.244140494E-1,3.890175962E-1,3.077350767E0
3.128710250E0,2.951954835E0,3.375176597E-1,3.789264715E-1,2.995253043E0
3.138659250E0,2.851476574E0,3.731862599E-1,3.686599302E-1,2.899326953E0
3.148638250E0,2.742037455E0,4.112206435E-1,3.452359843E-1,2.794111613E0
3.158587250E0,2.611135838E0,4.764252841E-1,3.161156809E-1,2.673002158E0
3.168566250E0,2.462725026E0,5.327240306E-1,3.026881349E-1,2.537800141E0
