"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.357898000E0,1.033857163E0,4.625986657E0,7.034218702E-3,4.740112094E0
8.367847000E0,1.420511753E0,4.558153108E0,1.461242580E-1,4.776606085E0
8.377826000E0,1.810885319E0,4.487943251E0,3.218378393E-1,4.850208228E0
8.387775000E0,2.179827085E0,4.410353038E0,4.369589539E-1,4.939007306E0
8.397754000E0,2.545471898E0,4.316828578E0,5.724470901E-1,5.044019412E0
8.407703000E0,2.907054651E0,4.164705661E0,6.863789177E-1,5.125120097E0
8.417682000E0,3.248823529E0,3.966487974E0,7.429682708E-1,5.180722249E0
8.427631000E0,3.580301600E0,3.758137062E0,8.296473225E-1,5.256469195E0
8.437610000E0,3.904739915E0,3.530347667E0,8.486133512E-1,5.332025232E0
8.447559000E0,4.209519891E0,3.338235058E0,8.990141574E-1,5.447210063E0
8.457538000E0,4.500355720E0,3.088019251E0,9.264445424E-1,5.536006141E0
8.467487000E0,4.766988169E0,2.808738105E0,9.285227159E-1,5.610288797E0
8.477466000E0,5.030356702E0,2.551600950E0,9.170165650E-1,5.714549443E0
8.487415000E0,5.264015533E0,2.287833052E0,8.750405002E-1,5.806008567E0
8.497394000E0,5.487273336E0,2.047307836E0,8.327768254E-1,5.915670315E0
8.507343000E0,5.682088528E0,1.792539387E0,7.126936539E-1,6.000604948E0
8.517322000E0,5.852145440E0,1.566199517E0,5.809033334E-1,6.085888256E0
8.527271000E0,6.009395780E0,1.339797665E0,4.486825848E-1,6.173265869E0
8.537250000E0,6.142186047E0,1.136840225E0,3.472800978E-1,6.256153659E0
8.547198000E0,6.251723108E0,9.715172195E-1,3.132832897E-1,6.334511342E0
8.557178000E0,6.333213998E0,8.048534471E-1,3.213934509E-1,6.392236101E0
8.567126000E0,6.391200251E0,6.679800689E-1,3.735692525E-1,6.436861969E0
8.577106000E0,6.422955894E0,5.696398419E-1,4.731146637E-1,6.465499939E0
8.587054000E0,6.418073469E0,5.027020866E-1,6.364729321E-1,6.469116960E0
8.597034000E0,6.407245011E0,4.390036887E-1,7.622149658E-1,6.467339833E0
8.606982000E0,6.379164927E0,4.185992450E-1,8.798059809E-1,6.453141023E0
8.616962000E0,6.324080647E0,4.390405262E-1,9.569097054E-1,6.411117594E0
8.626910000E0,6.253830444E0,4.947276539E-1,9.665974454E-1,6.347397994E0
8.636890000E0,6.168008521E0,5.580559230E-1,9.395423786E-1,6.264063810E0
8.646838000E0,6.074036164E0,6.297714382E-1,8.827306851E-1,6.170068140E0
8.656818000E0,5.945161192E0,7.620337021E-1,8.008627955E-1,6.047066908E0
8.666766000E0,5.801783372E0,9.081585449E-1,7.268966869E-1,5.917247758E0
8.676746000E0,5.632393042E0,1.084486011E0,6.744810764E-1,5.775368907E0
8.686694000E0,5.445564562E0,1.261777098E0,6.536614803E-1,5.627923967E0
8.696674000E0,5.229059708E0,1.452192845E0,6.463722682E-1,5.465320356E0
8.706622000E0,5.001872576E0,1.687549707E0,6.687425458E-1,5.321068490E0
8.716602000E0,4.750100533E0,1.924489410E0,6.836401550E-1,5.170539471E0
8.726550000E0,4.477783713E0,2.173093139E0,6.988580453E-1,5.026060420E0
8.736530000E0,4.189219820E0,2.416179435E0,6.578621931E-1,4.880601237E0
8.746478000E0,3.889862844E0,2.656871297E0,6.032771559E-1,4.749099005E0
8.756458000E0,3.556428880E0,2.923400250E0,5.156262604E-1,4.632529098E0
8.766406000E0,3.216319442E0,3.159061752E0,4.121690984E-1,4.527059230E0
8.776386000E0,2.852567957E0,3.415914733E0,3.048153154E-1,4.460776814E0
8.786334000E0,2.478195297E0,3.636109765E0,2.108997496E-1,4.405363192E0
8.796313000E0,2.094006477E0,3.817743579E0,1.350648344E-1,4.356405820E0
8.806262000E0,1.691659715E0,3.995921103E0,9.546865940E-2,4.340300948E0
8.816241000E0,1.285374998E0,4.174253579E0,7.128457546E-2,4.368256325E0
8.826179917E0,8.792937648E-1,4.326034434E0,6.191614827E-2,4.414925261E0
8.836158917E0,4.629041096E-1,4.430669773E0,3.987332384E-2,4.454964056E0
8.846138917E0,3.764492255E-2,4.477786052E0,-1.112149553E-3,4.477944429E0
8.856086917E0,-3.782961416E-1,4.504449356E0,-5.047199607E-2,4.520588390E0
8.866066917E0,-7.797957891E-1,4.547951471E0,-1.291024286E-1,4.616125160E0
8.876014917E0,-1.190802498E0,4.511194119E0,-2.294307089E-1,4.671351134E0
8.885994917E0,-1.606419736E0,4.436058567E0,-3.505826783E-1,4.730973282E0
8.895942917E0,-1.999275006E0,4.352217096E0,-4.556957352E-1,4.811086447E0
8.905922917E0,-2.373790338E0,4.239747657E0,-5.138533115E-1,4.886142240E0
8.915870917E0,-2.756892598E0,4.061368403E0,-5.572127910E-1,4.940208113E0
8.925850917E0,-3.116372400E0,3.862815086E0,-5.785147458E-1,4.996778626E0
8.935798917E0,-3.456292973E0,3.670877894E0,-5.717331451E-1,5.074266884E0
8.945778917E0,-3.782304189E0,3.435761937E0,-5.659180892E-1,5.141064904E0
8.955726917E0,-4.079655863E0,3.184921063E0,-5.607199144E-1,5.205931325E0
8.965706917E0,-4.365741706E0,2.917547772E0,-5.760255861E-1,5.282384984E0
8.975654917E0,-4.645252647E0,2.635630116E0,-5.857179308E-1,5.372893426E0
8.985634917E0,-4.891364001E0,2.349686068E0,-5.972217429E-1,5.459225240E0
8.995582917E0,-5.134887376E0,2.069123797E0,-6.106715083E-1,5.569673361E0
9.005562917E0,-5.355543169E0,1.787513705E0,-5.865002152E-1,5.676357140E0
9.015510917E0,-5.551992658E0,1.507770630E0,-5.584202776E-1,5.780123524E0
9.025489917E0,-5.730509321E0,1.257116867E0,-5.085919869E-1,5.888781343E0
9.035438917E0,-5.888681767E0,9.877251166E-1,-4.717146941E-1,5.989548281E0
9.045417917E0,-6.024295070E0,7.483132106E-1,-4.440393839E-1,6.086811540E0
9.055366917E0,-6.133312898E0,4.823654705E-1,-4.669819578E-1,6.169949408E0
9.065345917E0,-6.228829504E0,2.286354876E-1,-5.598791579E-1,6.258119194E0
9.075294917E0,-6.291357290E0,1.068397397E-1,-5.890930168E-1,6.319780206E0
9.085273917E0,-6.340476825E0,-6.553266943E-2,-6.850914339E-1,6.377718336E0
9.095222917E0,-6.379297074E0,-2.339090914E-1,-8.145469612E-1,6.435342367E0
9.105201917E0,-6.391426538E0,-2.827853823E-1,-8.400477650E-1,6.452594905E0
9.115150917E0,-6.386345893E0,-3.732874167E-1,-8.862828686E-1,6.458347674E0
9.125129917E0,-6.371046653E0,-4.236430532E-1,-9.037994456E-1,6.448764403E0
9.135078917E0,-6.336835763E0,-4.144950843E-1,-8.707099792E-1,6.409791692E0
9.145057917E0,-6.293521344E0,-4.341668719E-1,-9.086924688E-1,6.373588768E0
9.155006917E0,-6.227650121E0,-3.561632609E-1,-9.270215895E-1,6.306333905E0
9.164985917E0,-6.145223091E0,-2.925046241E-1,-1.020849593E0,6.236301764E0
9.174934917E0,-6.039134134E0,-1.801310796E-1,-1.128077076E0,6.146230242E0
9.184913917E0,-5.926399816E0,-3.608901501E-2,-1.210548472E0,6.048879632E0
9.194862917E0,-5.787993298E0,1.286457610E-1,-1.249631261E0,5.922752269E0
9.204841917E0,-5.626941099E0,3.151082057E-1,-1.208126628E0,5.763794693E0
9.214790917E0,-5.447670144E0,5.270528162E-1,-1.152782659E0,5.593192517E0
9.224769917E0,-5.261849139E0,7.832357061E-1,-1.026352920E0,5.417925327E0
9.234718917E0,-5.048743272E0,1.028848000E0,-9.256997533E-1,5.235003043E0
9.244697917E0,-4.836187920E0,1.280779379E0,-8.382183905E-1,5.072644230E0
9.254646917E0,-4.599722133E0,1.556379118E0,-7.601941681E-1,4.915043727E0
9.264625917E0,-4.360722456E0,1.856942959E0,-6.820998522E-1,4.788465067E0
9.274574917E0,-4.093099489E0,2.166419127E0,-5.622460377E-1,4.665078334E0
9.284553917E0,-3.797757795E0,2.449923717E0,-4.233256225E-1,4.539195421E0
9.294502917E0,-3.483519071E0,2.739142206E0,-2.522746841E-1,4.438631282E0
9.304481917E0,-3.161510566E0,3.027561965E0,-5.948427301E-2,4.377764143E0
9.314430917E0,-2.824032667E0,3.300109457E0,1.133067602E-1,4.344965058E0
9.324409917E0,-2.462571829E0,3.553100352E0,2.187057642E-1,4.328581100E0
9.334358917E0,-2.089349609E0,3.763458028E0,2.719107306E-1,4.313111819E0
9.344337917E0,-1.699847424E0,3.954957849E0,2.762464410E-1,4.313639409E0
9.354286917E0,-1.293442548E0,4.135597637E0,2.113446679E-1,4.338297824E0
9.364265917E0,-8.744031537E-1,4.289974070E0,1.726706171E-1,4.381583451E0
9.374214917E0,-4.523914737E-1,4.411804901E0,1.183874059E-1,4.436518467E0
9.384193917E0,-2.941061765E-2,4.504427721E0,8.259776831E-2,4.505280953E0
9.394142917E0,3.931294314E-1,4.560806574E0,7.182954510E-2,4.578282084E0
9.404121917E0,8.284165567E-1,4.566933287E0,2.631014982E-2,4.641534861E0
9.414070917E0,1.256615907E0,4.527805474E0,-2.066172123E-2,4.698992749E0
9.424049917E0,1.669615858E0,4.492792931E0,-7.828604976E-2,4.793634753E0
9.433998917E0,2.066377214E0,4.430462782E0,-1.489087387E-1,4.890919041E0
9.443977917E0,2.460648387E0,4.298544334E0,-1.818683239E-1,4.956344416E0
9.453926917E0,2.830674812E0,4.139717585E0,-2.127181606E-1,5.019485092E0
9.463905917E0,3.190244953E0,3.989378069E0,-1.678232753E-1,5.110867332E0
9.473854917E0,3.535419249E0,3.817706741E0,-5.938666105E-2,5.203614206E0
9.483833917E0,3.849562664E0,3.607052611E0,7.745448433E-2,5.275979572E0
9.493782917E0,4.154266919E0,3.382506666E0,2.121661469E-1,5.361371043E0
9.503761917E0,4.428338196E0,3.134156706E0,3.606189124E-1,5.437201802E0
9.513710917E0,4.690441099E0,2.895134810E0,5.295133610E-1,5.537366493E0
9.523689917E0,4.932716387E0,2.651662597E0,6.646471560E-1,5.639571023E0
9.533638917E0,5.148179852E0,2.398022661E0,8.033314168E-1,5.735818149E0
9.543617917E0,5.342896226E0,2.142401689E0,9.224416117E-1,5.829864802E0
9.553566917E0,5.527928442E0,1.936079761E0,1.048233931E0,5.950226220E0
9.563545917E0,5.700372187E0,1.705786003E0,1.131568449E0,6.056764492E0
9.573494917E0,5.848802587E0,1.373891611E0,1.081683513E0,6.104597372E0
9.583473917E0,5.986395172E0,1.189889089E0,1.107509349E0,6.203171783E0
9.593422917E0,6.092567745E0,1.080336242E0,1.143441732E0,6.292373727E0
9.603401917E0,6.187657505E0,8.299134439E-1,1.032700218E0,6.327901031E0
9.613350917E0,6.257229431E0,7.457673329E-1,1.014470866E0,6.382651502E0
9.623329917E0,6.311202155E0,6.703125232E-1,1.005218232E0,6.425811638E0
9.633278917E0,6.340434725E0,5.215225196E-1,9.392181505E-1,6.430803136E0
9.643257917E0,6.355234028E0,5.032534790E-1,9.630876542E-1,6.447464729E0
9.653206917E0,6.349788516E0,4.230881524E-1,9.197073074E-1,6.429982839E0
9.663185917E0,6.336391375E0,4.053436071E-1,8.680542469E-1,6.408406766E0
9.673134917E0,6.277914541E0,4.640397120E-1,8.437134576E-1,6.351330273E0
9.683113917E0,6.215922360E0,4.866392004E-1,6.933477024E-1,6.273375450E0
9.693062917E0,6.133656714E0,5.859635139E-1,6.017709497E-1,6.190898659E0
9.703041917E0,6.027934377E0,6.727262539E-1,4.555284318E-1,6.082438624E0
9.712989917E0,5.888725621E0,8.235224372E-1,3.811098218E-1,5.958231562E0
9.722969917E0,5.734851463E0,9.781666732E-1,3.379280611E-1,5.827480307E0
9.732917917E0,5.565489786E0,1.136211650E0,2.991225759E-1,5.688156800E0
9.742897917E0,5.362312490E0,1.359168321E0,3.319043326E-1,5.541831309E0
9.752845917E0,5.126699520E0,1.581449055E0,3.528875776E-1,5.376667995E0
9.762825917E0,4.881368770E0,1.801932939E0,4.146319091E-1,5.219831703E0
9.772773917E0,4.614450392E0,2.028275149E0,4.158211597E-1,5.057663467E0
9.782753917E0,4.321017815E0,2.283710180E0,4.146003342E-1,4.904938387E0
9.792701917E0,4.011550126E0,2.532847760E0,4.306170273E-1,4.763746762E0
9.802681917E0,3.678900566E0,2.794046976E0,4.355884031E-1,4.640123396E0
9.812629917E0,3.334412733E0,3.060336193E0,4.723147646E-1,4.550499657E0
9.822609917E0,2.969097117E0,3.272789512E0,4.927858301E-1,4.446293597E0
9.832582125E0,2.591304421E0,3.509157942E0,5.206115599E-1,4.393186140E0
9.842562125E0,2.211473678E0,3.720504967E0,5.318136191E-1,4.360687877E0
9.852510125E0,1.818898197E0,3.918256631E0,5.263663165E-1,4.351802750E0
9.862490125E0,1.407957635E0,4.082134205E0,4.875268078E-1,4.345554828E0
9.872438125E0,1.007276890E0,4.223156183E0,4.064177406E-1,4.360599759E0
9.882418125E0,6.015716328E-1,4.361192572E0,3.221231103E-1,4.414255586E0
9.892366125E0,1.834905973E-1,4.430140015E0,2.123170781E-1,4.439018799E0
9.902346125E0,-2.250707143E-1,4.469258473E0,1.221459961E-1,4.476588854E0
9.912294125E0,-6.401060995E-1,4.492623947E0,1.343982518E-2,4.538015687E0
9.922274125E0,-1.035711461E0,4.479625002E0,-8.762111127E-2,4.598631954E0
9.932222125E0,-1.432288338E0,4.437139133E0,-1.868670720E-1,4.666323271E0
9.942202125E0,-1.820173475E0,4.362214665E0,-3.241310441E-1,4.737827477E0
9.952150125E0,-2.197757425E0,4.246687133E0,-4.386832613E-1,4.801763458E0
9.962129125E0,-2.567743943E0,4.084281887E0,-5.657900351E-1,4.857446434E0
9.972078125E0,-2.935957146E0,3.908874189E0,-6.696184587E-1,4.934321703E0
9.982057125E0,-3.282342108E0,3.717154512E0,-7.231146348E-1,5.011377272E0
9.992006125E0,-3.608450680E0,3.508926977E0,-7.228977031E-1,5.084886029E0
1.000198513E1,-3.931546767E0,3.284611412E0,-6.844306254E-1,5.168575954E0
1.001193413E1,-4.229623496E0,3.011259928E0,-6.510271635E-1,5.232708442E0
1.002191313E1,-4.508386871E0,2.719038894E0,-6.190200897E-1,5.301123518E0
1.003186213E1,-4.776194318E0,2.456129951E0,-6.196095622E-1,5.406340954E0
1.004184112E1,-5.029338117E0,2.204110864E0,-5.888181976E-1,5.522594813E0
1.005179012E1,-5.250837078E0,1.913070967E0,-6.066866308E-1,5.621316502E0
1.006176913E1,-5.447460814E0,1.606289781E0,-6.161316383E-1,5.712671387E0
1.007171813E1,-5.636774946E0,1.337191561E0,-5.973597372E-1,5.823929234E0
1.008169713E1,-5.781228070E0,1.062574739E0,-6.030485664E-1,5.908919583E0
1.009164613E1,-5.924932750E0,8.191779560E-1,-5.938111351E-1,6.010698152E0
1.010162513E1,-6.043287996E0,5.843321407E-1,-6.362776351E-1,6.104721376E0
1.011157413E1,-6.135664063E0,3.714864743E-1,-6.931085513E-1,6.185852824E0
1.012155313E1,-6.213246675E0,1.624181092E-1,-7.676845975E-1,6.262599582E0
1.013150213E1,-6.276092548E0,-1.760421216E-2,-8.731647134E-1,6.336565647E0
1.014148112E1,-6.316684504E0,-1.558271277E-1,-9.686561038E-1,6.392423630E0
1.015143012E1,-6.337819850E0,-2.747670954E-1,-1.019893647E0,6.425234662E0
1.016140913E1,-6.346358539E0,-3.630372477E-1,-1.025972339E0,6.438996971E0
1.017135813E1,-6.337180749E0,-4.225367600E-1,-1.026227789E0,6.433625777E0
1.018133713E1,-6.320035543E0,-4.351468652E-1,-9.844985499E-1,6.411040435E0
1.019128613E1,-6.291834422E0,-4.345206285E-1,-9.432407425E-1,6.376965711E0
1.020126512E1,-6.238209608E0,-4.058090454E-1,-9.156471471E-1,6.318097007E0
1.021121413E1,-6.170338052E0,-3.350045264E-1,-8.810713915E-1,6.241921700E0
1.022119313E1,-6.084074664E0,-2.289617622E-1,-8.534707063E-1,6.147910235E0
1.023114213E1,-5.988653952E0,-9.269006252E-2,-8.126874735E-1,6.044255830E0
1.024112113E1,-5.868069747E0,4.993697584E-2,-7.924527452E-1,5.921546893E0
1.025107012E1,-5.721093550E0,2.348294431E-1,-7.364405123E-1,5.773075515E0
1.026104913E1,-5.551636562E0,4.375225890E-1,-6.628234094E-1,5.608157399E0
1.027099813E1,-5.379233748E0,6.780700243E-1,-6.251831281E-1,5.457727422E0
1.028097713E1,-5.173101854E0,9.353194463E-1,-5.828843701E-1,5.289192703E0
1.029092613E1,-4.952326194E0,1.188747128E0,-5.578039080E-1,5.123455832E0
1.030090512E1,-4.713878494E0,1.455046871E0,-5.539856762E-1,4.964344063E0
1.031085413E1,-4.470231742E0,1.723411265E0,-5.392250015E-1,4.821190913E0
1.032083313E1,-4.189260166E0,2.009858174E0,-5.245894207E-1,4.675962433E0
1.033078213E1,-3.887458177E0,2.320120792E0,-4.818614771E-1,4.552744452E0
1.034076113E1,-3.578573163E0,2.602795077E0,-4.395960116E-1,4.446793535E0
1.035071012E1,-3.245627148E0,2.877935809E0,-3.785552098E-1,4.354298354E0
1.036068913E1,-2.901170306E0,3.143885888E0,-3.059345090E-1,4.288869728E0
1.037063813E1,-2.545620710E0,3.389020464E0,-2.620564546E-1,4.246683187E0
1.038061713E1,-2.177087518E0,3.631448364E0,-2.143063009E-1,4.239463937E0
1.039056613E1,-1.783005502E0,3.854861704E0,-1.794340732E-1,4.251030929E0
1.040054512E1,-1.394376161E0,4.047787076E0,-1.676086825E-1,4.284502043E0
1.041049412E1,-9.911958776E-1,4.200972431E0,-1.573784123E-1,4.319190503E0
1.042047313E1,-5.811477470E-1,4.333217154E0,-1.457564682E-1,4.374442656E0
1.043042213E1,-1.657021613E-1,4.428004028E0,-1.039237332E-1,4.432321854E0
1.044040113E1,2.537562224E-1,4.477542808E0,-7.856085976E-2,4.485415658E0
1.045035013E1,6.732388354E-1,4.521389324E0,-4.981125156E-2,4.571508844E0
1.046032913E1,1.078824152E0,4.537324741E0,-9.670161791E-3,4.663825776E0
1.047027813E1,1.481560047E0,4.500398989E0,2.298308412E-2,4.738052285E0
1.048025713E1,1.884237762E0,4.425418974E0,4.831556121E-2,4.810095574E0
1.049020613E1,2.265639068E0,4.327832453E0,7.495900232E-2,4.885578059E0
1.050018512E1,2.632877540E0,4.198576827E0,1.236346972E-1,4.957355853E0
1.051013412E1,2.998332319E0,4.033708735E0,1.967131619E-1,5.029860725E0
1.052011313E1,3.339194586E0,3.855179792E0,2.865240554E-1,5.108299888E0
1.053006213E1,3.663432634E0,3.663050811E0,4.085905659E-1,5.196693772E0
1.054004113E1,3.975497949E0,3.443143462E0,5.463369334E-1,5.287561336E0
1.054999013E1,4.264857940E0,3.215810734E0,6.761579847E-1,5.384017231E0
1.055996913E1,4.541137125E0,2.984232928E0,7.968948749E-1,5.492050073E0
1.056991813E1,4.793403550E0,2.722565934E0,8.811227739E-1,5.582603354E0
1.057989713E1,5.031780499E0,2.480886478E0,9.148050749E-1,5.684230910E0
1.058984613E1,5.247136375E0,2.232271639E0,9.284559846E-1,5.777327005E0
1.059982512E1,5.452742604E0,1.978909446E0,9.215434062E-1,5.873476547E0
1.060977412E1,5.630826573E0,1.744691622E0,9.015600351E-1,5.963469397E0
1.061975313E1,5.781791741E0,1.511519864E0,8.825577537E-1,6.040920147E0
1.062970213E1,5.934026340E0,1.305863349E0,8.773420373E-1,6.139028974E0
1.063968113E1,6.065452452E0,1.121325223E0,8.620153157E-1,6.228174219E0
1.064962913E1,6.170933298E0,9.349539953E-1,8.369751994E-1,6.297228298E0
1.065960913E1,6.249189509E0,7.836426723E-1,7.959838787E-1,6.348232486E0
1.066955713E1,6.315074766E0,6.609984934E-1,7.434992711E-1,6.392955457E0
1.067953713E1,6.361192340E0,5.640610135E-1,6.783050823E-1,6.422073699E0
1.068948513E1,6.380987504E0,4.902837700E-1,6.125566506E-1,6.429043891E0
1.069946512E1,6.376353586E0,4.297013533E-1,5.607211570E-1,6.415367216E0
1.070941313E1,6.357147821E0,4.112416935E-1,5.434858310E-1,6.393576855E0
1.071939313E1,6.301105767E0,4.276051265E-1,5.479765657E-1,6.339326333E0
1.072934112E1,6.235300033E0,4.683935487E-1,5.617128447E-1,6.278047494E0
1.073932113E1,6.146828152E0,5.353874373E-1,5.964838973E-1,6.198865144E0
1.074926913E1,6.041712756E0,6.425446808E-1,6.267631189E-1,6.108026580E0
1.075924913E1,5.903624911E0,7.668254954E-1,6.449865512E-1,5.988056119E0
1.076919713E1,5.745568825E0,9.022885251E-1,6.564645624E-1,5.852916489E0
1.077917713E1,5.572902301E0,1.077271716E0,6.647769642E-1,5.714865074E0
1.078912513E1,5.377007128E0,1.267234304E0,6.770444226E-1,5.565651587E0
1.079910512E1,5.156716787E0,1.484564200E0,6.884266126E-1,5.410137714E0
1.080905313E1,4.926706034E0,1.719393058E0,6.726905128E-1,5.261298068E0
1.081903313E1,4.673841147E0,1.931943440E0,6.651663157E-1,5.100945280E0
1.082896562E1,4.395332710E0,2.174671887E0,6.378925630E-1,4.945205190E0
1.083894563E1,4.099244328E0,2.422245921E0,5.894039425E-1,4.797757431E0
1.084889363E1,3.787616969E0,2.678228252E0,5.468432292E-1,4.670972746E0
1.085887363E1,3.457482004E0,2.940090542E0,4.880472100E-1,4.564701993E0
1.086882163E1,3.110924549E0,3.179425265E0,4.437662458E-1,4.470293620E0
1.087880163E1,2.750135848E0,3.391849932E0,3.925165335E-1,4.384285845E0
1.088874963E1,2.370572323E0,3.593788787E0,3.614234161E-1,4.320365479E0
1.089872863E1,1.987060903E0,3.796012402E0,3.398062599E-1,4.298091376E0
1.090867763E1,1.592292570E0,3.990746318E0,3.005795924E-1,4.307180039E0
1.091865662E1,1.184901999E0,4.142478640E0,2.696653998E-1,4.317040822E0
1.092860562E1,7.720561221E-1,4.254743426E0,2.019230676E-1,4.328935805E0
1.093858463E1,3.694656035E-1,4.351798435E0,1.168098180E-1,4.369015792E0
1.094853363E1,-4.214961749E-2,4.409969460E0,2.497814039E-2,4.410241619E0
1.095851263E1,-4.571999314E-1,4.451743138E0,-9.690122724E-2,4.476208060E0
1.096846163E1,-8.605154318E-1,4.456143168E0,-1.922465104E-1,4.542538659E0
1.097844063E1,-1.261515435E0,4.429265272E0,-2.678679657E-1,4.613194694E0
1.098838963E1,-1.654472008E0,4.362677765E0,-3.444027561E-1,4.678551930E0
1.099836863E1,-2.037075062E0,4.246601763E0,-4.069632858E-1,4.727464486E0
1.100831763E1,-2.417007693E0,4.113113923E0,-4.706494045E-1,4.793865162E0
1.101829662E1,-2.784142962E0,3.957844620E0,-5.229018778E-1,4.867177051E0
1.102824562E1,-3.136490330E0,3.780690942E0,-5.603228519E-1,4.944204414E0
1.103822463E1,-3.478272364E0,3.579232728E0,-5.955810142E-1,5.026330899E0
1.104817363E1,-3.804637337E0,3.340855780E0,-6.246293968E-1,5.101641353E0
1.105815263E1,-4.110240894E0,3.096196582E0,-6.303637612E-1,5.184387327E0
1.106810163E1,-4.398024768E0,2.831908282E0,-5.987747633E-1,5.265060075E0
1.107808063E1,-4.665932787E0,2.543471566E0,-5.524740978E-1,5.342789909E0
1.108802963E1,-4.916800851E0,2.265067502E0,-5.171148153E-1,5.438094255E0
1.109800863E1,-5.141009996E0,1.998229231E0,-4.873028594E-1,5.537180502E0
1.110795763E1,-5.355191751E0,1.718758051E0,-4.721878801E-1,5.644038388E0
1.111793662E1,-5.542652900E0,1.438332605E0,-5.074009091E-1,5.748674416E0
1.112788562E1,-5.701557418E0,1.154573076E0,-5.708800364E-1,5.845228823E0
1.113786463E1,-5.843426072E0,8.871383893E-1,-6.332470232E-1,5.944211014E0
1.114781363E1,-5.970411224E0,6.368377984E-1,-6.922582930E-1,6.044054443E0
1.115779263E1,-6.078198797E0,4.325600570E-1,-7.423660807E-1,6.138624945E0
1.116774163E1,-6.164618890E0,2.441861576E-1,-7.953365920E-1,6.220507474E0
1.117772062E1,-6.225216510E0,5.465100110E-2,-8.280230391E-1,6.280281003E0
1.118766963E1,-6.282134476E0,-1.085266614E-1,-8.752989471E-1,6.343748093E0
1.119764863E1,-6.313205996E0,-2.402445495E-1,-9.100566242E-1,6.382984447E0
1.120759763E1,-6.322996573E0,-3.284802032E-1,-9.662564796E-1,6.404829154E0
1.121757663E1,-6.321584471E0,-3.838328701E-1,-1.026631320E0,6.415896645E0
1.122752562E1,-6.310361325E0,-4.323314309E-1,-1.066503484E0,6.414436858E0
1.123750463E1,-6.276279075E0,-4.344697577E-1,-1.078155230E0,6.383013528E0
1.124745363E1,-6.226676559E0,-4.200984710E-1,-1.037605374E0,6.326500503E0
1.125743263E1,-6.169638725E0,-3.681061989E-1,-9.698343909E-1,6.256238720E0
1.126738163E1,-6.092419226E0,-2.632837486E-1,-8.815056934E-1,6.161488671E0
1.127736062E1,-5.996290416E0,-1.336924928E-1,-8.009205367E-1,6.051020256E0
1.128730963E1,-5.884401605E0,-2.119615674E-3,-7.403434557E-1,5.930792120E0
1.129728863E1,-5.759542501E0,1.494595098E-1,-7.165814676E-1,5.805872627E0
1.130723763E1,-5.605794643E0,3.477274829E-1,-6.923560877E-1,5.659081634E0
1.131721663E1,-5.426459370E0,5.792976880E-1,-6.696933031E-1,5.498230281E0
1.132716562E1,-5.236143610E0,8.295865846E-1,-6.336873186E-1,5.339192207E0
1.133714463E1,-5.031609761E0,1.083343465E0,-5.799917525E-1,5.179490349E0
1.134709363E1,-4.800968386E0,1.342827108E0,-5.254576957E-1,5.012842295E0
1.135707263E1,-4.551710646E0,1.610500946E0,-4.735105568E-1,4.851391073E0
1.136702163E1,-4.280989531E0,1.896804598E0,-4.362906537E-1,4.702668241E0
1.137700062E1,-3.992065157E0,2.193684109E0,-4.446977438E-1,4.576744506E0
1.138694962E1,-3.683570152E0,2.479817022E0,-4.450643643E-1,4.462764145E0
1.139692863E1,-3.354045344E0,2.752715347E0,-4.625515956E-1,4.363601257E0
1.140687763E1,-3.018099708E0,3.035215970E0,-4.556962834E-1,4.304546543E0
1.141685663E1,-2.663316098E0,3.285369211E0,-4.004308130E-1,4.248205307E0
1.142680563E1,-2.295487642E0,3.519075404E0,-3.316295135E-1,4.214633240E0
1.143678463E1,-1.913117014E0,3.722676038E0,-2.436605112E-1,4.192577255E0
1.144673363E1,-1.526196522E0,3.932026239E0,-1.750410601E-1,4.221462488E0
1.145671263E1,-1.130023468E0,4.108490530E0,-1.352601222E-1,4.263208038E0
1.146666163E1,-7.248489189E-1,4.258304381E0,-1.316518146E-1,4.321561564E0
1.147664062E1,-3.172591040E-1,4.350759970E0,-1.708135414E-1,4.365654925E0
1.148658962E1,8.849939961E-2,4.406120238E0,-1.757474220E-1,4.410511859E0
1.149656863E1,5.049974842E-1,4.475926638E0,-1.309413687E-1,4.506227620E0
1.150651763E1,9.153710854E-1,4.524592429E0,-5.225071907E-2,4.616554019E0
1.151649663E1,1.316547820E0,4.481715966E0,5.227059960E-2,4.671381849E0
1.152644563E1,1.717516979E0,4.408771951E0,1.322616792E-1,4.733352706E0
1.153642463E1,2.105389106E0,4.343528718E0,2.208353019E-1,4.831943009E0
1.154637363E1,2.481938392E0,4.243323814E0,2.671978748E-1,4.923130090E0
1.155635263E1,2.845606262E0,4.074940960E0,2.715598611E-1,4.977586120E0
1.156630163E1,3.198469062E0,3.889690059E0,2.792875779E-1,5.043599374E0
1.157628062E1,3.532255321E0,3.706986204E0,3.044341866E-1,5.129449731E0
1.158622863E1,3.846761263E0,3.498331237E0,3.648498114E-1,5.212389956E0
1.159620863E1,4.153258567E0,3.287006432E0,4.701792153E-1,5.317427621E0
1.160615662E1,4.433729621E0,3.052840063E0,6.011428857E-1,5.416563816E0
1.161613663E1,4.698132819E0,2.780790753E0,7.196729636E-1,5.506648561E0
