"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.170512917E-1,-9.203546673E-2,-1.360939443E-2,-3.319669709E-1,3.447576142E-1
3.270002917E-1,-2.030843246E-1,-4.414589345E-2,-3.986140466E-1,4.495389426E-1
3.369792917E-1,-1.770805871E-1,-4.735952318E-2,-4.378231359E-1,4.746467708E-1
3.469282917E-1,-1.225745970E-1,6.179337502E-3,-4.585889375E-1,4.747278480E-1
3.569072917E-1,-1.078106698E-1,-2.772574246E-2,-3.081465107E-1,3.276371917E-1
3.668562917E-1,-4.836568281E-1,-1.698031425E-2,4.110849516E-1,6.349827524E-1
3.768352917E-1,-6.405969733E-1,-7.376496434E-2,4.252299875E-1,7.724158818E-1
3.867842917E-1,-1.166173952E0,-1.149954361E-1,1.763905974E-1,1.185031341E0
3.967632917E-1,-2.675359316E0,-1.043388855E-1,-2.805014781E-1,2.692046647E0
4.067122917E-1,-2.854032977E0,-1.389123023E-1,-1.484377820E-2,2.857450122E0
4.166912917E-1,-2.799679306E0,-1.571795887E-1,4.448772168E-1,2.839159273E0
4.266402917E-1,-2.699034692E0,-7.599333823E-2,9.457976568E-1,2.860960759E0
4.366192917E-1,-2.568209966E0,-7.890232801E-2,1.013523617E0,2.762093070E0
4.465682917E-1,-2.429326461E0,6.319085956E-3,8.801579833E-1,2.583862431E0
4.565472917E-1,-2.278623248E0,-3.499617040E-2,2.715060850E-1,2.295008539E0
4.665017083E-1,-2.123450278E0,6.513798237E-4,-3.385724974E-1,2.150272737E0
4.764807083E-1,-1.970582719E0,6.458249688E-2,-8.495174038E-1,2.146869108E0
4.864297083E-1,-1.802993039E0,1.132477033E-1,-1.083408369E0,2.106509586E0
4.964087083E-1,-1.646429601E0,1.703393322E-1,-9.495088845E-1,1.908222482E0
5.063577083E-1,-1.505827454E0,1.664380699E-1,-7.332373345E-1,1.683108713E0
5.163367083E-1,-1.351331591E0,2.820562345E-1,-3.835948884E-1,1.432758816E0
5.262857083E-1,-1.212542665E0,3.176289403E-1,-3.177189875E-1,1.293094433E0
5.362647083E-1,-1.085197617E0,3.544886184E-1,-4.065112960E-1,1.211844661E0
5.462137083E-1,-9.831121020E-1,3.815647352E-1,-7.131416237E-1,1.273056176E0
5.561927083E-1,-8.828088185E-1,3.961289799E-1,-1.065486653E0,1.439281552E0
5.661417083E-1,-7.886418955E-1,4.714744467E-1,-1.179849420E0,1.495422632E0
5.761207083E-1,-7.190725277E-1,4.760633415E-1,-1.154185406E0,1.440779496E0
5.860697083E-1,-6.271724971E-1,5.648807931E-1,-7.456205678E-1,1.126226302E0
5.960487083E-1,-5.366539443E-1,6.178507197E-1,-2.622692567E-1,8.593731033E-1
6.059977083E-1,-4.530302820E-1,6.617270565E-1,1.707024443E-1,8.199136895E-1
6.159767083E-1,-3.344440708E-1,6.555909884E-1,3.446606183E-1,8.126766407E-1
6.259257083E-1,-2.089882582E-1,7.493604469E-1,3.204987538E-1,8.413896973E-1
6.359047083E-1,-1.251105344E-1,8.197094679E-1,3.921587205E-1,9.172593524E-1
6.458527083E-1,5.403238395E-2,6.463576502E-1,2.659454012E-1,7.010168806E-1
6.558327083E-1,1.854023079E-1,7.385495299E-1,2.092858632E-1,7.897024734E-1
6.657807083E-1,3.291005196E-1,9.815358388E-1,3.980000889E-1,1.109109474E0
6.757607083E-1,5.607304394E-1,7.318152916E-1,3.661280859E-1,9.919788415E-1
6.857087083E-1,6.442796228E-1,5.531553715E-1,3.698831677E-1,9.262238688E-1
6.956887083E-1,8.671809652E-1,9.527330393E-1,7.670658159E-1,1.499364211E0
7.056367083E-1,9.392009012E-1,7.732685423E-1,7.749127793E-1,1.442405070E0
7.156167083E-1,1.157088256E0,5.233649772E-1,7.617904580E-1,1.480908111E0
7.255647083E-1,1.244835083E0,7.387395644E-1,9.861984086E-1,1.751552976E0
7.355447083E-1,1.447961069E0,7.881204700E-1,1.111340518E0,1.988165707E0
7.454927083E-1,1.521242907E0,4.484662378E-1,9.332729208E-1,1.840190287E0
7.554727083E-1,1.712246007E0,6.273039132E-1,1.051649802E0,2.105056743E0
7.654207083E-1,1.785482237E0,7.232315791E-1,1.080816883E0,2.208885662E0
7.754007083E-1,1.952337359E0,5.546949434E-1,8.651832640E-1,2.206320404E0
7.853487083E-1,2.083113846E0,7.640404665E-1,6.026689724E-1,2.299202257E0
7.952977083E-1,2.192348605E0,4.954591405E-1,-1.254933078E-2,2.247672051E0
8.052767083E-1,2.308524448E0,3.698299581E-1,-4.943972862E-1,2.389662738E0
8.152257083E-1,2.416793101E0,4.857627028E-1,-3.891508762E-1,2.495654764E0
8.252047083E-1,2.521424055E0,3.094416690E-1,-4.624141860E-1,2.582084485E0
8.351537083E-1,2.607485129E0,3.792913377E-1,-5.097138483E-2,2.635420023E0
8.451327083E-1,2.690416481E0,2.737824243E-1,2.638493937E-2,2.704439650E0
8.550817083E-1,2.743566501E0,2.546930194E-1,7.404563069E-2,2.756357821E0
8.650607083E-1,2.776377567E0,2.729000795E-1,-2.325086832E-2,2.789854378E0
8.750097083E-1,2.785334040E0,1.717350626E-1,-4.347872249E-1,2.824290810E0
8.849887083E-1,2.785963200E0,2.360047334E-1,-5.157303043E-1,2.843108674E0
8.949377083E-1,2.771372643E0,1.087991416E-1,-6.805714631E-1,2.855787299E0
9.049167083E-1,2.750795707E0,1.711374772E-1,-3.775781401E-1,2.781857348E0
9.148657083E-1,2.729555988E0,1.717169362E-1,-3.568552058E-2,2.735184830E0
9.248447083E-1,2.691174572E0,1.909174383E-1,3.847117432E-1,2.725229013E0
9.347937083E-1,2.645938465E0,2.483727640E-1,7.825387911E-1,2.770387401E0
9.447727083E-1,2.587372753E0,1.881674927E-1,8.065953326E-1,2.716707713E0
9.547217083E-1,2.518329123E0,2.549959052E-1,8.179950643E-1,2.660097820E0
9.647007083E-1,2.440297738E0,2.009951144E-1,4.812223399E-1,2.495401175E0
9.746497083E-1,2.361302439E0,2.643771780E-1,3.099059014E-1,2.396181581E0
9.846287083E-1,2.259287822E0,2.759511566E-1,1.963132489E-1,2.284528265E0
9.945777083E-1,2.167022560E0,2.763750798E-1,2.575768661E-1,2.199708117E0
1.004556708E0,2.064701256E0,3.586062276E-1,6.155504251E-1,2.184145606E0
1.014505708E0,1.954175431E0,3.594856489E-1,8.633285272E-1,2.166418172E0
1.024484708E0,1.844497453E0,4.062937796E-1,1.164344358E0,2.218770668E0
1.034433708E0,1.719982165E0,4.445801783E-1,1.161596167E0,2.122568218E0
1.044412708E0,1.594594473E0,5.122079051E-1,1.015822742E0,1.958822175E0
1.054361708E0,1.457818012E0,5.519765729E-1,6.533795714E-1,1.690211927E0
1.064340708E0,1.318203898E0,5.573577654E-1,2.404480326E-1,1.451249273E0
1.074289708E0,1.176549398E0,5.846701097E-1,-4.396289388E-2,1.314549489E0
1.084268708E0,1.033967529E0,5.938519925E-1,-2.206177855E-1,1.212609273E0
1.094217708E0,9.002858537E-1,6.692044759E-1,-1.550225508E-1,1.132422730E0
1.104196708E0,7.540551764E-1,6.868975657E-1,-4.299574614E-2,1.020919247E0
1.114145708E0,6.216261207E-1,7.239174575E-1,8.579153577E-2,9.580374245E-1
1.124124708E0,4.647734644E-1,7.146817803E-1,8.276966731E-2,8.565250949E-1
1.134073708E0,3.035272104E-1,7.142069864E-1,-9.942839384E-2,7.823722850E-1
1.144052708E0,1.196828565E-1,7.472823465E-1,-3.771828318E-1,8.455896050E-1
1.154001708E0,-4.665288260E-2,7.526027280E-1,-6.958478987E-1,1.026056361E0
1.163980708E0,-2.251534706E-1,7.525653058E-1,-8.910110003E-1,1.187833838E0
1.173929708E0,-3.914108616E-1,7.122177637E-1,-9.404989100E-1,1.242978200E0
1.183908708E0,-5.618195199E-1,7.030370504E-1,-7.851231873E-1,1.194286685E0
1.193857708E0,-7.288881024E-1,6.934552181E-1,-5.194420803E-1,1.132244709E0
1.203836708E0,-8.999019840E-1,6.956742364E-1,-2.187460917E-1,1.158290152E0
1.213785708E0,-1.077269158E0,6.962940413E-1,1.326206525E-2,1.282774381E0
1.223764708E0,-1.250309100E0,6.396438771E-1,8.473842482E-2,1.406981782E0
1.233713708E0,-1.415999457E0,5.964510798E-1,5.670629740E-2,1.537538278E0
1.243692708E0,-1.576549088E0,5.599235237E-1,-4.050424755E-2,1.673517844E0
1.253641708E0,-1.724363192E0,5.151350212E-1,-6.802592218E-2,1.800949759E0
1.263620708E0,-1.866464565E0,4.747687680E-1,-2.881275812E-2,1.926116697E0
1.273569708E0,-1.984685033E0,4.142237735E-1,8.145931542E-2,2.029086404E0
1.283548708E0,-2.094208206E0,3.627068800E-1,2.738987656E-1,2.142961695E0
1.293497708E0,-2.195811618E0,3.088663030E-1,4.055336416E-1,2.254205978E0
1.303476708E0,-2.301479430E0,2.682509583E-1,4.418471897E-1,2.358812218E0
1.313425708E0,-2.394602771E0,2.171480477E-1,3.433297920E-1,2.428816801E0
1.323404708E0,-2.460489928E0,1.504079282E-1,8.754919052E-2,2.466637000E0
1.333352708E0,-2.526692981E0,1.073513710E-1,-2.100904767E-1,2.537683933E0
1.343332708E0,-2.578065155E0,2.808651567E-2,-5.024734604E-1,2.626725790E0
1.353280708E0,-2.617938196E0,-1.323166430E-2,-6.457548022E-1,2.696437416E0
1.363260708E0,-2.648074453E0,-4.384768546E-2,-6.565136790E-1,2.728595085E0
1.373208708E0,-2.674332545E0,-9.591421723E-2,-6.079490812E-1,2.744240547E0
1.383188708E0,-2.683519105E0,-1.232821101E-1,-4.920251073E-1,2.731036794E0
1.393136708E0,-2.687918842E0,-1.205076063E-1,-4.493567687E-1,2.727884032E0
1.403116708E0,-2.695354162E0,-1.311986554E-1,-4.719627257E-1,2.739506518E0
1.413064708E0,-2.705923589E0,-1.630303127E-1,-5.932573307E-1,2.774987498E0
1.423044708E0,-2.703466881E0,-1.675203896E-1,-7.467204291E-1,2.809695296E0
1.432992708E0,-2.688453570E0,-1.684775788E-1,-8.359425080E-1,2.820455135E0
1.442972708E0,-2.656970115E0,-1.635542232E-1,-8.683922160E-1,2.800061645E0
1.452920708E0,-2.628503530E0,-1.420306224E-1,-7.468133998E-1,2.736226189E0
1.462886167E0,-2.582517810E0,-1.206707436E-1,-5.616946453E-1,2.645649361E0
1.472834167E0,-2.525270353E0,-8.296263456E-2,-3.593517476E-1,2.552059332E0
1.482814167E0,-2.455762746E0,-1.243533200E-1,-2.090338665E-1,2.467778266E0
1.492762167E0,-2.383384449E0,-1.374575150E-1,-2.085245740E-1,2.396434539E0
1.502742167E0,-2.321056785E0,1.569036001E-1,-1.353572134E-1,2.330288590E0
1.512690167E0,-2.231738665E0,7.394856691E-2,-2.528254187E-1,2.247230863E0
1.522670167E0,-2.135363249E0,-1.006469536E-1,-4.743167782E-1,2.189721996E0
1.532618167E0,-2.035338439E0,8.204813004E-2,-3.422293460E-1,2.065539974E0
1.542598167E0,-1.929006384E0,2.353539383E-1,-2.482154739E-1,1.959098779E0
1.552546167E0,-1.819353987E0,3.282854909E-1,-3.765842596E-2,1.849118290E0
1.562526167E0,-1.676428887E0,2.512770760E-1,2.982898593E-2,1.695418459E0
1.572474167E0,-1.537665250E0,2.522465444E-1,1.211391147E-1,1.562919520E0
1.582453167E0,-1.407142387E0,4.173999810E-1,2.645876777E-1,1.491401717E0
1.592402167E0,-1.267981578E0,5.397810352E-1,1.814268225E-1,1.389984367E0
1.602381167E0,-1.101928767E0,4.988493562E-1,2.078451504E-2,1.209764309E0
1.612330167E0,-9.445530769E-1,4.142325443E-1,-1.873892283E-1,1.048276604E0
1.622309167E0,-7.866072106E-1,5.905448073E-1,-1.402700257E-1,9.935641667E-1
1.632258167E0,-6.184944981E-1,6.870437461E-1,-6.406209469E-2,9.266436776E-1
1.642237167E0,-4.416109622E-1,6.408244300E-1,-2.512548337E-2,7.786574869E-1
1.652186167E0,-2.675481230E-1,6.329914999E-1,4.311502934E-2,6.885631001E-1
1.662165167E0,-9.211937428E-2,6.975470996E-1,1.370552266E-1,7.168277829E-1
1.672114167E0,7.583078563E-2,7.846805531E-1,1.921617258E-1,8.114185155E-1
1.682093167E0,2.467943447E-1,7.309598440E-1,3.865713039E-2,7.724662555E-1
1.692042167E0,4.180642247E-1,7.210306871E-1,-9.674101353E-2,8.390600523E-1
1.702021167E0,5.857492134E-1,7.611390781E-1,-2.188893485E-1,9.850621220E-1
1.711970167E0,7.514259759E-1,7.991190827E-1,-1.877564335E-1,1.112872312E0
1.721949167E0,9.095405343E-1,7.708735228E-1,-1.062591112E-1,1.196996646E0
1.731898167E0,1.059578480E0,7.120353305E-1,-3.586334903E-2,1.277101032E0
1.741877167E0,1.215047758E0,7.394330442E-1,1.733324854E-1,1.432880467E0
1.751826167E0,1.364057032E0,7.536417782E-1,2.994510798E-1,1.586914763E0
1.761805167E0,1.499866948E0,7.474653643E-1,4.125959086E-1,1.725844928E0
1.771754167E0,1.631026135E0,6.564844429E-1,3.705298698E-1,1.796805627E0
1.781733167E0,1.757733982E0,6.112901437E-1,3.096405109E-1,1.886579349E0
1.791682167E0,1.865501090E0,6.066860461E-1,2.892781671E-1,1.982887827E0
1.801661167E0,1.980864755E0,5.636914694E-1,2.690011561E-1,2.077001414E0
1.811610167E0,2.093516335E0,5.408417201E-1,3.502540283E-1,2.190433358E0
1.821589167E0,2.192363223E0,4.613020456E-1,4.032508520E-1,2.276371527E0
1.831538167E0,2.286317892E0,4.467255217E-1,5.095275779E-1,2.384623984E0
1.841517167E0,2.369553153E0,4.332143605E-1,5.803407947E-1,2.477751453E0
1.851466167E0,2.439987543E0,3.858080596E-1,5.660631366E-1,2.534327237E0
1.861445167E0,2.514451250E0,3.349413764E-1,5.124641227E-1,2.587908478E0
1.871394167E0,2.568066709E0,2.915170294E-1,4.220286369E-1,2.618789218E0
1.881373167E0,2.603823895E0,2.830210251E-1,3.669198354E-1,2.644736270E0
1.891322167E0,2.648824359E0,2.334904307E-1,3.403687986E-1,2.680790776E0
1.901301167E0,2.679347994E0,2.225742638E-1,3.718619021E-1,2.714171374E0
1.911250167E0,2.694468309E0,2.087736654E-1,4.253592110E-1,2.735813657E0
1.921229167E0,2.710806306E0,2.014307320E-1,4.863269591E-1,2.761441486E0
1.931178167E0,2.706146368E0,1.838072240E-1,4.994294000E-1,2.757978061E0
1.941157167E0,2.680790502E0,1.541355282E-1,4.408099302E-1,2.721159472E0
1.951106167E0,2.653047510E0,1.606113195E-1,3.676647341E-1,2.683213455E0
1.961085167E0,2.629692269E0,1.772507411E-1,2.447960587E-1,2.647002902E0
1.971034167E0,2.585656303E0,1.964898348E-1,1.627280482E-1,2.598212307E0
1.981013167E0,2.517628627E0,2.034889519E-1,1.366646691E-1,2.529533334E0
1.990962167E0,2.453083260E0,2.071656811E-1,1.741324210E-1,2.467966207E0
2.000941167E0,2.384770970E0,2.438937968E-1,2.514303096E-1,2.410359717E0
2.010890167E0,2.307172133E0,2.723621356E-1,2.971554995E-1,2.342119932E0
2.020869167E0,2.219537865E0,3.246105158E-1,3.605767028E-1,2.271945396E0
2.030818167E0,2.118214974E0,3.442039508E-1,3.124015296E-1,2.168618396E0
2.040797167E0,2.013740286E0,3.708584833E-1,2.286846407E-1,2.060335560E0
2.050746167E0,1.905008242E0,4.061417520E-1,1.226230923E-1,1.951677214E0
2.060725167E0,1.778407398E0,4.406292146E-1,-1.437241953E-2,1.832237306E0
2.070674167E0,1.674827043E0,4.855948877E-1,-4.422600031E-2,1.744363482E0
2.080653167E0,1.477247287E0,4.814936507E-1,-2.110377073E-2,1.553879355E0
2.090602167E0,1.358992466E0,5.493435717E-1,-4.331381639E-2,1.466463423E0
2.100581167E0,1.204771277E0,5.918797266E-1,-2.500156123E-2,1.342542557E0
2.110530167E0,1.056365581E0,6.229448140E-1,-1.039634943E-2,1.226407993E0
2.120509167E0,8.842824630E-1,6.440298736E-1,1.135182101E-2,1.094010428E0
2.130458167E0,7.268130717E-1,6.609125394E-1,2.678260485E-2,9.827410309E-1
2.140437167E0,5.662593473E-1,6.886657637E-1,3.143464962E-2,8.921313355E-1
2.150386167E0,3.879759879E-1,7.124241704E-1,5.775647560E-2,8.132707890E-1
2.160365167E0,2.137472705E-1,7.475232518E-1,3.826883873E-2,7.784236710E-1
2.170314167E0,3.128611207E-2,7.595392799E-1,4.778344631E-2,7.616836590E-1
2.180293167E0,-1.367301214E-1,7.312726700E-1,1.484958887E-2,7.440936462E-1
2.190242167E0,-3.047957455E-1,7.239279824E-1,5.875264015E-3,7.854977333E-1
2.200221167E0,-4.847137123E-1,7.320836788E-1,4.276888330E-2,8.790466843E-1
2.210170167E0,-6.494575515E-1,7.363246644E-1,3.762449384E-2,9.825399356E-1
2.220149167E0,-8.101404995E-1,7.211675119E-1,6.468307356E-2,1.086551476E0
2.230098167E0,-9.738512088E-1,6.868747616E-1,5.174318532E-2,1.192837152E0
2.240077167E0,-1.130865979E0,6.560722142E-1,3.207081069E-2,1.307790943E0
2.250026167E0,-1.277781365E0,6.108258748E-1,1.337141390E-2,1.416337623E0
2.260005167E0,-1.420364550E0,5.842075950E-1,-3.809811374E-2,1.536289502E0
2.269953167E0,-1.556119648E0,5.531109327E-1,-1.122279489E-1,1.655305161E0
2.279933167E0,-1.671829175E0,5.175218546E-1,-1.844884247E-1,1.759794772E0
2.289881167E0,-1.802621887E0,4.590701634E-1,-2.817293751E-1,1.881372511E0
2.299861167E0,-1.910940680E0,3.868243057E-1,-3.682605654E-1,1.984173171E0
2.309809167E0,-2.022297248E0,3.545143461E-1,-4.401456499E-1,2.099784459E0
2.319789167E0,-2.128070163E0,2.985260868E-1,-5.042860973E-1,2.207284511E0
2.329737167E0,-2.218910167E0,2.397849584E-1,-5.417755204E-1,2.296645351E0
2.339717167E0,-2.306995401E0,1.826050365E-1,-5.960476220E-1,2.389737464E0
2.349665167E0,-2.380223298E0,1.137219125E-1,-6.095108726E-1,2.459654270E0
2.359645167E0,-2.462041194E0,7.318842888E-2,-6.274647117E-1,2.541793727E0
2.369593167E0,-2.524025481E0,3.628606617E-2,-6.307379830E-1,2.601893870E0
2.379573167E0,-2.582289184E0,-1.587168217E-2,-5.841953158E-1,2.647593909E0
2.389521167E0,-2.635612282E0,-6.345515370E-2,-5.523431933E-1,2.693614980E0
2.399501167E0,-2.674638354E0,-8.504892111E-2,-4.766591728E-1,2.718111037E0
2.409449167E0,-2.715691070E0,-1.016555983E-1,-3.762624800E-1,2.743516959E0
2.419429167E0,-2.745039415E0,-1.191574842E-1,-2.946353495E-1,2.763376537E0
2.429377167E0,-2.764722605E0,-1.445531112E-1,-1.910893464E-1,2.775085912E0
2.439357167E0,-2.773401335E0,-1.545354778E-1,-1.309261751E-1,2.780787270E0
2.449305167E0,-2.773064535E0,-1.549161315E-1,-6.273830334E-2,2.778096834E0
2.459279292E0,-2.753567579E0,-1.675566423E-1,-3.422978316E-3,2.758662966E0
2.469227292E0,-2.726142384E0,-1.457348335E-1,2.275970221E-2,2.730129840E0
2.479207292E0,-2.697079090E0,-1.320622891E-1,5.022171697E-2,2.700777349E0
2.489155292E0,-2.642771613E0,-1.205988228E-1,4.754953941E-2,2.645949137E0
2.499134292E0,-2.579979826E0,-1.155760646E-1,4.819624146E-2,2.583016959E0
2.509083292E0,-2.504045253E0,-9.289354563E-2,6.323763728E-3,2.505775694E0
2.519062292E0,-2.418702801E0,-4.085800409E-2,-7.252650579E-2,2.420134854E0
2.529011292E0,-2.336395932E0,1.949929476E-2,-1.219834435E-1,2.339659405E0
2.538990292E0,-2.221363951E0,3.801099479E-2,-2.264363680E-1,2.233198618E0
2.548939292E0,-2.102820424E0,6.886967540E-2,-3.266973871E-1,2.129161326E0
2.558918292E0,-1.984479942E0,1.272091001E-1,-4.312754238E-1,2.034782860E0
2.568867292E0,-1.859211533E0,1.913010156E-1,-5.105449569E-1,1.937503485E0
2.578846292E0,-1.722935155E0,2.408649391E-1,-5.685563529E-1,1.830239819E0
2.588795292E0,-1.577114953E0,2.636158705E-1,-6.250995129E-1,1.716838461E0
2.598774292E0,-1.437344864E0,3.062759864E-1,-6.564072597E-1,1.609545193E0
2.608723292E0,-1.295918113E0,3.783990526E-1,-6.462775433E-1,1.496751235E0
2.618702292E0,-1.145593653E0,4.365817720E-1,-6.252053475E-1,1.376179563E0
2.628651292E0,-9.951923764E-1,4.726345342E-1,-5.917896795E-1,1.250602372E0
2.638630292E0,-8.548366159E-1,4.964204228E-1,-5.179814458E-1,1.116012390E0
2.648579292E0,-7.019246176E-1,5.680903298E-1,-4.235652852E-1,9.974128245E-1
2.658558292E0,-5.508229172E-1,6.480738080E-1,-2.982910287E-1,9.013229635E-1
2.668507292E0,-3.998685667E-1,6.609599018E-1,-1.706989360E-1,7.911390454E-1
2.678486292E0,-2.545889390E-1,6.583064353E-1,-5.553217649E-2,7.080019162E-1
2.688435292E0,-1.081281645E-1,6.900252414E-1,1.002131085E-1,7.055984700E-1
2.698414292E0,4.526446581E-2,7.248512578E-1,2.714394450E-1,7.753306328E-1
2.708363292E0,2.045379059E-1,7.789075971E-1,4.122240257E-1,9.046885912E-1
2.718342292E0,3.632647409E-1,7.873433751E-1,5.155525124E-1,1.008793961E0
2.728291292E0,5.171402507E-1,7.634651005E-1,5.879936306E-1,1.093640484E0
2.738270292E0,6.756136820E-1,7.695976603E-1,6.488327765E-1,1.212319421E0
2.748219292E0,8.361326156E-1,7.801793665E-1,6.746073031E-1,1.327739661E0
2.758198292E0,1.001102230E0,7.666354609E-1,6.370588231E-1,1.412720620E0
2.768147292E0,1.161031618E0,7.306014097E-1,5.724530105E-1,1.486430384E0
2.778126292E0,1.315644279E0,7.237104660E-1,5.077582470E-1,1.585085217E0
2.788075292E0,1.475559342E0,6.994468600E-1,4.168199007E-1,1.685301193E0
2.798054292E0,1.630420509E0,6.695237339E-1,2.973086600E-1,1.787435455E0
2.808003292E0,1.775296095E0,6.453104138E-1,1.637314304E-1,1.896024719E0
2.817952292E0,1.909468059E0,6.000582272E-1,2.834149081E-2,2.001734594E0
2.827931292E0,2.050136280E0,5.543248147E-1,-7.508055132E-2,2.125081612E0
2.837880292E0,2.179982767E0,5.020928067E-1,-1.712111155E-1,2.243598738E0
2.847859292E0,2.290595861E0,4.592309618E-1,-2.706886625E-1,2.351806716E0
2.857808292E0,2.389185472E0,4.211924851E-1,-3.288825281E-1,2.448218545E0
2.867787292E0,2.475666084E0,3.835258913E-1,-3.520608179E-1,2.529814516E0
2.877736292E0,2.545744086E0,3.503499591E-1,-3.425790095E-1,2.592473418E0
2.887715292E0,2.596847582E0,2.899675173E-1,-3.108426253E-1,2.631410584E0
2.897664292E0,2.644490402E0,2.722422677E-1,-2.362590508E-1,2.668944301E0
2.907643292E0,2.678235269E0,2.589141244E-1,-1.273663537E-1,2.693734001E0
2.917592292E0,2.689687040E0,2.613933438E-1,2.618039645E-2,2.702485572E0
2.927571292E0,2.693779214E0,2.512010622E-1,2.045777400E-1,2.713190093E0
2.937520292E0,2.688251841E0,2.104769593E-1,3.686132256E-1,2.721557316E0
2.947499292E0,2.667520538E0,1.975405794E-1,5.552633293E-1,2.731850191E0
2.957447292E0,2.640872438E0,2.007454383E-1,6.799130666E-1,2.734371544E0
2.967427292E0,2.634528501E0,1.776922059E-1,7.967625817E-1,2.758105428E0
2.977375292E0,2.569794854E0,2.182134104E-1,8.146832013E-1,2.704657354E0
2.987355292E0,2.545468682E0,2.668458724E-1,9.360422353E-1,2.725214230E0
2.997303292E0,2.499302868E0,1.483257347E-1,9.307644653E-1,2.671111724E0
3.007283292E0,2.435418237E0,1.614866477E-1,9.149945247E-1,2.606636704E0
3.017231292E0,2.369083622E0,2.768913889E-1,9.141536951E-1,2.554388973E0
3.027211292E0,2.308388061E0,2.500620246E-1,7.335659480E-1,2.435016521E0
3.037159292E0,2.244480625E0,3.203017026E-1,6.318407679E-1,2.353616199E0
3.047139292E0,2.160973323E0,2.955007374E-1,4.513523869E-1,2.227295527E0
3.057087292E0,2.073494445E0,2.988237101E-1,3.000861605E-1,2.116300198E0
3.067067292E0,1.984334639E0,3.814378506E-1,2.138783212E-1,2.031950474E0
3.077015292E0,1.881487963E0,4.064931697E-1,7.061919887E-2,1.926193324E0
3.086995292E0,1.773056172E0,4.599624485E-1,4.749810219E-2,1.832361786E0
3.096943292E0,1.652437031E0,4.503782773E-1,-6.670733850E-2,1.714012427E0
3.106923292E0,1.518840724E0,4.943604487E-1,-1.087196561E-1,1.600965135E0
3.116871292E0,1.379819079E0,5.478197873E-1,-1.765531318E-1,1.495051243E0
3.126851292E0,1.238753394E0,5.863178551E-1,-2.894371748E-1,1.400732835E0
