"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.204075167E0,-3.101871890E-1,7.886490583E-2,-1.224500513E-1,3.426802893E-1
1.214055167E0,-3.500090665E-1,7.500106573E-2,-9.268304586E-2,3.697589126E-1
1.224003167E0,-3.921341622E-1,6.543619037E-2,2.409052849E-4,3.975564793E-1
1.233983167E0,-4.330190635E-1,5.704075813E-2,1.340181828E-3,4.367618957E-1
1.243931167E0,-4.763688951E-1,7.058641791E-2,-5.608474294E-2,4.848249839E-1
1.253880167E0,-5.237307571E-1,4.690227091E-2,-2.075545210E-1,5.653075341E-1
1.263859167E0,-5.699149534E-1,4.702681661E-2,-4.018820554E-1,6.989447489E-1
1.273808167E0,-6.061879364E-1,3.602586508E-2,-5.719348741E-1,8.341889339E-1
1.283787167E0,-6.430957809E-1,1.940632403E-2,-6.600044668E-1,9.217129081E-1
1.293736167E0,-6.873013160E-1,1.554014504E-2,-6.525036585E-1,9.478320629E-1
1.303715167E0,-7.165906039E-1,9.203517437E-4,-5.342799747E-1,8.938445234E-1
1.313664167E0,-7.560509042E-1,-8.328189254E-3,-3.562106234E-1,8.358040061E-1
1.323643167E0,-7.975248393E-1,1.324160457E-2,-2.643841946E-1,8.403095928E-1
1.333592167E0,-8.309492782E-1,1.153129399E-2,-1.846047843E-1,8.512864383E-1
1.343571167E0,-8.672818297E-1,-1.514487326E-2,-1.903198528E-1,8.880477384E-1
1.353520167E0,-9.005864006E-1,-4.304603219E-2,-2.571757472E-1,9.375756987E-1
1.363499167E0,-9.386519938E-1,-4.032473803E-2,-2.756295598E-1,9.791145511E-1
1.373448167E0,-9.670532358E-1,-4.742208838E-2,-2.368256825E-1,9.967583555E-1
1.383427167E0,-1.002120742E0,-3.232399285E-2,-1.084904087E-1,1.008494418E0
1.393376167E0,-1.021668642E0,-5.522461295E-2,8.665981988E-2,1.026823498E0
1.403355167E0,-1.036801090E0,-6.747336030E-2,2.861855382E-1,1.077687950E0
1.413304167E0,-1.049038654E0,-4.721685112E-2,4.169719648E-1,1.129857137E0
1.423283167E0,-1.050693855E0,-1.501623452E-2,4.742898810E-1,1.152880720E0
1.433232167E0,-1.050053585E0,-2.687029481E-2,4.026486254E-1,1.124926869E0
1.443211167E0,-1.034876040E0,-1.442782921E-1,1.114783359E-1,1.050814952E0
1.453160167E0,-9.943615602E-1,-6.279909611E-2,8.068513493E-2,9.996042866E-1
1.463139167E0,-9.560773543E-1,-3.801859617E-2,1.369891530E-1,9.665895453E-1
1.473088167E0,-9.025063339E-1,-7.014436841E-2,8.525825143E-2,9.092342298E-1
1.483067167E0,-8.463785454E-1,-1.699551702E-2,7.505720814E-2,8.498700337E-1
1.493016167E0,-7.754355204E-1,-6.579696357E-2,-1.416885602E-1,7.910152558E-1
1.502995167E0,-6.989264578E-1,-3.982655525E-2,-2.750881076E-1,7.521687409E-1
1.512944167E0,-6.365299425E-1,-3.548090458E-2,-4.342399621E-1,7.713582870E-1
1.522923167E0,-5.731406065E-1,-4.023235202E-2,-6.008505249E-1,8.313423785E-1
1.532872167E0,-5.099732820E-1,-3.712981939E-2,-6.721608281E-1,8.445422137E-1
1.542851167E0,-4.493693402E-1,-5.882006586E-2,-7.533622813E-1,8.791742325E-1
1.552800167E0,-3.951092255E-1,1.057176590E-3,-7.331414402E-1,8.328317891E-1
1.562779167E0,-3.565085390E-1,-1.647745371E-2,-7.290103823E-1,8.116809610E-1
1.572728167E0,-3.116641957E-1,8.782517910E-4,-6.360694742E-1,7.083217618E-1
1.582677167E0,-2.662009428E-1,1.233177781E-3,-5.699783957E-1,6.290785597E-1
1.592656167E0,-2.257428700E-1,2.308714628E-2,-4.452403289E-1,4.997317382E-1
1.602605167E0,-1.846348974E-1,5.360259533E-2,-3.372147739E-1,3.881714664E-1
1.612584167E0,-1.532622465E-1,4.939786255E-2,-2.298821139E-1,2.806692918E-1
1.622532167E0,-1.236905381E-1,7.066652477E-2,-1.413271795E-2,1.431532069E-1
1.632512167E0,-8.033489585E-2,5.245069385E-2,1.059129560E-1,1.429067004E-1
1.642460167E0,-3.391237071E-2,1.017830676E-1,3.094744134E-1,3.275427518E-1
1.652440167E0,6.960525513E-3,1.295836544E-1,4.272958088E-1,4.465669945E-1
1.662388167E0,5.619848499E-2,2.296768767E-1,5.124546576E-1,5.643753303E-1
1.672368167E0,1.195857927E-1,1.584864414E-1,5.115939474E-1,5.487686953E-1
1.682316167E0,1.513317518E-1,-1.242322826E-1,3.070864105E-1,3.641936609E-1
1.692296167E0,2.585422780E-1,1.127694011E-1,4.379447579E-1,5.209190516E-1
1.702244167E0,2.801309656E-1,2.815001643E-1,5.174528575E-1,6.522830368E-1
1.712224167E0,3.694531050E-1,-4.116790652E-2,3.702503729E-1,5.246672583E-1
1.722172167E0,4.141441783E-1,1.370680904E-1,3.529087007E-1,5.611128343E-1
1.732152167E0,4.787092797E-1,2.669581389E-1,4.662394345E-1,7.195890721E-1
1.742100167E0,5.412010315E-1,6.109638691E-2,1.970347953E-1,5.791839393E-1
1.752080167E0,6.227440352E-1,1.759392107E-1,2.670587111E-1,7.000607791E-1
1.762028167E0,6.988103174E-1,1.149930972E-1,4.024520676E-2,7.093510759E-1
1.772008167E0,7.585744894E-1,1.336357749E-1,-8.726150751E-2,7.751827829E-1
1.781956167E0,8.182863287E-1,1.584630525E-1,-2.075574446E-1,8.589430409E-1
1.791936167E0,8.849067995E-1,8.550383449E-2,-4.630328214E-1,1.002382334E0
1.801884167E0,9.486000811E-1,1.572374761E-1,-4.056961942E-1,1.043625958E0
1.811864167E0,9.908668987E-1,7.496481299E-2,-5.823663068E-1,1.151775781E0
1.821812167E0,1.035238129E0,1.453524256E-1,-4.843494308E-1,1.152145686E0
1.831792167E0,1.069438055E0,9.037164152E-2,-5.166810250E-1,1.191144017E0
1.841740167E0,1.102855331E0,1.008171076E-1,-4.681538129E-1,1.202340203E0
1.851719167E0,1.115928316E0,1.330142158E-1,-3.628559840E-1,1.180954383E0
1.861668167E0,1.129621399E0,6.350193143E-2,-4.086408520E-1,1.202939877E0
1.871647167E0,1.130609432E0,1.138979137E-1,-2.137788820E-1,1.156266333E0
1.881603667E0,1.134808391E0,6.228220224E-2,-1.903642734E-1,1.152348781E0
1.891582667E0,1.140162248E0,1.068502647E-1,-2.082306784E-2,1.145347341E0
1.901531667E0,1.144688212E0,9.349346995E-2,3.312917272E-2,1.148977665E0
1.911480667E0,1.145348363E0,1.033015895E-1,2.285431198E-1,1.172487121E0
1.921459667E0,1.132827574E0,1.220465934E-1,5.254039013E-1,1.254688385E0
1.931408667E0,1.124655578E0,8.959279239E-2,7.009338069E-1,1.328226351E0
1.941387667E0,1.110903073E0,1.252134454E-1,8.791054845E-1,1.422185114E0
1.951336667E0,1.059414904E0,8.551903725E-2,7.749431849E-1,1.315374618E0
1.961315667E0,1.010926576E0,1.273096722E-1,7.439833474E-1,1.261622573E0
1.971264667E0,1.000772959E0,1.242392993E-1,6.359525299E-1,1.192232167E0
1.981243667E0,9.858645326E-1,9.711289644E-2,5.789304829E-1,1.147397183E0
1.991192667E0,9.762856239E-1,1.024455571E-1,5.888239717E-1,1.144701874E0
2.001171667E0,9.352911604E-1,8.896129310E-2,4.699313664E-1,1.050485200E0
2.011120667E0,9.227321452E-1,1.187394083E-1,3.430327535E-1,9.915670067E-1
2.021099667E0,9.235032468E-1,7.305160403E-2,6.740087310E-2,9.288367248E-1
2.031048667E0,8.855909968E-1,8.227792561E-2,-1.764104962E-1,9.067313460E-1
2.041027667E0,8.531005776E-1,8.906478882E-2,-4.208989549E-1,9.554418152E-1
2.050976667E0,8.161814772E-1,8.312928021E-2,-5.604029953E-1,9.935362088E-1
2.060955667E0,7.875854498E-1,7.734872282E-2,-5.732727170E-1,9.771976636E-1
2.070904667E0,7.532250910E-1,6.195826650E-2,-5.235596895E-1,9.194028568E-1
2.080883667E0,7.072479227E-1,9.805780649E-2,-3.938848186E-1,8.154509230E-1
2.090832667E0,6.571546070E-1,1.056381369E-1,-3.421533322E-1,7.483852592E-1
2.100811667E0,5.962859691E-1,1.012217349E-1,-3.277469623E-1,6.879105086E-1
2.110760667E0,5.320609564E-1,9.416940808E-2,-3.973510480E-1,6.707045505E-1
2.120739667E0,4.589602357E-1,9.274385691E-2,-4.615651703E-1,6.574863705E-1
2.130688667E0,3.861892980E-1,1.175044763E-1,-4.492439175E-1,6.039615660E-1
2.140667667E0,3.024887449E-1,1.012457085E-1,-3.719963515E-1,4.900320599E-1
2.150616667E0,2.167910386E-1,1.118092883E-1,-1.656539583E-1,2.948574321E-1
2.160595667E0,1.507581764E-1,1.057749617E-1,3.423895597E-2,1.873197171E-1
2.170544667E0,7.571468186E-2,1.265781856E-1,2.756073403E-1,3.125926361E-1
2.180523667E0,5.312487781E-3,1.321529210E-1,4.529031050E-1,4.718197109E-1
2.190472667E0,-6.885361383E-2,1.165268219E-1,4.900329244E-1,5.083813405E-1
2.200451667E0,-1.421288647E-1,1.102328789E-1,4.710879457E-1,5.042576270E-1
2.210400667E0,-2.033550507E-1,9.918865800E-2,3.638652134E-1,4.284735231E-1
2.220379667E0,-2.638646695E-1,9.580312014E-2,3.038213253E-1,4.136546861E-1
2.230328667E0,-3.245380104E-1,8.329358697E-2,2.488247538E-1,4.173445817E-1
2.240276667E0,-3.730500197E-1,8.409816384E-2,2.362988484E-1,4.495286021E-1
2.250256667E0,-4.197490999E-1,9.386418343E-2,2.750132632E-1,5.105213872E-1
2.260204667E0,-4.540023816E-1,7.349950075E-2,2.654758698E-1,5.310346284E-1
2.270184667E0,-4.882930854E-1,5.846280098E-2,2.035573643E-1,5.322439637E-1
2.280132667E0,-5.323486759E-1,4.317408621E-2,4.928968450E-2,5.363660946E-1
2.290112667E0,-5.696272704E-1,4.510425210E-2,-1.547313595E-1,5.919893701E-1
2.300060667E0,-5.842087644E-1,3.471258044E-2,-3.918043792E-1,7.042836895E-1
2.310039667E0,-6.161111730E-1,3.052012682E-2,-5.711361444E-1,8.406669680E-1
2.319988667E0,-6.522772982E-1,3.587851524E-3,-6.588806319E-1,9.271473634E-1
2.329967667E0,-6.697129644E-1,-2.171480477E-2,-6.834354293E-1,9.571159666E-1
2.339916667E0,-7.002023202E-1,-1.863098323E-2,-6.211707687E-1,9.362069892E-1
2.349895667E0,-7.300146416E-1,-3.702866256E-2,-5.568724465E-1,9.189120853E-1
2.359844667E0,-7.589539006E-1,-2.665628672E-2,-4.844207668E-1,9.007691492E-1
2.369823667E0,-7.955306464E-1,-2.391511202E-2,-4.682309961E-1,9.234073899E-1
2.379772667E0,-8.295792755E-1,-4.486334682E-2,-4.928372490E-1,9.659725919E-1
2.389751667E0,-8.590279732E-1,-5.241385639E-2,-5.111805493E-1,1.000990422E0
2.399700667E0,-8.810574313E-1,-6.933043599E-2,-4.929284656E-1,1.011952261E0
2.409679667E0,-9.032613556E-1,-5.027143657E-2,-3.587997705E-1,9.732140408E-1
2.419628667E0,-9.268279005E-1,-6.335575104E-2,-2.030574274E-1,9.509238808E-1
2.429607667E0,-9.401897384E-1,-5.858968556E-2,-8.745109434E-3,9.420541239E-1
2.439556667E0,-9.551265970E-1,-6.499180198E-2,1.800533116E-1,9.741200879E-1
2.449535667E0,-9.595742816E-1,-5.279100180E-2,3.167588747E-1,1.011882343E0
2.459484667E0,-9.481161509E-1,-5.029833376E-2,3.544359934E-1,1.013449077E0
2.469463667E0,-9.448851988E-1,-5.815991521E-2,3.030179179E-1,9.939871594E-1
2.479412667E0,-9.193578632E-1,-6.203486502E-2,2.351995718E-1,9.509921365E-1
2.489391667E0,-8.853485566E-1,-4.576732635E-2,1.550611424E-1,8.999892626E-1
2.499340667E0,-8.564984677E-1,-4.238822043E-2,1.100539541E-1,8.645798166E-1
2.509319667E0,-8.125232399E-1,-4.451719165E-2,8.643821955E-2,8.183198406E-1
2.519268667E0,-7.627283514E-1,-3.832732916E-2,7.712828279E-2,7.675755951E-1
2.529247667E0,-7.051650714E-1,-3.261693835E-2,8.224694450E-2,7.106941694E-1
2.539196667E0,-6.568952098E-1,-1.927242279E-2,2.287489235E-2,6.575758540E-1
2.549175667E0,-5.980967787E-1,-2.061494350E-2,-1.027309012E-1,6.072053776E-1
2.559124667E0,-5.224717785E-1,-1.647803843E-2,-2.555408657E-1,5.818499971E-1
2.569073667E0,-4.632600223E-1,-2.367362201E-2,-4.170164037E-1,6.237571399E-1
2.579052667E0,-4.085402433E-1,-2.086520433E-2,-5.188819170E-1,6.607411982E-1
2.589001667E0,-3.557086399E-1,-1.261302888E-2,-5.693767172E-1,6.714741775E-1
2.598980667E0,-2.973499377E-1,4.197716117E-3,-5.580266869E-1,6.323198475E-1
2.608929667E0,-2.518252525E-1,2.960913062E-2,-4.728204757E-1,5.365182761E-1
2.618908667E0,-2.008913264E-1,4.089425683E-2,-3.763379091E-1,4.285555823E-1
2.628857667E0,-1.506236905E-1,3.912781298E-2,-3.127067542E-1,3.492907042E-1
2.638836667E0,-9.814990014E-2,5.756759226E-2,-2.888214630E-1,3.104275569E-1
2.648785667E0,-3.961896996E-2,6.180623889E-2,-2.776386631E-1,2.871809554E-1
2.658764667E0,-4.882425070E-3,6.923103333E-2,-2.612559342E-1,2.703172899E-1
2.668713667E0,4.783987194E-2,8.598739922E-2,-2.258077741E-1,2.463161322E-1
2.678692667E0,9.834494133E-2,7.915258884E-2,-1.198047709E-1,1.740403486E-1
2.688641667E0,1.545901858E-1,1.023069781E-1,2.322163681E-2,1.868263571E-1
2.698620667E0,2.043622701E-1,1.112888861E-1,1.563779354E-1,2.803626443E-1
2.708569667E0,2.649045968E-1,1.095019770E-1,2.949546075E-1,4.112947226E-1
2.718548667E0,3.144516364E-1,1.310723555E-1,3.825646091E-1,5.122650429E-1
2.728497667E0,3.660623412E-1,1.416756964E-1,3.888620603E-1,5.525281373E-1
2.738476667E0,4.178467448E-1,1.437268996E-1,3.498237097E-1,5.635866852E-1
2.748424667E0,4.738158911E-1,1.210063738E-1,2.750927854E-1,5.610883011E-1
2.758404667E0,5.367691344E-1,1.324715942E-1,2.130187440E-1,5.924920356E-1
2.768352667E0,5.880640530E-1,1.333106697E-1,1.865799737E-1,6.311918501E-1
2.778332667E0,6.429592484E-1,1.369780433E-1,1.810941160E-1,6.818758379E-1
2.788280667E0,7.152999041E-1,1.396519750E-1,1.855765915E-1,7.520607012E-1
2.798260667E0,7.697509304E-1,1.354612756E-1,1.847989118E-1,8.031294353E-1
2.808208667E0,8.275011751E-1,1.337725997E-1,1.311121166E-1,8.484360261E-1
2.818188667E0,8.760995771E-1,1.311319971E-1,3.487631162E-2,8.865452198E-1
2.828136667E0,9.235475394E-1,1.173004085E-1,-7.243647695E-2,9.337807487E-1
2.838116667E0,9.647321836E-1,1.036594391E-1,-2.005945802E-1,9.908035380E-1
2.848064667E0,1.003351508E0,1.043470716E-1,-2.957767260E-1,1.051230913E0
2.858044667E0,1.041112900E0,1.142750591E-1,-3.168641245E-1,1.094247565E0
2.867992667E0,1.069638541E0,9.411385953E-2,-3.096509993E-1,1.117527525E0
2.877983417E0,1.118092590E0,1.089681262E-1,-3.049206018E-1,1.164036798E0
2.887931417E0,1.135613845E0,1.095388144E-1,-2.096975255E-1,1.159995952E0
2.897911417E0,1.140206614E0,9.250119746E-2,-7.103312692E-2,1.146155879E0
2.907859417E0,1.149186841E0,1.036179239E-1,3.562946040E-2,1.154398773E0
2.917808417E0,1.158723430E0,1.029472482E-1,4.573224306E-2,1.164186223E0
2.927787417E0,1.162730454E0,9.435242593E-2,1.643772919E-2,1.166668199E0
2.937736417E0,1.161820773E0,9.337360203E-2,5.831897775E-2,1.167024953E0
2.947715417E0,1.147415354E0,9.745495856E-2,1.548413054E-1,1.161910191E0
2.957664417E0,1.124002371E0,9.659190953E-2,2.853698516E-1,1.163678340E0
2.967643417E0,1.073003322E0,8.427767336E-2,4.173181200E-1,1.154380036E0
2.977592417E0,1.037670425E0,8.897941947E-2,4.638397372E-1,1.140098482E0
2.987571417E0,1.001189573E0,8.322575927E-2,4.212287378E-1,1.089376307E0
2.997520417E0,9.756509817E-1,9.176678717E-2,3.542360187E-1,1.042016861E0
3.007499417E0,9.346219466E-1,8.564826071E-2,2.847793011E-1,9.807920564E-1
3.017448417E0,8.965817888E-1,7.048409164E-2,2.435190086E-1,9.317340923E-1
3.027427417E0,8.792564157E-1,6.720088005E-2,2.702700202E-1,9.223088890E-1
3.037376417E0,8.443307774E-1,8.816782594E-2,3.083049703E-1,9.031721773E-1
3.047355417E0,8.045822094E-1,1.230271715E-1,2.492668033E-1,8.512474116E-1
3.057304417E0,7.567851683E-1,1.043564272E-1,1.202643530E-1,7.733547500E-1
3.067283417E0,7.265823260E-1,5.435805559E-2,-3.328118205E-2,7.293725466E-1
3.077232417E0,6.712124097E-1,5.705128312E-2,-1.606744695E-1,6.925295900E-1
3.087211417E0,6.230285022E-1,8.467294514E-2,-2.489323425E-1,6.762405884E-1
3.097160417E0,5.758402294E-1,1.369686878E-1,-2.541106367E-1,6.441464173E-1
3.107139417E0,5.334535439E-1,1.263366956E-1,-2.626990271E-1,6.079016556E-1
