"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.814847083E-1,-1.637658924E-1,-2.134233713E-3,-6.881998320E-2,1.776513793E-1
4.914337083E-1,-3.345893741E-2,4.193915427E-3,-3.107561231E-2,4.585611300E-2
5.014127083E-1,1.103913385E-1,3.331977367E-2,-7.258032759E-2,1.362510876E-1
5.113617083E-1,2.259212101E-1,4.121819258E-2,-1.199567986E-1,2.590925820E-1
5.213407083E-1,2.959117967E-1,2.440160036E-2,-1.165554641E-1,3.189739891E-1
5.312897083E-1,3.024940073E-1,1.805707902E-2,-1.760848063E-1,3.504775907E-1
5.412687083E-1,1.444969779E-1,1.708527178E-2,-6.818906406E-2,1.606892392E-1
5.512177083E-1,-1.235809028E-1,2.371747613E-2,2.657969276E-2,1.286127454E-1
5.611967083E-1,-1.036208475E-1,3.453394800E-2,7.419999719E-2,1.320436033E-1
5.711457083E-1,7.884268641E-2,2.805932611E-2,5.525735736E-2,1.002839495E-1
5.811247083E-1,6.622030199E-2,2.364380121E-2,-5.130991121E-2,8.704518780E-2
5.910737083E-1,-7.915960550E-3,1.908472717E-2,-8.706504107E-2,8.948301860E-2
6.010527083E-1,-4.534340322E-2,1.840264946E-2,-7.189502478E-2,8.696882378E-2
6.110017083E-1,-8.504131973E-2,1.528988421E-2,-1.324452817E-1,1.581377857E-1
6.209807083E-1,1.970745564E-2,1.114128470E-2,-8.798071504E-2,9.084667441E-2
6.309297083E-1,4.395761311E-2,9.055582881E-3,1.743641992E-3,4.491453683E-2
6.409087083E-1,2.222526670E-3,1.638272882E-2,-1.707386514E-2,2.376657945E-2
6.508577083E-1,9.715675056E-2,1.504985601E-2,-3.648616886E-4,9.831615060E-2
6.608367083E-1,2.483511293E-1,3.484618932E-2,7.190322001E-2,2.608881243E-1
6.707847083E-1,2.831420624E-1,2.845693678E-2,2.206037521E-2,2.854222923E-1
6.807647083E-1,3.030968553E-1,2.278338343E-2,-2.365689715E-1,3.851644642E-1
6.907127083E-1,4.502472997E-1,7.066886365E-2,-5.012385285E-1,6.774634910E-1
7.006927083E-1,8.957875907E-1,-5.852770507E-3,-4.220765841E-1,9.902617359E-1
7.106407083E-1,1.586922049E0,1.020236805E-1,-3.664029050E-1,1.631864427E0
7.206207083E-1,2.076851478E0,9.260673970E-2,-7.891308689E-1,2.223649162E0
7.305687083E-1,2.604874347E0,8.357834637E-2,-1.101409607E0,2.829391953E0
7.405487083E-1,3.343019249E0,2.025206530E-1,-6.550575761E-1,3.412607910E0
7.504967083E-1,3.838857290E0,2.797167635E-1,1.108421588E-1,3.850630175E0
7.604767083E-1,4.222583156E0,3.468848991E-1,4.150879920E-1,4.257092397E0
7.704247083E-1,4.610890315E0,4.839430493E-1,1.164130350E0,4.780137011E0
7.804047083E-1,5.036171758E0,5.148496771E-1,1.621032951E0,5.315622635E0
7.903527083E-1,5.897013465E0,6.096342123E-1,1.448888583E0,6.102925512E0
8.003327083E-1,6.841299616E0,1.003152410E0,1.578119066E0,7.092260217E0
8.102807083E-1,7.121666590E0,1.065950922E0,1.239664682E0,7.306925134E0
8.202607083E-1,6.933946409E0,1.427677808E0,1.619538403E0,7.262284859E0
8.302087083E-1,6.737010432E0,1.656324406E0,1.585555555E0,7.116509433E0
8.401887083E-1,6.530413685E0,1.960709403E0,1.557950850E0,6.994132906E0
8.501367083E-1,6.332272012E0,2.357468128E0,1.580914035E0,6.939352563E0
8.601167083E-1,6.108109059E0,2.628635092E0,1.329931659E0,6.781403759E0
8.700647083E-1,5.862933553E0,3.105521722E0,1.353359113E0,6.771250689E0
8.800447083E-1,5.594252824E0,3.436368293E0,1.064487948E0,6.651122183E0
8.899927083E-1,5.327757200E0,3.888347538E0,1.038208222E0,6.676984325E0
8.999727083E-1,5.061275609E0,4.353667206E0,9.210042199E-1,6.739375171E0
9.099207083E-1,4.790534322E0,4.715125705E0,7.931665441E-1,6.768363367E0
9.198997083E-1,4.496299506E0,5.267541988E0,6.805819881E-1,6.958943863E0
9.298487083E-1,4.173327380E0,5.626067525E0,4.217280900E-1,7.017631495E0
9.398277083E-1,3.798269134E0,6.046282940E0,3.164781718E-1,7.147345258E0
9.497767083E-1,3.378967347E0,6.602918574E0,1.577730628E-1,7.418951837E0
9.597557083E-1,2.945040795E0,6.978572359E0,1.104398521E-1,7.575350448E0
9.697047083E-1,2.495141697E0,7.372859466E0,2.514770508E-2,7.783663739E0
9.796837083E-1,2.021083951E0,7.655547785E0,1.343339324E-2,7.917851519E0
9.896327083E-1,1.519290814E0,8.011318697E0,3.800222397E-2,8.154196221E0
9.996117083E-1,9.715542032E-1,8.335430446E0,8.632302940E-2,8.392304210E0
1.009560708E0,4.047596895E-1,8.555983912E0,1.190364377E-1,8.566379677E0
1.019539708E0,-2.034000377E-1,8.673944471E0,8.369234880E-2,8.676732603E0
1.029485583E0,-7.823688564E-1,8.774382094E0,1.251339233E-1,8.810081762E0
1.039464583E0,-1.369819902E0,8.823273003E0,1.354109895E-1,8.929999395E0
1.049413583E0,-1.933737512E0,8.801509666E0,1.492180198E-1,9.012667707E0
1.059392583E0,-2.495028554E0,8.684575878E0,1.425247486E-1,9.036998339E0
1.069341583E0,-3.035817649E0,8.515615904E0,8.422570623E-2,9.040962172E0
1.079320583E0,-3.562410289E0,8.283487290E0,2.835782647E-2,9.017080066E0
1.089269583E0,-4.055943064E0,7.996381400E0,-8.141787328E-2,8.966572283E0
1.099248583E0,-4.524546528E0,7.684083951E0,-1.759626726E-1,8.918947826E0
1.109197583E0,-4.949501404E0,7.287318794E0,-3.116549132E-1,8.814743793E0
1.119176583E0,-5.344069762E0,6.843547286E0,-4.310556415E-1,8.693620077E0
1.129125583E0,-5.712974691E0,6.373902433E0,-4.910492436E-1,8.573554770E0
1.139104583E0,-6.066295620E0,5.882347478E0,-5.267329735E-1,8.466368881E0
1.149053583E0,-6.388083685E0,5.410971265E0,-5.224529578E-1,8.388037928E0
1.159032583E0,-6.689186640E0,4.885786049E0,-5.853612506E-1,8.304141799E0
1.168981583E0,-6.970440636E0,4.344634427E0,-6.502828860E-1,8.239281449E0
1.178960583E0,-7.209347343E0,3.791510630E0,-7.428321037E-1,8.179366816E0
1.188909583E0,-7.433262958E0,3.282352048E0,-8.285044111E-1,8.167842599E0
1.198888583E0,-7.618874633E0,2.791910403E0,-8.751035039E-1,8.161361437E0
1.208837583E0,-7.779865437E0,2.300579982E0,-9.117499048E-1,8.163961192E0
1.218816583E0,-7.910896277E0,1.841647813E0,-8.984762136E-1,8.171976877E0
1.228765583E0,-8.028346959E0,1.410269478E0,-8.654699238E-1,8.197088085E0
1.238744583E0,-8.114253666E0,1.004258119E0,-8.565100890E-1,8.220903628E0
1.248693583E0,-8.174341409E0,6.354449916E-1,-8.627953342E-1,8.244274595E0
1.258672583E0,-8.232373855E0,3.276241708E-1,-9.162107456E-1,8.289677859E0
1.268621583E0,-8.287549351E0,6.377675056E-2,-9.907715891E-1,8.346805979E0
1.278600583E0,-8.319606126E0,-1.617714071E-1,-1.057969911E0,8.388165259E0
1.288549583E0,-8.338365748E0,-3.423778653E-1,-1.136440276E0,8.422414289E0
1.298528583E0,-8.347634754E0,-4.774964941E-1,-1.164451216E0,8.441975807E0
1.308477583E0,-8.335650301E0,-5.899951690E-1,-1.158936342E0,8.436485861E0
1.318456583E0,-8.309688663E0,-5.007415152E-1,-1.081959575E0,8.394778393E0
1.328405583E0,-8.259181584E0,-3.965645975E-1,-9.746981049E-1,8.325946211E0
1.338384583E0,-8.183623279E0,-4.633544183E-1,-1.069492434E0,8.266208402E0
1.348333583E0,-8.111546406E0,-3.054369110E-1,-1.040544185E0,8.183716087E0
1.358312583E0,-8.020791771E0,-3.245613992E-2,-1.035978679E0,8.087484520E0
1.368261583E0,-7.916503757E0,1.292357451E-1,-1.144543420E0,7.999857077E0
1.378240583E0,-7.783478431E0,4.133256412E-1,-1.181955003E0,7.883552004E0
1.388189583E0,-7.624848733E0,7.281157583E-1,-1.225910277E0,7.757017904E0
1.398168583E0,-7.455419227E0,1.115027187E0,-1.234432155E0,7.638742320E0
1.408117583E0,-7.259973121E0,1.530119857E0,-1.180271662E0,7.512756996E0
1.418096583E0,-7.040197334E0,1.922486739E0,-1.189289896E0,7.394237231E0
1.428045583E0,-6.788669997E0,2.394257639E0,-1.127946026E0,7.286341483E0
1.438024583E0,-6.533361266E0,2.867614889E0,-1.120711851E0,7.222466313E0
1.448003583E0,-6.249211729E0,3.430350339E0,-1.135864983E0,7.218735342E0
1.457952583E0,-5.936516669E0,3.998550012E0,-1.128179476E0,7.245924460E0
1.467931583E0,-5.604717001E0,4.421348727E0,-1.004962197E0,7.209100238E0
1.477880583E0,-5.237173305E0,4.932502964E0,-8.165209812E-1,7.240461050E0
1.487859583E0,-4.845241456E0,5.507045111E0,-7.470595676E-1,7.373059651E0
1.497808583E0,-4.427254707E0,6.075451775E0,-5.017436548E-1,7.534151924E0
1.507787583E0,-3.979056272E0,6.535368615E0,-2.710915357E-1,7.656201563E0
1.517736583E0,-3.506876651E0,6.974106256E0,-6.152842306E-2,7.806415801E0
1.527715583E0,-2.997094463E0,7.430688429E0,1.448279303E-1,8.013655900E0
1.537664583E0,-2.473271941E0,7.827171750E0,2.144021952E-1,8.211434710E0
1.547643583E0,-1.932235363E0,8.180344160E0,2.974916778E-1,8.410711348E0
1.557592583E0,-1.358864705E0,8.347707844E0,4.901323636E-1,8.471774860E0
1.567571583E0,-8.022704396E-1,8.494791631E0,5.774031901E-1,8.552106007E0
1.577520583E0,-2.160811501E-1,8.726808563E0,6.691559440E-1,8.755092714E0
1.587499583E0,3.365219519E-1,8.788831149E0,6.678631246E-1,8.820591881E0
1.597448583E0,9.523518008E-1,8.836684177E0,6.829325688E-1,8.914053965E0
1.607427583E0,1.498042324E0,8.822561397E0,6.629222274E-1,8.973359810E0
1.617376583E0,2.068485281E0,8.662115554E0,4.662721789E-1,8.917863363E0
1.627355583E0,2.610498491E0,8.444186318E0,2.435049387E-1,8.841848200E0
1.637304583E0,3.147483680E0,8.213445833E0,2.119054159E-1,8.798423147E0
1.647283583E0,3.665401976E0,7.931275578E0,2.963111250E-1,8.742316868E0
1.657232583E0,4.162187265E0,7.607062672E0,4.866965032E-1,8.684934013E0
1.667211583E0,4.640406475E0,7.215043700E0,6.245200539E-1,8.601177428E0
1.677160583E0,5.092517282E0,6.810342118E0,6.298421896E-1,8.527085857E0
1.687139583E0,5.504437838E0,6.342104689E0,5.078365266E-1,8.413027145E0
1.697088583E0,5.880081682E0,5.873952631E0,3.160747504E-1,8.317366371E0
1.707067583E0,6.231141493E0,5.403620730E0,1.348123077E-1,8.248903907E0
1.717016583E0,6.546939670E0,4.885611802E0,5.657188453E-2,8.169138395E0
1.726995583E0,6.824463728E0,4.408718741E0,1.496677073E-1,8.126038797E0
1.736944583E0,7.077755755E0,3.936115782E0,4.172152821E-1,8.109358949E0
1.746923583E0,7.296075584E0,3.487049620E0,8.008252271E-1,8.126103311E0
1.756872583E0,7.494884425E0,3.055398805E0,1.171217249E0,8.178050149E0
1.766851583E0,7.663693541E0,2.772739137E0,1.440215993E0,8.276140593E0
1.776800583E0,7.821480655E0,2.350827445E0,1.498513902E0,8.303462725E0
1.786779583E0,7.967661046E0,1.686657422E0,1.177729805E0,8.228941809E0
1.796728583E0,8.089733952E0,1.419713316E0,1.043064920E0,8.279333653E0
1.806707583E0,8.172084968E0,1.352319478E0,9.853704429E-1,8.341624279E0
1.816656583E0,8.246586097E0,9.167258853E-1,7.582341814E-1,8.331955813E0
1.826635583E0,8.301293231E0,6.910455805E-1,7.358382491E-1,8.362444095E0
1.836584583E0,8.308958346E0,7.349499840E-1,9.380139164E-1,8.393974648E0
1.846563583E0,8.321542139E0,5.348594338E-1,1.039281844E0,8.403228245E0
1.856511583E0,8.305894990E0,3.970750594E-1,1.157526505E0,8.395560005E0
1.866491583E0,8.253511539E0,5.993723488E-1,1.325393050E0,8.380713972E0
1.876439583E0,8.196922771E0,6.208889329E-1,1.257618265E0,8.316047720E0
1.886419583E0,8.118851917E0,5.935087609E-1,1.069943401E0,8.210529092E0
1.896367583E0,8.006722201E0,8.756468564E-1,9.603865329E-1,8.111516511E0
1.906347583E0,7.878399791E0,1.121871938E0,8.329815511E-1,8.001352272E0
1.916295583E0,7.723652644E0,1.225553597E0,7.290087012E-1,7.854186493E0
1.926275583E0,7.538835021E0,1.576425712E0,8.230610919E-1,7.745745998E0
1.936223583E0,7.322010325E0,1.996750470E0,9.925298468E-1,7.654016144E0
1.946203583E0,7.093100018E0,2.242766806E0,1.095902699E0,7.519512852E0
1.956151583E0,6.821232557E0,2.656707575E0,1.193464662E0,7.416985009E0
1.966131583E0,6.530831761E0,3.192335917E0,1.230303290E0,7.372680536E0
1.976079583E0,6.208067211E0,3.562726039E0,1.081745421E0,7.239011568E0
1.986059583E0,5.855762528E0,4.000605308E0,9.098524833E-1,7.150009031E0
1.996007583E0,5.469555103E0,4.568854682E0,8.120390904E-1,7.172856726E0
2.005987583E0,5.057835692E0,5.024511241E0,6.869086754E-1,7.162350077E0
2.015935583E0,4.631944969E0,5.483057494E0,6.562482154E-1,7.207599836E0
2.025915500E0,4.163548205E0,5.990603998E0,7.492891109E-1,7.333751024E0
2.035863500E0,3.666366182E0,6.437119020E0,8.241451657E-1,7.453721052E0
2.045843500E0,3.158847744E0,6.889574229E0,9.025153971E-1,7.632763992E0
2.055791500E0,2.630269097E0,7.280200394E0,8.822664893E-1,7.790893880E0
2.065771500E0,2.074560539E0,7.626211719E0,7.536207283E-1,7.939197114E0
2.075719500E0,1.515642151E0,7.957137812E0,5.925696981E-1,8.121844134E0
2.085698500E0,9.418497629E-1,8.208818931E0,3.881329125E-1,8.271785561E0
2.095647500E0,3.645802548E-1,8.428449706E0,2.381927615E-1,8.439693064E0
2.105626500E0,-2.163475639E-1,8.600530339E0,1.476141103E-1,8.604517320E0
2.115575500E0,-7.946518099E-1,8.687580763E0,1.099709237E-1,8.724541513E0
2.125554500E0,-1.369520524E0,8.706841491E0,1.081746590E-1,8.814554837E0
2.135503500E0,-1.936427524E0,8.672065760E0,7.551214892E-2,8.885953983E0
2.145482500E0,-2.484534556E0,8.566707705E0,3.055860881E-2,8.919771673E0
2.155431500E0,-3.026096360E0,8.391701126E0,-8.829003274E-2,8.921081890E0
2.165410500E0,-3.546124624E0,8.169917990E0,-2.502637535E-1,8.909836798E0
2.175359500E0,-4.039921694E0,7.889324144E0,-4.014446106E-1,8.872629853E0
2.185338500E0,-4.510307096E0,7.537661485E0,-5.091503960E-1,8.798775193E0
2.195287500E0,-4.950125887E0,7.142247035E0,-5.671927091E-1,8.708452593E0
2.205266500E0,-5.374047267E0,6.722873619E0,-5.768886352E-1,8.626135532E0
2.215215500E0,-5.749536746E0,6.272573694E0,-5.368750421E-1,8.525877570E0
2.225194500E0,-6.100911722E0,5.782776412E0,-5.248560903E-1,8.422416564E0
2.235143500E0,-6.417783448E0,5.281146705E0,-5.537890635E-1,8.329774140E0
2.245122500E0,-6.717089553E0,4.764857444E0,-6.480089039E-1,8.260936633E0
2.255071500E0,-6.987757750E0,4.200293570E0,-8.009399787E-1,8.192235915E0
2.265050500E0,-7.229436622E0,3.660700815E0,-9.357357681E-1,8.157271955E0
2.274999500E0,-7.443710763E0,3.151484345E0,-1.051556685E0,8.151469497E0
2.284978500E0,-7.618720266E0,2.654747003E0,-1.118897898E0,8.145214095E0
2.294927500E0,-7.776115617E0,2.163323026E0,-1.122609345E0,8.149122183E0
2.304906500E0,-7.913474314E0,1.698041950E0,-1.108877086E0,8.169212360E0
2.314855500E0,-8.030009322E0,1.286360546E0,-1.090013384E0,8.205114402E0
2.324834500E0,-8.123256624E0,8.675917321E-1,-1.078813700E0,8.240379396E0
2.334783500E0,-8.199159915E0,5.805478227E-1,-1.165652234E0,8.301927742E0
2.344762500E0,-8.262477075E0,2.438014108E-1,-1.276589849E0,8.364068877E0
2.354711500E0,-8.299324474E0,-3.850742340E-2,-1.352445778E0,8.408886913E0
2.364690500E0,-8.329100835E0,-2.536586469E-1,-1.499675598E0,8.466834729E0
2.374639500E0,-8.340885898E0,-4.112177199E-1,-1.555983846E0,8.494737389E0
2.384618500E0,-8.333071679E0,-5.256570858E-1,-1.567662490E0,8.495526156E0
2.394567500E0,-8.316444536E0,-5.618706465E-1,-1.544992689E0,8.477378767E0
2.404546500E0,-8.269570917E0,-5.494002897E-1,-1.438894961E0,8.411781175E0
2.414495500E0,-8.220639077E0,-5.049211049E-1,-1.384365728E0,8.351665740E0
2.424474500E0,-8.170361209E0,-3.973522174E-1,-1.336615026E0,8.288499912E0
2.434423500E0,-8.092949336E0,-2.530131143E-1,-1.299085842E0,8.200455391E0
2.444402500E0,-7.996475540E0,-2.563419342E-2,-1.255481985E0,8.094474238E0
2.454381500E0,-7.903629942E0,2.371975654E-1,-1.156369780E0,7.991296516E0
2.464330500E0,-7.790487489E0,7.184976733E-1,-1.004176258E0,7.887731244E0
2.474309500E0,-7.628441847E0,1.005726939E0,-9.189029498E-1,7.749128617E0
2.484258500E0,-7.443818936E0,1.152626538E0,-1.015549092E0,7.600679460E0
2.494237500E0,-7.241871895E0,1.757162563E0,-8.178372625E-1,7.496745068E0
2.504186500E0,-7.015314508E0,2.364685346E0,-6.565494932E-1,7.432188888E0
2.514165500E0,-6.763111818E0,2.532842497E0,-7.339227743E-1,7.259036797E0
2.524114500E0,-6.479003795E0,3.048951080E0,-5.885479832E-1,7.184704698E0
2.534093500E0,-6.179225820E0,3.733910878E0,-3.883754989E-1,7.230197626E0
2.544042500E0,-5.867272187E0,4.014781297E0,-4.324757840E-1,7.122526735E0
2.554021500E0,-5.478949825E0,4.444821789E0,-3.407394024E-1,7.063386954E0
2.563970500E0,-5.109939646E0,5.169337417E0,-1.452150160E-1,7.270118288E0
2.573949500E0,-4.683963262E0,5.660061482E0,-6.881463848E-2,7.347145246E0
2.583898500E0,-4.249537650E0,5.976546707E0,-5.288448416E-2,7.333517407E0
2.593877500E0,-3.765554548E0,6.611085380E0,9.755962372E-2,7.608900633E0
2.603826500E0,-3.280757512E0,7.118605573E0,2.115832525E-1,7.841089378E0
2.613805500E0,-2.761478277E0,7.356179699E0,2.077095087E-1,7.860170817E0
2.623754500E0,-2.228213087E0,7.783029950E0,2.982945371E-1,8.101201663E0
2.633733500E0,-1.681907144E0,8.177774894E0,4.409344393E-1,8.360576358E0
2.643682500E0,-1.114236425E0,8.273461069E0,4.368051356E-1,8.359574128E0
2.653661500E0,-5.508074586E-1,8.473470343E0,4.843944544E-1,8.505158817E0
2.663610500E0,3.654392838E-2,8.746544670E0,6.440292889E-1,8.770299473E0
2.673589500E0,5.974221562E-1,8.694687468E0,6.527983582E-1,8.739602342E0
2.683538500E0,1.166899153E0,8.625231902E0,6.716123593E-1,8.729681676E0
2.693517500E0,1.719257257E0,8.721408074E0,8.082512641E-1,8.925921489E0
2.703466500E0,2.280910533E0,8.517872345E0,8.405945528E-1,8.857951306E0
2.713445500E0,2.813900320E0,8.172222962E0,7.630020010E-1,8.676717998E0
2.723394500E0,3.353148381E0,8.323339573E0,8.238504660E-1,9.011121756E0
2.733373500E0,3.866513743E0,7.743475290E0,5.848911345E-1,8.674873816E0
2.743322500E0,4.373480496E0,7.234680405E0,1.515165603E-1,8.455228529E0
2.753301500E0,4.857398402E0,7.041063307E0,1.865086377E-1,8.556031627E0
2.763250500E0,5.296368177E0,6.416666045E0,-2.414093149E-1,8.323664905E0
2.773229500E0,5.710196094E0,6.088300447E0,-1.904952328E-1,8.349253272E0
2.783178500E0,6.093509147E0,5.565828924E0,-3.314248244E-1,8.259488347E0
2.793157500E0,6.430025178E0,5.060098565E0,-3.445857739E-1,8.189539708E0
2.803106500E0,6.727459005E0,4.671737026E0,-1.671473372E-1,8.192177350E0
2.813085500E0,6.993899081E0,4.066591721E0,-1.959916520E-1,8.092601887E0
2.823034500E0,7.212905958E0,3.711625385E0,2.241003140E-1,8.114948941E0
2.833013500E0,7.393286714E0,3.178778563E0,4.000291459E-1,8.057626506E0
2.842962500E0,7.560924048E0,2.893319834E0,8.934813758E-1,8.144764029E0
2.852941500E0,7.679868693E0,2.905303702E0,1.303559546E0,8.313870353E0
2.862890500E0,7.864244851E0,2.001386728E0,1.284918623E0,8.216015566E0
2.872869500E0,7.993081232E0,1.350230268E0,1.205774220E0,8.195508576E0
2.882818500E0,8.082501531E0,1.616795474E0,1.432999359E0,8.366262354E0
2.892797500E0,8.165616778E0,1.264097273E0,1.190667281E0,8.348229025E0
2.902746500E0,8.250363398E0,5.922668123E-1,7.601252440E-1,8.306447289E0
2.912725500E0,8.268710207E0,8.377048588E-1,7.960189620E-1,8.349069655E0
2.922674500E0,8.280678288E0,7.887882221E-1,8.204719448E-1,8.358528218E0
2.932653500E0,8.286920775E0,2.822094315E-1,6.848551333E-1,8.319959414E0
2.942602500E0,8.249477545E0,4.877788228E-1,1.006428605E0,8.324944834E0
2.952581500E0,8.180865147E0,7.844981200E-1,1.354526217E0,8.329269664E0
2.962530500E0,8.144694856E0,4.924022162E-1,1.273040589E0,8.258277458E0
2.972509500E0,8.021567697E0,5.899250025E-1,1.218487310E0,8.135002836E0
2.982458500E0,7.912903041E0,1.092457520E0,1.296386182E0,8.092472744E0
2.992437500E0,7.772794983E0,1.083693713E0,1.005227587E0,7.912093049E0
3.002386500E0,7.620399002E0,1.192070101E0,7.447305485E-1,7.748944164E0
3.012365500E0,7.407772606E0,1.812812269E0,7.947300895E-1,7.667658001E0
3.022294208E0,7.181684750E0,2.127173200E0,7.856927061E-1,7.531186806E0
3.032274208E0,6.947956923E0,2.301865785E0,8.028963109E-1,7.363242083E0
3.042222208E0,6.666364372E0,2.990594698E0,1.117235754E0,7.391365660E0
3.052202208E0,6.352421517E0,3.489934051E0,1.262537820E0,7.357098651E0
3.062150208E0,5.997596684E0,3.652562075E0,1.088689574E0,7.106167791E0
3.072130208E0,5.652863560E0,4.226120721E0,1.125275602E0,7.147111861E0
3.082078208E0,5.247409440E0,4.863407001E0,1.169059553E0,7.249464375E0
3.092058208E0,4.842720137E0,5.110115063E0,9.691303861E-1,7.106646747E0
3.102006208E0,4.380115331E0,5.548434042E0,8.738324654E-1,7.122788346E0
3.111986208E0,3.912122025E0,6.224808374E0,9.037398040E-1,7.407407351E0
3.121934208E0,3.418141060E0,6.555184829E0,7.353435016E-1,7.429324769E0
3.131914208E0,2.899283409E0,6.880149102E0,6.249246812E-1,7.492184381E0
3.141862208E0,2.355534746E0,7.428391058E0,6.652119970E-1,7.821255951E0
3.151842208E0,1.804774686E0,7.729122130E0,5.834527194E-1,7.958451962E0
3.161790208E0,1.226663837E0,7.909695843E0,4.780028629E-1,8.018508542E0
3.171770208E0,6.598664725E-1,8.268586246E0,5.233655620E-1,8.311368947E0
3.181718208E0,8.155988753E-2,8.446552686E0,4.974179578E-1,8.461579576E0
3.191698208E0,-5.082907457E-1,8.444361150E0,3.890251976E-1,8.468585201E0
3.201646208E0,-1.086118846E0,8.568777035E0,3.920499623E-1,8.646230230E0
3.211626208E0,-1.651396226E0,8.629018559E0,3.720940000E-1,8.793493318E0
