"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.090467471E1,-4.279937325E0,6.086611186E0,-6.830449084E-1,7.472031155E0
1.091462271E1,-4.748675859E0,5.718586264E0,-7.186169565E-1,7.467835135E0
1.092460271E1,-5.182878399E0,5.294905788E0,-7.037141579E-1,7.442678914E0
1.093455071E1,-5.577768939E0,4.792535239E0,-6.731840909E-1,7.384651459E0
1.094453071E1,-5.934740285E0,4.257253636E0,-6.533954320E-1,7.332958227E0
1.095447871E1,-6.245620953E0,3.743029026E0,-6.879045293E-1,7.313771943E0
1.096445871E1,-6.518833274E0,3.219752927E0,-7.433746523E-1,7.308529403E0
1.097440671E1,-6.754204170E0,2.669639862E0,-7.607747966E-1,7.302398869E0
1.098438671E1,-6.951906132E0,2.133336750E0,-7.639106584E-1,7.311886491E0
1.099433471E1,-7.113999136E0,1.619096938E0,-7.645409882E-1,7.335869514E0
1.100431471E1,-7.240945112E0,1.120427676E0,-7.810886085E-1,7.368632417E0
1.101426271E1,-7.345669913E0,6.831495005E-1,-8.101796027E-1,7.421721546E0
1.102424271E1,-7.414598646E0,2.779970974E-1,-8.744569480E-1,7.471159911E0
1.103419071E1,-7.464733842E0,-6.530053496E-2,-9.446176887E-1,7.524547699E0
1.104417071E1,-7.488431438E0,-3.503213078E-1,-1.016802662E0,7.565263913E0
1.105411871E1,-7.477208877E0,-5.521666074E-1,-1.094253858E0,7.577000201E0
1.106409871E1,-7.446157238E0,-6.663843638E-1,-1.121076205E0,7.559506438E0
1.107404671E1,-7.400225020E0,-7.776223791E-1,-1.035032088E0,7.512610620E0
1.108402671E1,-7.341076925E0,-7.651759958E-1,-9.320848397E-1,7.439468185E0
1.109397471E1,-7.250708792E0,-6.964139092E-1,-8.369096375E-1,7.331997549E0
1.110395471E1,-7.130032786E0,-5.569841284E-1,-7.747163860E-1,7.193593284E0
1.111390271E1,-6.973494637E0,-3.601428759E-1,-7.522015359E-1,7.023185708E0
1.112388271E1,-6.784466434E0,-7.976596177E-2,-7.557058454E-1,6.826890854E0
1.113383071E1,-6.577137616E0,2.884238523E-1,-7.571418484E-1,6.626853802E0
1.114381071E1,-6.332477249E0,6.580210912E-1,-7.448042965E-1,6.409991677E0
1.115375871E1,-6.033628981E0,1.099892839E0,-7.132170528E-1,6.174392399E0
1.116373771E1,-5.709230134E0,1.581667156E0,-6.765264324E-1,5.962773493E0
1.117369767E1,-5.356607947E0,2.102616649E0,-6.363179078E-1,5.789572173E0
1.118367667E1,-4.969862579E0,2.631700203E0,-6.049272037E-1,5.656086715E0
1.119362567E1,-4.535488715E0,3.190125085E0,-5.689053585E-1,5.574155474E0
1.120360467E1,-4.071601323E0,3.741965418E0,-5.362668586E-1,5.555881988E0
1.121355367E1,-3.573540172E0,4.286901943E0,-4.795043914E-1,5.601574965E0
1.122353267E1,-3.053847831E0,4.835636820E0,-4.077070882E-1,5.733724365E0
1.123348167E1,-2.501697888E0,5.332763001E0,-2.889530619E-1,5.897486534E0
1.124346067E1,-1.918162284E0,5.743885996E0,-1.583782679E-1,6.057776536E0
1.125340967E1,-1.310091471E0,6.143658961E0,-6.978884856E-2,6.282177614E0
1.126338867E1,-6.977956063E-1,6.481236847E0,1.483556012E-2,6.518709218E0
1.127333767E1,-8.420962639E-2,6.714198689E0,6.724181513E-2,6.715063422E0
1.128331667E1,5.464932733E-1,6.886001580E0,1.033086153E-1,6.908425676E0
1.129326567E1,1.170781120E0,6.975848141E0,1.592641393E-1,7.075206766E0
1.130324467E1,1.778400820E0,6.982325102E0,2.009641425E-1,7.208048272E0
1.131319367E1,2.371484196E0,6.906842811E0,2.445937451E-1,7.306725737E0
1.132317267E1,2.948782429E0,6.746488768E0,3.222494102E-1,7.369821789E0
1.133312167E1,3.491426553E0,6.507372732E0,3.758028889E-1,7.394402413E0
1.134310067E1,4.014859942E0,6.202210640E0,4.149464893E-1,7.399912011E0
1.135304967E1,4.498071213E0,5.864155036E0,4.692472422E-1,7.405481206E0
1.136302867E1,4.937390066E0,5.444515572E0,5.387753506E-1,7.369589497E0
1.137297767E1,5.349628125E0,4.997473716E0,6.317659235E-1,7.347951606E0
1.138295667E1,5.715006014E0,4.533357405E0,7.331812743E-1,7.331451280E0
1.139290567E1,6.046096414E0,4.083086132E0,8.368195172E-1,7.343510135E0
1.140288467E1,6.345280312E0,3.574936194E0,9.092408645E-1,7.339582412E0
1.141283367E1,6.610214145E0,3.104085061E0,9.271088592E-1,7.361372559E0
1.142281267E1,6.838539730E0,2.653242515E0,9.059792876E-1,7.390948515E0
1.143276167E1,7.024033876E0,2.223616590E0,8.584589660E-1,7.417443928E0
1.144274067E1,7.175729361E0,1.823851812E0,7.993705861E-1,7.446913497E0
1.145268967E1,7.303720234E0,1.446265522E0,7.782293931E-1,7.486097395E0
1.146266867E1,7.386087037E0,1.219129261E0,7.726475680E-1,7.525791795E0
1.147261767E1,7.445582457E0,1.025236759E0,7.907961559E-1,7.557325393E0
1.148259667E1,7.443118440E0,7.801097846E-1,8.263673269E-1,7.529373569E0
1.149254567E1,7.402633488E0,6.805346256E-1,8.616550541E-1,7.483619403E0
1.150252467E1,7.341657554E0,6.384978229E-1,9.023832500E-1,7.424413151E0
1.151247367E1,7.245046933E0,6.572662157E-1,9.337571434E-1,7.334480646E0
1.152245267E1,7.107153801E0,7.571734965E-1,9.509421102E-1,7.210356284E0
1.153240167E1,6.937452984E0,9.049636263E-1,9.074095897E-1,7.054828505E0
1.154238067E1,6.733839487E0,1.089733887E0,8.518972937E-1,6.874434026E0
1.155232967E1,6.486507527E0,1.373118609E0,7.576074330E-1,6.673395211E0
1.156230867E1,6.206200780E0,1.721293988E0,6.599718685E-1,6.474206050E0
1.157225767E1,5.874222187E0,2.056541174E0,5.854548792E-1,6.251288293E0
1.158223667E1,5.500087509E0,2.444782260E0,5.431246193E-1,6.043418508E0
1.159218567E1,5.082613268E0,2.884996907E0,5.433280293E-1,5.869528954E0
1.160216467E1,4.627407530E0,3.351034613E0,5.604638429E-1,5.740771128E0
1.161211367E1,4.135855207E0,3.842425845E0,5.748491629E-1,5.674503170E0
1.162209267E1,3.603267708E0,4.319639919E0,5.852489476E-1,5.655558641E0
1.163204167E1,3.051986954E0,4.768511953E0,5.328801878E-1,5.686588776E0
1.164202067E1,2.459323116E0,5.206774800E0,4.260573320E-1,5.774105892E0
1.165196967E1,1.859568652E0,5.618585427E0,2.943336332E-1,5.925633305E0
1.166194867E1,1.243045396E0,5.976262532E0,1.628566504E-1,6.106340803E0
1.167189767E1,5.963382286E-1,6.299479657E0,8.335673690E-2,6.328191809E0
1.168187667E1,-5.518887185E-2,6.544700187E0,2.606684170E-3,6.544933395E0
1.169182567E1,-6.888134059E-1,6.688708338E0,-9.536516368E-2,6.724758557E0
1.170180467E1,-1.314937643E0,6.799837010E0,-1.855081791E-1,6.928293993E0
1.171175367E1,-1.944602224E0,6.839222100E0,-2.694870780E-1,7.115410040E0
1.172173267E1,-2.546088195E0,6.766623656E0,-3.342560462E-1,7.237505641E0
1.173168167E1,-3.124008864E0,6.597647894E0,-4.268490815E-1,7.312358665E0
1.174166067E1,-3.669345046E0,6.375186481E0,-5.148935677E-1,7.373751496E0
1.175160967E1,-4.188800575E0,6.077378433E0,-5.530355036E-1,7.401785402E0
1.176158867E1,-4.667667072E0,5.724955051E0,-5.510246462E-1,7.407148870E0
1.177153767E1,-5.100915053E0,5.298891835E0,-5.583956462E-1,7.376272416E0
1.178151667E1,-5.496824763E0,4.812881210E0,-5.954612193E-1,7.330312550E0
1.179149567E1,-5.844618319E0,4.292217647E0,-6.568786184E-1,7.281084064E0
1.180144467E1,-6.157081245E0,3.797260782E0,-7.422918210E-1,7.271852312E0
1.181142367E1,-6.433910068E0,3.254362012E0,-8.065942363E-1,7.255113034E0
1.182137267E1,-6.667087088E0,2.703649607E0,-8.560966909E-1,7.245182743E0
1.183135167E1,-6.871460724E0,2.174830347E0,-8.694564092E-1,7.259670376E0
1.184130067E1,-7.044697936E0,1.655186538E0,-8.497886416E-1,7.286257765E0
1.185127967E1,-7.184575029E0,1.169391090E0,-8.318768658E-1,7.326500733E0
1.186122867E1,-7.296375546E0,7.353516877E-1,-8.236616009E-1,7.379448262E0
1.187120767E1,-7.378186864E0,3.362692791E-1,-8.149299538E-1,7.430668157E0
1.188115667E1,-7.426627538E0,-5.778803229E-3,-8.203917649E-1,7.471805178E0
1.189113567E1,-7.455833210E0,-3.193462676E-1,-8.240860357E-1,7.508032278E0
1.190108467E1,-7.450523939E0,-4.835904622E-1,-8.857743070E-1,7.518561220E0
1.191106367E1,-7.428599803E0,-6.705809104E-1,-9.088140178E-1,7.513968107E0
1.192101267E1,-7.381198180E0,-7.539008099E-1,-9.146133593E-1,7.475758865E0
1.193099167E1,-7.308698553E0,-7.646175867E-1,-9.393423307E-1,7.408378946E0
1.194094067E1,-7.211948184E0,-7.228661281E-1,-9.663745934E-1,7.312223459E0
1.195091967E1,-7.078024142E0,-6.045044500E-1,-9.806978597E-1,7.171165852E0
1.196086867E1,-6.933919512E0,-3.899929118E-1,-9.764440835E-1,7.013185961E0
1.197084767E1,-6.756032009E0,-1.030805647E-1,-9.429342753E-1,6.822295740E0
1.198079667E1,-6.553444698E0,2.008085883E-1,-8.703693058E-1,6.614038420E0
1.199077567E1,-6.321769243E0,5.796432585E-1,-7.785906780E-1,6.395854604E0
1.200072467E1,-6.040557346E0,1.019486023E0,-6.620006331E-1,6.161649912E0
1.201070367E1,-5.739101804E0,1.494476985E0,-5.716688257E-1,5.957982563E0
1.202065267E1,-5.397562430E0,1.999877561E0,-5.015712351E-1,5.777955014E0
1.203063167E1,-5.013882172E0,2.530336965E0,-4.672189162E-1,5.635593412E0
1.204058067E1,-4.591480190E0,3.081760392E0,-4.523406394E-1,5.548292485E0
1.205055967E1,-4.126729749E0,3.626425606E0,-4.297522241E-1,5.510494358E0
1.206050867E1,-3.635209001E0,4.177376577E0,-4.007073132E-1,5.552097433E0
1.207048767E1,-3.104335907E0,4.700738046E0,-3.670151085E-1,5.645222732E0
1.208043567E1,-2.545364602E0,5.172446381E0,-3.215570998E-1,5.773775324E0
1.209041567E1,-1.968019153E0,5.629096967E0,-2.873041288E-1,5.970123593E0
1.210036367E1,-1.372653463E0,6.032874105E0,-2.260206127E-1,6.191189935E0
1.211034367E1,-7.637098065E-1,6.349218997E0,-1.644658041E-1,6.397099619E0
1.212029167E1,-1.428814653E-1,6.598191100E0,-1.038886499E-1,6.600555565E0
1.213027167E1,4.748547220E-1,6.781883719E0,-8.093725042E-3,6.798492428E0
1.214021967E1,1.083104752E0,6.901597858E0,1.040640664E-1,6.986844655E0
1.215019967E1,1.685455234E0,6.907868412E0,2.237156403E-1,7.114032192E0
1.216014767E1,2.268220321E0,6.826985047E0,3.478181148E-1,7.202327798E0
1.217012767E1,2.840965619E0,6.695340250E0,4.522949946E-1,7.287196818E0
1.218006092E1,3.389313995E0,6.475526456E0,5.213120198E-1,7.327459209E0
1.219004092E1,3.915423655E0,6.186880410E0,5.548562535E-1,7.342744518E0
1.219998892E1,4.396184649E0,5.832569547E0,5.785094833E-1,7.326662283E0
1.220996892E1,4.840232731E0,5.430450094E0,5.947530484E-1,7.298724019E0
1.221991692E1,5.270711179E0,5.009151775E0,6.031449723E-1,7.296285472E0
1.222989692E1,5.655008903E0,4.540992115E0,6.323284987E-1,7.280080660E0
1.223984492E1,5.994021111E0,4.069376165E0,6.859638385E-1,7.277269944E0
1.224982492E1,6.303656908E0,3.587922276E0,7.430852151E-1,7.291190047E0
1.225977292E1,6.555479529E0,3.134378901E0,7.952845518E-1,7.309659395E0
1.226975292E1,6.782396520E0,2.685354838E0,8.304554808E-1,7.341776996E0
1.227970092E1,6.970431865E0,2.242608932E0,8.629988173E-1,7.372990043E0
1.228968092E1,7.124702464E0,1.872760262E0,8.928125274E-1,7.420628708E0
1.229962892E1,7.240990720E0,1.521846047E0,9.005402076E-1,7.453786599E0
1.230960892E1,7.326983966E0,1.220475290E0,9.053338281E-1,7.482906074E0
1.231955692E1,7.384932212E0,9.947517157E-1,8.956110048E-1,7.505256413E0
1.232953592E1,7.398693050E0,7.925029582E-1,8.711322943E-1,7.491834972E0
1.233948492E1,7.376803998E0,6.886552387E-1,8.392298857E-1,7.456258449E0
1.234946392E1,7.333949754E0,6.389258391E-1,7.939758718E-1,7.404420498E0
1.235941292E1,7.245233459E0,6.375236768E-1,7.726451560E-1,7.314152368E0
1.236939192E1,7.104924257E0,7.317006862E-1,7.734487096E-1,7.184257617E0
1.237934092E1,6.928117320E0,8.686500782E-1,8.046037710E-1,7.028566695E0
1.238931992E1,6.725770329E0,1.071808078E0,8.299445073E-1,6.861017925E0
1.239926892E1,6.475110719E0,1.334374373E0,8.302134061E-1,6.663097485E0
1.240924792E1,6.188809406E0,1.639292051E0,8.231359363E-1,6.454935559E0
1.241919692E1,5.866033162E0,1.998508728E0,7.759021282E-1,6.245510892E0
1.242917592E1,5.501330042E0,2.391829875E0,7.010461465E-1,6.039614896E0
1.243912492E1,5.101366459E0,2.821675070E0,6.149773979E-1,5.862080445E0
1.244910392E1,4.666292099E0,3.266222504E0,5.274983740E-1,5.720205060E0
1.245905292E1,4.184959247E0,3.730969144E0,4.728057846E-1,5.626505128E0
1.246903192E1,3.654617372E0,4.209401193E0,4.482311432E-1,5.592512646E0
1.247898092E1,3.099855770E0,4.671827658E0,4.022475429E-1,5.621110437E0
1.248895992E1,2.524719545E0,5.102095606E0,3.531987226E-1,5.703537297E0
1.249890892E1,1.914969558E0,5.509769329E0,2.990207247E-1,5.840725970E0
1.250888792E1,1.286247695E0,5.873284294E0,2.280039334E-1,6.016800423E0
1.251883692E1,6.548036608E-1,6.201829986E0,1.467393851E-1,6.238028171E0
1.252881592E1,1.611404926E-2,6.451408446E0,3.410330057E-2,6.451518707E0
1.253876492E1,-6.238394380E-1,6.613749956E0,-4.876753271E-2,6.643285513E0
1.254874392E1,-1.255672020E0,6.718304020E0,-1.127612150E-1,6.835571389E0
1.255869292E1,-1.871672973E0,6.739705414E0,-1.843188919E-1,6.997196741E0
1.256867192E1,-2.465950935E0,6.689459120E0,-2.961252383E-1,7.135647657E0
1.257862092E1,-3.045458538E0,6.557767544E0,-3.769811028E-1,7.240251903E0
1.258859992E1,-3.588314624E0,6.332670207E0,-4.573639458E-1,7.293003193E0
1.259854892E1,-4.107774246E0,6.034418355E0,-5.458054215E-1,7.320240275E0
1.260852792E1,-4.572747173E0,5.666306893E0,-6.404519624E-1,7.309393219E0
1.261847692E1,-5.012871773E0,5.251615342E0,-7.081521946E-1,7.294506608E0
1.262845592E1,-5.405802326E0,4.805589148E0,-7.447792266E-1,7.271250370E0
1.263840492E1,-5.763594037E0,4.316764843E0,-7.678516817E-1,7.241758843E0
1.264838392E1,-6.084630734E0,3.806608726E0,-7.849816116E-1,7.220055214E0
1.265833292E1,-6.366487579E0,3.261897903E0,-7.750414912E-1,7.195333997E0
1.266831192E1,-6.622494467E0,2.726319262E0,-7.368293522E-1,7.199525483E0
1.267826092E1,-6.840117894E0,2.196033520E0,-6.872203320E-1,7.216789300E0
1.268823992E1,-7.012523047E0,1.680047144E0,-6.682507219E-1,7.241864188E0
1.269818892E1,-7.146882707E0,1.200359114E0,-7.039305049E-1,7.281092816E0
1.270816792E1,-7.258228312E0,7.664460111E-1,-7.612905210E-1,7.338179677E0
1.271811692E1,-7.333321179E0,3.674612510E-1,-8.231956510E-1,7.388523422E0
1.272809592E1,-7.372746615E0,1.440227687E-2,-8.926401076E-1,7.426601271E0
1.273804492E1,-7.400241392E0,-2.843249542E-1,-9.474033022E-1,7.466055609E0
1.274802392E1,-7.404856015E0,-5.057484859E-1,-9.932660113E-1,7.488274267E0
1.275797292E1,-7.378569857E0,-6.541478956E-1,-1.068567112E0,7.484185879E0
1.276795192E1,-7.338557360E0,-7.601935834E-1,-1.080908684E0,7.456586484E0
1.277790092E1,-7.271516694E0,-7.885403001E-1,-1.043007617E0,7.388140207E0
1.278787992E1,-7.182889277E0,-7.161605412E-1,-9.868761740E-1,7.285650888E0
1.279782892E1,-7.068452250E0,-5.906436253E-1,-9.179304848E-1,7.152235558E0
1.280780792E1,-6.929732906E0,-4.091086292E-1,-8.423686711E-1,6.992721430E0
1.281775692E1,-6.752069351E0,-1.600833160E-1,-7.635422107E-1,6.796989326E0
1.282773592E1,-6.548099173E0,1.717970431E-1,-6.881499662E-1,6.586400184E0
1.283768492E1,-6.312308448E0,5.466029817E-1,-6.504343289E-1,6.369228963E0
1.284766392E1,-6.041930857E0,9.719113219E-1,-6.098844000E-1,6.149918624E0
1.285761292E1,-5.739117007E0,1.439165833E0,-5.744001333E-1,5.944627644E0
1.286759192E1,-5.398572244E0,1.920929040E0,-5.389016140E-1,5.755429228E0
1.287754092E1,-5.011324600E0,2.457439143E0,-5.219160372E-1,5.605780743E0
1.288751992E1,-4.578937621E0,3.001333110E0,-4.990382578E-1,5.497609421E0
1.289746892E1,-4.130039858E0,3.532515814E0,-4.672094876E-1,5.454739399E0
1.290744792E1,-3.635741098E0,4.064637582E0,-4.527329510E-1,5.472189610E0
1.291739692E1,-3.114011294E0,4.580429245E0,-4.349580367E-1,5.555770595E0
1.292737592E1,-2.563368179E0,5.077951868E0,-4.139629877E-1,5.703316312E0
1.293735492E1,-1.989429026E0,5.521916919E0,-3.577162814E-1,5.880251291E0
1.294730392E1,-1.394421769E0,5.925285337E0,-2.672393900E-1,6.093015287E0
1.295728292E1,-7.955929193E-1,6.256681547E0,-1.681238222E-1,6.309302472E0
1.296723192E1,-1.925887187E-1,6.513173754E0,-5.667121410E-2,6.516266906E0
1.297721092E1,4.211395678E-1,6.690905136E0,5.681856394E-2,6.704386507E0
1.298715992E1,1.031843967E0,6.796088945E0,1.832376870E-1,6.876416433E0
1.299713892E1,1.622586118E0,6.810529228E0,3.080184567E-1,7.007921907E0
1.300708792E1,2.208903534E0,6.779937181E0,3.894596457E-1,7.141322134E0
1.301706692E1,2.789523278E0,6.642687242E0,4.459378652E-1,7.218420498E0
1.302701592E1,3.327461855E0,6.404462321E0,4.975430882E-1,7.234410075E0
1.303699492E1,3.859113799E0,6.125813259E0,5.163347968E-1,7.258439847E0
1.304694392E1,4.341534233E0,5.790984734E0,5.330463218E-1,7.257310939E0
1.305692292E1,4.799203988E0,5.419333953E0,5.575775477E-1,7.260332784E0
1.306687192E1,5.216951879E0,4.987401887E0,5.761192147E-1,7.240350671E0
1.307685092E1,5.590464998E0,4.520889387E0,6.218759429E-1,7.216541376E0
1.308679992E1,5.933480794E0,4.057616245E0,6.837078365E-1,7.220657888E0
1.309677892E1,6.237641258E0,3.580802706E0,7.497229743E-1,7.231348493E0
1.310672792E1,6.504239209E0,3.112354193E0,8.014005931E-1,7.254937575E0
1.311670692E1,6.738833594E0,2.688087242E0,8.382626832E-1,7.303449565E0
1.312665592E1,6.930681324E0,2.266127018E0,8.559915141E-1,7.341825165E0
1.313663492E1,7.083576658E0,1.876070956E0,8.628759527E-1,7.378431772E0
1.314658392E1,7.205170677E0,1.539792906E0,8.504728389E-1,7.416788437E0
1.315656292E1,7.281524788E0,1.241251616E0,8.760135499E-1,7.438327000E0
1.316651192E1,7.333082612E0,9.902780110E-1,9.049185296E-1,7.454772209E0
1.317648021E1,7.351128289E0,8.182640362E-1,9.135642958E-1,7.452733920E0
1.318642921E1,7.332924737E0,7.071757096E-1,9.187519455E-1,7.424014266E0
1.319640821E1,7.291080893E0,6.461968517E-1,9.032522193E-1,7.375181050E0
1.320635721E1,7.198873225E0,6.469002718E-1,8.805145904E-1,7.281315927E0
1.321633621E1,7.080488158E0,6.984282750E-1,8.350923228E-1,7.163692749E0
1.322628521E1,6.920543422E0,8.483017677E-1,7.584938709E-1,7.013476320E0
1.323626421E1,6.725876164E0,1.039660086E0,6.926425282E-1,6.840910534E0
1.324621221E1,6.478427845E0,1.286377503E0,6.724509231E-1,6.639049982E0
1.325619221E1,6.194821513E0,1.618153782E0,6.649547926E-1,6.437111163E0
1.326614021E1,5.872484980E0,1.959352849E0,6.555348551E-1,6.225340904E0
1.327612021E1,5.507163225E0,2.333021504E0,6.482561680E-1,6.015984722E0
1.328606821E1,5.092966349E0,2.759597520E0,6.398420978E-1,5.827785395E0
1.329604821E1,4.649606484E0,3.207933365E0,6.624053335E-1,5.687570462E0
1.330599621E1,4.163937922E0,3.692376351E0,6.492408391E-1,5.602993468E0
1.331597621E1,3.650262658E0,4.150962365E0,6.054264828E-1,5.560705644E0
1.332592421E1,3.107286704E0,4.594674232E0,5.369005871E-1,5.572658629E0
1.333590421E1,2.538742630E0,5.026003450E0,4.427721826E-1,5.648183073E0
1.334585221E1,1.948474104E0,5.413150522E0,3.224972956E-1,5.762183129E0
1.335583221E1,1.331873665E0,5.787816128E0,1.802719792E-1,5.941817985E0
1.336578021E1,7.137668373E-1,6.106913304E0,2.832857212E-2,6.148549073E0
1.337576021E1,7.165565439E-2,6.348227894E0,-9.607209206E-2,6.349359162E0
1.338570821E1,-5.597177017E-1,6.516732370E0,-1.962337267E-1,6.543668112E0
1.339568821E1,-1.189161184E0,6.632168101E0,-2.492925310E-1,6.742544387E0
1.340563621E1,-1.812006669E0,6.649637243E0,-2.837642062E-1,6.897939239E0
1.341561621E1,-2.425718291E0,6.594527820E0,-3.085476297E-1,7.033285721E0
1.342556421E1,-2.997112005E0,6.464404467E0,-3.140370689E-1,7.132308516E0
1.343554421E1,-3.542389715E0,6.267443932E0,-3.307114641E-1,7.206854265E0
1.344549221E1,-4.064772945E0,5.994580105E0,-3.584448445E-1,7.251610334E0
1.345547221E1,-4.541040354E0,5.665388880E0,-3.964968429E-1,7.271512113E0
1.346542021E1,-4.979451427E0,5.234521592E0,-4.785835280E-1,7.240455442E0
1.347540021E1,-5.368485396E0,4.753837781E0,-5.784685528E-1,7.194041629E0
1.348534821E1,-5.715008937E0,4.279356111E0,-7.021202070E-1,7.174063609E0
1.349532721E1,-6.035182001E0,3.786769123E0,-8.036325485E-1,7.169997730E0
1.350527621E1,-6.308042319E0,3.261214948E0,-8.737652955E-1,7.154745742E0
1.351525521E1,-6.549420644E0,2.703571839E0,-8.929171926E-1,7.141534329E0
1.352520421E1,-6.759713416E0,2.172136534E0,-9.105505677E-1,7.158282261E0
1.353518321E1,-6.931777677E0,1.665568854E0,-9.072744459E-1,7.186571386E0
1.354513221E1,-7.084590565E0,1.196622743E0,-8.969500903E-1,7.240707764E0
1.355511121E1,-7.201393375E0,7.644503564E-1,-8.770099155E-1,7.294765060E0
1.356506021E1,-7.286146427E0,3.670788431E-1,-8.530415207E-1,7.345090638E0
1.357503921E1,-7.356879610E0,9.042719007E-3,-8.255865043E-1,7.403063720E0
1.358498821E1,-7.382505618E0,-2.700384521E-1,-8.118893286E-1,7.431922648E0
1.359496721E1,-7.388369206E0,-4.752763063E-1,-8.207262256E-1,7.448991786E0
1.360491621E1,-7.380522827E0,-6.967238116E-1,-8.248930246E-1,7.459087730E0
1.361489521E1,-7.322792097E0,-7.244448763E-1,-8.828149581E-1,7.411306682E0
1.362484421E1,-7.252961724E0,-7.706279397E-1,-8.973541329E-1,7.348779874E0
1.363482321E1,-7.157924005E0,-7.452457613E-1,-9.143302810E-1,7.254465326E0
1.364477221E1,-7.034106290E0,-5.844397295E-1,-9.335214275E-1,7.119809221E0
1.365475121E1,-6.897053987E0,-4.466851759E-1,-8.933562454E-1,6.969000411E0
1.366470021E1,-6.717404718E0,-1.659498274E-1,-8.824009021E-1,6.777145184E0
1.367467921E1,-6.507413662E0,1.705492473E-1,-8.549261514E-1,6.565547832E0
1.368462821E1,-6.266484404E0,5.130118972E-1,-7.866388587E-1,6.336466577E0
1.369460721E1,-6.005274662E0,9.432348222E-1,-7.295091498E-1,6.122515766E0
1.370455621E1,-5.709830643E0,1.386996975E0,-6.481118879E-1,5.911512125E0
1.371453521E1,-5.372806488E0,1.867067998E0,-5.452926937E-1,5.714047304E0
1.372448421E1,-4.987977253E0,2.426992106E0,-4.825491096E-1,5.568039278E0
1.373446321E1,-4.579738104E0,2.939891152E0,-4.202827680E-1,5.458351280E0
1.374441221E1,-4.121379255E0,3.457458615E0,-3.611655174E-1,5.391681330E0
1.375439121E1,-3.633198728E0,4.007785689E0,-3.368849909E-1,5.419960389E0
1.376434021E1,-3.118282685E0,4.508048317E0,-3.303337340E-1,5.491384790E0
1.377431921E1,-2.567163899E0,4.989492851E0,-3.217740315E-1,5.620401046E0
1.378426821E1,-2.000461113E0,5.458151278E0,-3.151754487E-1,5.821734759E0
1.379424721E1,-1.403659785E0,5.826058087E0,-2.714055312E-1,5.998906116E0
1.380419621E1,-8.018609883E-1,6.169393727E0,-2.201657957E-1,6.225180558E0
1.381417521E1,-1.924237176E-1,6.420667294E0,-1.323014402E-1,6.424912378E0
1.382412421E1,4.072636134E-1,6.595294974E0,-5.788734360E-3,6.607859938E0
1.383410321E1,1.012420101E0,6.703888879E0,1.273500180E-1,6.781101576E0
1.384405221E1,1.610242938E0,6.740137523E0,2.663429753E-1,6.934931487E0
1.385403121E1,2.183952003E0,6.685309351E0,3.832054639E-1,7.043426290E0
1.386398021E1,2.749081595E0,6.563439344E0,4.695548423E-1,7.131386077E0
1.387395921E1,3.285219523E0,6.350251615E0,5.555299258E-1,7.171260446E0
1.388390821E1,3.814111873E0,6.066003259E0,5.990496190E-1,7.190459329E0
1.389388721E1,4.310851554E0,5.738374996E0,5.834118255E-1,7.200885922E0
1.390383621E1,4.768500259E0,5.348797236E0,5.619688066E-1,7.187769858E0
1.391381521E1,5.183890552E0,4.928649648E0,5.277451996E-1,7.172365273E0
1.392376421E1,5.570894952E0,4.490377446E0,5.265990722E-1,7.174654470E0
1.393374321E1,5.923545206E0,4.021634234E0,5.849858594E-1,7.183602033E0
1.394369221E1,6.214976866E0,3.565170175E0,6.508032882E-1,7.194436791E0
1.395367121E1,6.464016212E0,3.101207061E0,7.487101635E-1,7.208436567E0
1.396362021E1,6.694257345E0,2.658773981E0,8.372720917E-1,7.251426414E0
1.397359921E1,6.884962530E0,2.260935275E0,8.990795732E-1,7.302251805E0
1.398354821E1,7.038219806E0,1.878306347E0,9.467004669E-1,7.345802512E0
1.399352721E1,7.152628182E0,1.528138821E0,9.475249974E-1,7.375167915E0
1.400347621E1,7.243132555E0,1.244579852E0,9.288535222E-1,7.407747099E0
1.401345521E1,7.297398224E0,1.009355137E0,9.089824176E-1,7.422739903E0
1.402340421E1,7.311455516E0,8.145726889E-1,9.052506515E-1,7.412178436E0
1.403338321E1,7.299680977E0,6.867180562E-1,8.953981662E-1,7.386383549E0
1.404333221E1,7.249600160E0,6.302947640E-1,8.889252985E-1,7.331041001E0
1.405331121E1,7.162942670E0,6.265010905E-1,8.722711857E-1,7.243004096E0
1.406326021E1,7.037840906E0,7.072464609E-1,8.604937971E-1,7.125436952E0
1.407323921E1,6.873514266E0,8.480316263E-1,8.328119087E-1,6.975523757E0
1.408318821E1,6.669021347E0,1.027168679E0,7.818779826E-1,6.792809022E0
1.409316721E1,6.432984454E0,1.277741166E0,7.159517225E-1,6.597613079E0
1.410311621E1,6.165302430E0,1.586518591E0,6.781985899E-1,6.402183113E0
1.411309521E1,5.848151792E0,1.922437037E0,6.468400455E-1,6.189914829E0
1.412307421E1,5.472723125E0,2.305410367E0,6.176087181E-1,5.970515546E0
1.413302321E1,5.071658510E0,2.741930743E0,5.708017202E-1,5.793592913E0
1.414300221E1,4.636435339E0,3.176298759E0,5.346016081E-1,5.645458824E0
1.415295121E1,4.166640212E0,3.613590383E0,4.909790770E-1,5.537146067E0
