"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.694667083E-1,-1.092713774E0,1.307390642E-1,-1.209971352E0,1.635587591E0
6.794467083E-1,-1.215810089E0,1.342310214E-1,-1.094805762E0,1.641588193E0
6.893947083E-1,-1.344800689E0,1.303800452E-1,-5.965288844E-1,1.476934176E0
6.993737083E-1,-1.477082541E0,1.175015527E-1,9.769531567E-2,1.484965934E0
7.093227083E-1,-1.587837869E0,9.194044948E-2,6.796388322E-1,1.729621660E0
7.193017083E-1,-1.670055568E0,5.124090493E-2,8.971686300E-1,1.896476412E0
7.292507083E-1,-1.727378016E0,-3.131125510E-2,7.222562635E-1,1.872556892E0
7.392297083E-1,-1.772211250E0,-5.313598752E-2,3.096942687E-1,1.799851851E0
7.491787083E-1,-1.807002621E0,-8.528397918E-2,-1.407739826E-1,1.814483162E0
7.591577083E-1,-1.838979436E0,-1.097615933E-1,-4.739197522E-1,1.902233662E0
7.691067083E-1,-1.864473004E0,-1.707503915E-1,-5.742550492E-1,1.958362617E0
7.790857083E-1,-1.882511372E0,-1.751416504E-1,-4.393866813E-1,1.941026614E0
7.890347083E-1,-1.904449394E0,-1.794557261E-1,-2.394938036E-1,1.927819788E0
7.990137083E-1,-1.904891590E0,-1.675718451E-1,-1.569562250E-1,1.918678594E0
8.089627083E-1,-1.882314759E0,-1.817905194E-1,-2.755179145E-1,1.911038138E0
8.189417083E-1,-1.870493151E0,-1.867279083E-1,-5.118056532E-1,1.948218921E0
8.288907083E-1,-1.835388515E0,-2.024978489E-1,-7.263346964E-1,1.984242543E0
8.388697083E-1,-1.787262860E0,-2.036690462E-1,-7.686281919E-1,1.956164336E0
8.488187083E-1,-1.744689137E0,-1.642453641E-1,-5.570794745E-1,1.838818714E0
8.587977083E-1,-1.696106376E0,-5.725710511E-2,-1.317307885E-1,1.702177492E0
8.687467083E-1,-1.634315486E0,3.006638288E-3,2.687918258E-1,1.656274492E0
8.787257083E-1,-1.546353774E0,-1.365816021E-1,4.482896519E-1,1.615805725E0
8.886747083E-1,-1.443517477E0,3.526982009E-2,4.507828681E-1,1.512677051E0
8.986537083E-1,-1.332186491E0,-1.238206387E-2,2.562120895E-1,1.356657214E0
9.086027083E-1,-1.210910414E0,7.861873806E-2,-6.261081576E-2,1.215074093E0
9.185817083E-1,-1.078049030E0,8.715567291E-2,-3.173973541E-1,1.127176518E0
9.285307083E-1,-9.405872760E-1,1.314530092E-1,-3.897099431E-1,1.026575938E0
9.385097083E-1,-7.939350144E-1,1.529561448E-1,-2.729498174E-1,8.533639271E-1
9.484587083E-1,-6.603626087E-1,2.359585404E-1,-1.116584301E-2,7.013414888E-1
9.584377083E-1,-5.049006762E-1,3.207981312E-1,1.963167207E-1,6.295842983E-1
9.683867083E-1,-3.500602296E-1,2.988792586E-1,1.813396990E-1,4.947272602E-1
9.783657083E-1,-2.015541083E-1,3.489817107E-1,7.345272303E-3,4.030710185E-1
9.883147083E-1,-5.080790947E-2,3.611702317E-1,-2.445586435E-1,4.391290357E-1
9.982937083E-1,1.122343991E-1,3.636734247E-1,-4.276752931E-1,5.725042153E-1
1.008242708E0,2.618675530E-1,3.698340511E-1,-4.112674212E-1,6.119581133E-1
1.018221708E0,4.030266479E-1,4.158937383E-1,-1.695119512E-1,6.034338257E-1
1.028170708E0,5.344977835E-1,4.574171555E-1,1.904987776E-1,7.288402561E-1
1.038149708E0,6.666691963E-1,4.831449044E-1,4.703570437E-1,9.482154631E-1
1.048098708E0,8.134932929E-1,4.626457357E-1,5.663589692E-1,1.093880659E0
1.058077708E0,9.571163314E-1,4.092062777E-1,4.673994855E-1,1.141045016E0
1.068026708E0,1.093200847E0,4.164901543E-1,2.387283482E-1,1.193961207E0
1.078005708E0,1.225579032E0,4.040607280E-1,2.453082383E-2,1.290701668E0
1.087954708E0,1.345048904E0,3.894304097E-1,-5.644724747E-2,1.401427447E0
1.097933708E0,1.460542376E0,3.529823756E-1,2.812627673E-2,1.502854510E0
1.107882708E0,1.562967907E0,3.740650964E-1,2.350580692E-1,1.624206166E0
1.117861708E0,1.653645942E0,3.471024156E-1,3.871347928E-1,1.733464259E0
1.127810708E0,1.741028926E0,3.197894865E-1,4.068095040E-1,1.816298711E0
1.137789708E0,1.815689684E0,2.981237984E-1,2.844635332E-1,1.861860985E0
1.147738708E0,1.884588887E0,2.637035787E-1,8.810468514E-2,1.904987477E0
1.157717708E0,1.935696183E0,2.372390807E-1,-6.685471575E-2,1.951325613E0
1.167666708E0,1.975530925E0,2.350966609E-1,-9.550375183E-2,1.991761492E0
1.177645708E0,1.988088113E0,2.199886250E-1,4.124860267E-2,2.000647592E0
1.187594708E0,1.993692230E0,2.033480340E-1,2.636100233E-1,2.021298933E0
1.197573708E0,1.984161561E0,2.217205703E-1,4.708961570E-1,2.051292350E0
1.207522708E0,1.968729590E0,2.207195270E-1,5.728002620E-1,2.062210815E0
1.217504167E0,1.956259671E0,1.958466411E-1,5.132978261E-1,2.031940567E0
1.227453167E0,1.922804681E0,2.003238541E-1,3.505230367E-1,1.964732523E0
1.237432167E0,1.880194412E0,1.571117610E-1,1.519597701E-1,1.892856811E0
1.247381167E0,1.827239250E0,2.035918629E-1,5.150460522E-2,1.839267693E0
1.257360167E0,1.755553409E0,2.040666568E-1,8.473317146E-2,1.769404048E0
1.267309167E0,1.682564955E0,2.455070436E-1,2.114598763E-1,1.713480031E0
1.277288167E0,1.595906734E0,2.554794699E-1,3.217781246E-1,1.647946973E0
1.287237167E0,1.489698494E0,2.517816907E-1,3.391291523E-1,1.548419906E0
1.297216167E0,1.392072066E0,2.774041897E-1,2.652630311E-1,1.444015996E0
1.307165167E0,1.280270525E0,2.991903305E-1,1.160532157E-1,1.319877199E0
1.317144167E0,1.156316424E0,3.195550132E-1,-4.327871483E-2,1.200439972E0
1.327093167E0,1.024943229E0,3.325141972E-1,-1.261092389E-1,1.084886102E0
1.337072167E0,8.868983611E-1,3.631331420E-1,-7.339308143E-2,9.611664404E-1
1.347021167E0,7.314325914E-1,3.716373324E-1,6.648518085E-2,8.231210250E-1
1.357000167E0,5.816087269E-1,3.877206838E-1,2.170480786E-1,7.319193318E-1
1.366949167E0,4.311897986E-1,4.057230914E-1,2.991634150E-1,6.633510520E-1
1.376928167E0,2.751264068E-1,4.172818673E-1,2.624300551E-1,5.645247827E-1
1.386876167E0,1.184885810E-1,4.238044363E-1,1.270003363E-1,4.580161891E-1
1.396856167E0,-2.478779068E-2,4.051500642E-1,-3.262516100E-2,4.072166625E-1
1.406804167E0,-1.788897157E-1,3.890199351E-1,-1.469896825E-1,4.527074188E-1
1.416784167E0,-3.283784616E-1,3.699621052E-1,-1.803339779E-1,5.265213356E-1
1.426732167E0,-4.729964769E-1,3.716806018E-1,-1.252812731E-1,6.144652426E-1
1.436712167E0,-6.197270912E-1,3.542494673E-1,-3.461906154E-2,7.146697363E-1
1.446660167E0,-7.642690927E-1,3.279562926E-1,1.376898687E-2,8.317765090E-1
1.456640167E0,-9.001572881E-1,2.954791027E-1,-1.426757164E-3,9.474138901E-1
1.466588167E0,-1.031855149E0,2.721750247E-1,-1.007860808E-1,1.071896510E0
1.476568167E0,-1.159278185E0,2.289067984E-1,-2.058962872E-1,1.199465511E0
1.486516167E0,-1.277908250E0,1.705018848E-1,-2.570547463E-1,1.314609269E0
1.496496167E0,-1.384564533E0,1.470077723E-1,-2.184602360E-1,1.409381108E0
1.506444167E0,-1.490198139E0,1.265992355E-1,-1.171782748E-1,1.500149528E0
1.516424167E0,-1.589774467E0,8.555645943E-2,-2.541967370E-2,1.592277904E0
1.526372167E0,-1.680976413E0,4.351556361E-2,9.036835246E-3,1.681563847E0
1.536352167E0,-1.743903563E0,-5.916212797E-3,-4.042713739E-2,1.744382123E0
1.546300167E0,-1.796410098E0,-3.741984129E-2,-1.582549282E-1,1.803755556E0
1.556280167E0,-1.839666338E0,-6.772362113E-2,-2.997236697E-1,1.865152273E0
1.566228167E0,-1.880754137E0,-9.957223535E-2,-3.955267533E-1,1.924471919E0
1.576208167E0,-1.914290550E0,-1.435614234E-1,-4.197822098E-1,1.965028065E0
1.586156167E0,-1.937063116E0,-1.722817773E-1,-3.688447388E-1,1.979378935E0
1.596136167E0,-1.939166506E0,-1.718543458E-1,-2.862925422E-1,1.967705281E0
1.606084167E0,-1.936254885E0,-1.801866281E-1,-2.084485602E-1,1.955760978E0
1.616063167E0,-1.937833633E0,-1.932475537E-1,-1.710632175E-1,1.954944099E0
1.626043167E0,-1.913637124E0,-1.869150192E-1,-1.755229254E-1,1.930738865E0
1.635991167E0,-1.887327285E0,-1.845737940E-1,-2.143963845E-1,1.908412318E0
1.645971167E0,-1.836914345E0,-1.706854874E-1,-2.303861805E-1,1.859157239E0
1.655919167E0,-1.778624622E0,-1.485338956E-1,-1.932018723E-1,1.795242276E0
1.665899167E0,-1.717238652E0,-1.202702093E-1,-1.204198980E-1,1.725651895E0
1.675847167E0,-1.639906886E0,-1.028618789E-1,-4.305421829E-2,1.643693653E0
1.685827167E0,-1.547449689E0,-6.960467041E-2,-2.504121266E-2,1.549216709E0
1.695775167E0,-1.450457245E0,-2.643175364E-2,-5.504327618E-2,1.451741926E0
1.705755167E0,-1.337240824E0,1.478702366E-2,-1.355407612E-1,1.344173715E0
1.715703167E0,-1.217301787E0,5.354938567E-2,-2.234467049E-1,1.238797645E0
1.725683167E0,-1.099316669E0,8.171191514E-2,-2.998768302E-1,1.142409773E0
1.735631167E0,-9.772229326E-1,1.200866067E-1,-3.088236183E-1,1.031870864E0
1.745611167E0,-8.406697626E-1,1.674391133E-1,-2.258171662E-1,8.864281690E-1
1.755559167E0,-6.983035831E-1,2.208563519E-1,-1.234991149E-1,7.427364632E-1
1.765539167E0,-5.672559321E-1,2.490878785E-1,-5.115144253E-2,6.216434137E-1
1.775487167E0,-4.228267819E-1,2.827596545E-1,1.033787727E-3,5.086615559E-1
1.785467167E0,-2.725682500E-1,3.203829789E-1,2.489744425E-2,4.213770127E-1
1.795415167E0,-1.340708077E-1,3.534203321E-1,3.036691150E-2,3.792137417E-1
1.805395167E0,1.916514466E-2,3.727997589E-1,2.815313738E-2,3.743521900E-1
1.815343167E0,1.734395625E-1,3.912424618E-1,5.908258757E-2,4.320216406E-1
1.825323167E0,3.227470813E-1,4.222104853E-1,1.163431827E-1,5.440249154E-1
1.835271167E0,4.759572876E-1,4.291663331E-1,1.882160064E-1,6.679403762E-1
1.845251167E0,6.239750934E-1,4.284442019E-1,2.240477622E-1,7.893711111E-1
1.855199167E0,7.695131680E-1,4.360876822E-1,2.207522714E-1,9.116219325E-1
1.865178167E0,9.056329863E-1,4.360432434E-1,1.721432165E-1,1.019773555E0
1.875127167E0,1.040878353E0,4.279454345E-1,1.215612745E-1,1.131963862E0
1.885106167E0,1.179651346E0,4.096109051E-1,7.567757031E-2,1.251033767E0
1.895055167E0,1.300809309E0,3.858273554E-1,5.175838351E-2,1.357809462E0
1.905034167E0,1.422893178E0,3.743972182E-1,7.435260038E-2,1.473202831E0
1.914983167E0,1.527946739E0,3.681079531E-1,1.434614360E-1,1.578197037E0
1.924962167E0,1.620632709E0,3.554838145E-1,1.869658899E-1,1.669663249E0
1.934911167E0,1.701840740E0,3.248666239E-1,1.938515711E-1,1.743381387E0
1.944890167E0,1.781259377E0,2.937997824E-1,1.610241330E-1,1.812493325E0
1.954839167E0,1.840675128E0,2.814656657E-1,1.480713809E-1,1.867948871E0
1.964818167E0,1.888295145E0,2.847862995E-1,1.760853910E-1,1.917750728E0
1.974767167E0,1.929597830E0,2.512449163E-1,2.003735554E-1,1.956175185E0
1.984746167E0,1.963689728E0,2.094098425E-1,2.313240373E-1,1.988326090E0
1.994695167E0,1.978416526E0,1.979960775E-1,2.785180843E-1,2.007711812E0
2.004674167E0,1.988670788E0,2.082427382E-1,3.241135025E-1,2.025642146E0
2.014623167E0,1.984142704E0,1.886691839E-1,3.373609543E-1,2.021442738E0
2.024602167E0,1.960391022E0,1.687564909E-1,3.041534472E-1,1.991010053E0
2.034551167E0,1.932524361E0,1.725776464E-1,2.526207662E-1,1.956591603E0
2.044530167E0,1.899694877E0,1.773138911E-1,2.330214840E-1,1.922128990E0
2.054479167E0,1.843066932E0,2.083526659E-1,2.256329423E-1,1.868479803E0
2.064458167E0,1.777020731E0,2.098922378E-1,2.398177028E-1,1.805372527E0
2.074407167E0,1.708266392E0,2.115908539E-1,2.431804365E-1,1.738413495E0
2.084386167E0,1.624022632E0,2.428377897E-1,2.341540897E-1,1.658688590E0
2.094335167E0,1.531095173E0,2.587346148E-1,2.192846203E-1,1.568209735E0
2.104314167E0,1.420106541E0,2.728778601E-1,1.837183464E-1,1.457709623E0
2.114263167E0,1.314962494E0,2.809540343E-1,1.344590628E-1,1.351347760E0
2.124242167E0,1.188515140E0,3.073214686E-1,1.030057386E-1,1.231919196E0
2.134191167E0,1.063092583E0,3.504669034E-1,8.568741878E-2,1.122646527E0
2.144170167E0,9.239589641E-1,3.636237234E-1,9.221466562E-2,9.972090674E-1
2.154119167E0,7.924949913E-1,3.654802144E-1,1.013930766E-1,8.785810460E-1
2.164098167E0,6.498029027E-1,3.697083360E-1,9.387001237E-2,7.534850001E-1
2.174047167E0,5.009952112E-1,3.731997085E-1,6.366802890E-2,6.279552866E-1
2.184026167E0,3.521640943E-1,4.044174081E-1,3.390681585E-2,5.373291928E-1
2.193975167E0,1.980294067E-1,4.043109888E-1,-7.724171877E-3,4.502695686E-1
2.203954167E0,4.101502011E-2,3.906092083E-1,-3.895183006E-2,3.946834562E-1
2.213891792E0,-1.175571012E-1,4.086092770E-1,-3.113994995E-2,4.263225420E-1
2.223870792E0,-2.754488625E-1,3.936316341E-1,1.276333887E-2,4.806046630E-1
2.233819792E0,-4.213260940E-1,3.765969408E-1,5.707701087E-2,5.679777447E-1
2.243798792E0,-5.676050474E-1,3.688043565E-1,8.110201400E-2,6.817401850E-1
2.253747792E0,-7.164286360E-1,3.531466824E-1,6.556011479E-2,8.014241689E-1
2.263726792E0,-8.439640108E-1,3.253998899E-1,7.803694010E-3,9.045558233E-1
2.273675792E0,-9.802769333E-1,2.762721688E-1,-7.823574543E-2,1.021464639E0
2.283654792E0,-1.104748806E0,2.249915028E-1,-1.620637314E-1,1.139015256E0
2.293603792E0,-1.217873425E0,1.882136858E-1,-2.175900606E-1,1.251393426E0
2.303582792E0,-1.339487471E0,1.782646483E-1,-2.503977279E-1,1.374301274E0
2.313531792E0,-1.439934742E0,1.411295664E-1,-2.508092988E-1,1.468412381E0
2.323510792E0,-1.542860940E0,8.028987229E-2,-2.332735721E-1,1.562460529E0
2.333459792E0,-1.632626079E0,4.605091631E-2,-2.385173186E-1,1.650599622E0
2.343438792E0,-1.696100236E0,4.181928635E-3,-2.391137711E-1,1.712877373E0
2.353387792E0,-1.764974589E0,-3.915938795E-2,-2.466133733E-1,1.782550677E0
2.363366792E0,-1.830054977E0,-6.798966944E-2,-2.455877717E-1,1.847711332E0
2.373315792E0,-1.881535764E0,-8.651306391E-2,-2.292108536E-1,1.897419025E0
2.383294792E0,-1.921388631E0,-1.167186105E-1,-2.020160383E-1,1.935501999E0
2.393243792E0,-1.945651360E0,-1.517867017E-1,-1.760690188E-1,1.959489403E0
2.403222792E0,-1.960778838E0,-1.783009011E-1,-1.509447757E-1,1.974646599E0
2.413171792E0,-1.960061970E0,-1.911320311E-1,-1.291615220E-1,1.973589896E0
2.423150792E0,-1.948169464E0,-1.741277432E-1,-1.357705933E-1,1.960642340E0
2.433099792E0,-1.934274433E0,-1.685781509E-1,-1.647435468E-1,1.948583232E0
2.443078792E0,-1.904597621E0,-1.955414164E-1,-2.091590700E-1,1.926000015E0
2.453027792E0,-1.854121678E0,-2.020897132E-1,-2.350364345E-1,1.879853604E0
2.463006792E0,-1.791151551E0,-1.673128134E-1,-2.614255766E-1,1.817845094E0
2.472955792E0,-1.730841614E0,-1.260700625E-1,-2.707776133E-1,1.756424456E0
2.482934792E0,-1.644937538E0,-1.049364710E-1,-2.715294921E-1,1.670496762E0
2.492883792E0,-1.566711587E0,-9.020616531E-2,-2.786759957E-1,1.593857791E0
2.502862792E0,-1.468261286E0,-5.170458913E-2,-2.877356350E-1,1.497082617E0
2.512811792E0,-1.368882447E0,1.608685970E-2,-2.797010126E-1,1.397258243E0
2.522790792E0,-1.268580625E0,4.005810499E-2,-2.478014910E-1,1.293177108E0
2.532739792E0,-1.145141225E0,5.060823619E-2,-1.880710137E-1,1.161585264E0
2.542718792E0,-1.035711169E0,9.201763272E-2,-1.166437662E-1,1.046312878E0
2.552666792E0,-9.075831789E-1,1.643722486E-1,-4.025924921E-2,9.232260123E-1
2.562646792E0,-7.780688871E-1,2.293143493E-1,2.491611879E-2,8.115399416E-1
2.572594792E0,-6.445493987E-1,2.295347893E-1,8.958983224E-2,6.900409299E-1
2.582574792E0,-5.021076806E-1,2.524623066E-1,1.115081932E-1,5.729602223E-1
2.592522792E0,-3.471214190E-1,3.144971716E-1,1.057095094E-1,4.801835596E-1
2.602502792E0,-1.955650976E-1,3.643879545E-1,9.205976922E-2,4.236735652E-1
2.612450792E0,-4.181343913E-2,3.769349098E-1,7.778784871E-2,3.871424019E-1
2.622430792E0,1.082366760E-1,3.719250154E-1,9.758706909E-2,3.994579217E-1
2.632378792E0,2.650314814E-1,3.843234515E-1,1.008007354E-1,4.776054750E-1
2.642358792E0,4.215459493E-1,4.273917031E-1,7.534955978E-2,6.050142241E-1
2.652306792E0,5.762232220E-1,4.638175178E-1,7.457538843E-2,7.434523387E-1
2.662286792E0,7.118947050E-1,4.096500814E-1,7.569922328E-2,8.248258196E-1
2.672234792E0,8.534710718E-1,3.891304475E-1,1.099685665E-1,9.444196425E-1
2.682214792E0,9.962725765E-1,4.240669763E-1,1.395648515E-1,1.091728077E0
2.692162792E0,1.123243110E0,4.467120731E-1,1.636542106E-1,1.219839933E0
2.702142792E0,1.242122852E0,4.117574179E-1,1.801585980E-1,1.320935453E0
2.712090792E0,1.357826970E0,3.730722392E-1,1.912220782E-1,1.421071026E0
2.722070792E0,1.463024081E0,3.751602799E-1,2.004156554E-1,1.523598087E0
2.732018792E0,1.564638456E0,3.587395442E-1,2.024627656E-1,1.617955108E0
2.741998792E0,1.659746489E0,3.313049930E-1,1.890012874E-1,1.703009951E0
2.751946792E0,1.742404045E0,2.904762250E-1,1.758591038E-1,1.775183009E0
2.761926792E0,1.804197566E0,2.756716597E-1,1.916039014E-1,1.835166416E0
2.771874792E0,1.866242956E0,2.841314113E-1,2.078153068E-1,1.899152609E0
2.781853792E0,1.923776634E0,2.566915977E-1,1.964190835E-1,1.950740262E0
2.791802792E0,1.959289114E0,2.191805398E-1,1.939123821E-1,1.981023966E0
2.801781792E0,1.974271581E0,2.036626142E-1,2.300581151E-1,1.998037405E0
2.811730792E0,1.983435191E0,2.180871105E-1,2.479909408E-1,2.010740324E0
2.821709792E0,1.985342553E0,2.024341142E-1,2.628873074E-1,2.012877134E0
2.831658792E0,1.963618392E0,1.787008506E-1,2.644181085E-1,1.989383855E0
2.841637792E0,1.936282659E0,1.747557342E-1,2.715131199E-1,1.963020498E0
2.851586792E0,1.896537380E0,1.917839956E-1,2.917959416E-1,1.928413858E0
2.861565792E0,1.846560351E0,2.135824156E-1,2.940968210E-1,1.881992433E0
2.871514792E0,1.794335652E0,1.997315311E-1,2.665763158E-1,1.824992068E0
2.881493792E0,1.727822843E0,1.894778538E-1,2.276262581E-1,1.753022347E0
2.891442792E0,1.651938117E0,2.414104843E-1,2.000607294E-1,1.681428815E0
2.901421792E0,1.566869754E0,2.640158200E-1,1.605002224E-1,1.597042736E0
2.911370792E0,1.470984188E0,2.521664375E-1,1.216630069E-1,1.497392494E0
2.921349792E0,1.353834491E0,2.715493727E-1,9.446001470E-2,1.384026584E0
2.931298792E0,1.237181516E0,2.899967533E-1,1.028501753E-1,1.274870338E0
2.941277792E0,1.112162052E0,3.278218067E-1,1.226330692E-1,1.165937578E0
2.951226792E0,9.775642638E-1,3.625636232E-1,1.378995828E-1,1.051713157E0
2.961205792E0,8.366843004E-1,3.562848830E-1,1.746013494E-1,9.259941510E-1
2.971154792E0,6.977707556E-1,3.568415380E-1,2.004139012E-1,8.089410624E-1
2.981133792E0,5.579302078E-1,3.931585944E-1,1.852643502E-1,7.072359413E-1
2.991082792E0,4.046339744E-1,4.125397754E-1,1.455658672E-1,5.959086685E-1
3.001061792E0,2.456412372E-1,3.870061541E-1,1.111953306E-1,4.716755052E-1
3.011041792E0,9.616418570E-2,4.548981750E-1,1.024356169E-1,4.761018335E-1
3.020989792E0,-5.444109519E-2,4.205060220E-1,3.712050039E-2,4.256372621E-1
3.030968792E0,-1.871068078E-1,3.806414598E-1,-8.513080040E-2,4.326015854E-1
3.040917792E0,-3.408014560E-1,3.799012023E-1,-1.573755069E-1,5.340764047E-1
3.050896792E0,-4.876396225E-1,3.694282544E-1,-1.734096686E-1,6.358777789E-1
3.060845792E0,-6.376844752E-1,3.647662693E-1,-1.760526466E-1,7.554405705E-1
3.070824792E0,-7.723090142E-1,3.326633012E-1,-2.137666029E-1,8.676532982E-1
3.080773792E0,-9.120550563E-1,2.749191231E-1,-2.308889679E-1,9.801707328E-1
3.090752792E0,-1.057192743E0,2.344657463E-1,-1.828986033E-1,1.098217911E0
3.100701792E0,-1.196176016E0,2.660354483E-1,-9.805780649E-2,1.229319834E0
3.110680792E0,-1.313189326E0,2.014213765E-1,-4.548315167E-2,1.329325202E0
3.120629792E0,-1.421810712E0,1.269793046E-1,-5.980181336E-2,1.428721702E0
3.130608792E0,-1.513504409E0,9.697022438E-2,-9.215796590E-2,1.519405118E0
